adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,height_ft,n_ground_truth,penalty_nm,radius_nm
0.9876835817623849,0.7673998065519997,0.08297237057908238,0.9910272234318444,0.8266876089149775,0.8635743519781719,0.08020780537252914,0.7579481895790403,0.00770637957861979,0.9786548869518302,0.6235649102148955,0.08372934101518147,0.980667242752334,0.6771961630255187,0.4940828402366864,0.020969362129583124,0.6102548467134867,0.0035535556583540097,15000.0,95116,10.0,10.0
0.9866196026924972,0.7684511543799151,0.08297237057908238,0.9899732712894872,0.8278340823626524,0.8667582417582418,0.079954384186518,0.7581689726229026,0.007653812187224021,0.9766216329613158,0.6264456032633836,0.08372934101518147,0.9787962619344827,0.6802138791995594,0.4940828402366864,0.020969362129583124,0.6118003280205223,0.0035535556583540097,20000.0,95116,10.0,10.0
0.9773056167922206,0.7773560704823583,0.08297237057908238,0.9839702205983352,0.8346555993763184,0.8670360110803325,0.07932083122149011,0.7597144539299382,0.007590731317549098,0.9588331299814606,0.6634951007191219,0.08372934101518147,0.9670415945651477,0.7161281439324398,0.5064935064935064,0.019588146659969864,0.6361810841498802,0.0032381513099793936,1000000000.0,95116,10.0,10.0
0.9888791534676822,0.3119769544556121,0.08297237057908238,0.9904564315352697,0.3315601210675961,0.813953488372093,0.08869741510390268,0.3085075066234913,0.009041591320072333,0.9851678147442474,0.3586673114933345,0.08372934101518147,0.9854999852642127,0.38933128327519734,0.44854881266490765,0.02134605725765947,0.3533474914840826,0.003984608267799319,0.0,95116,10.0,20.0
0.9894213737453257,0.4273518650910467,0.08297237057908238,0.9912956227267026,0.4570416399156196,0.813953488372093,0.08869741510390268,0.42283106943101056,0.009041591320072333,0.9882305603058043,0.5225724378653434,0.08372934101518147,0.9886696423161594,0.5681223609326235,0.49122807017543857,0.02109492717227524,0.5164220530720384,0.003595609571470625,500.0,95116,10.0,20.0
0.989849693820746,0.5665713444636024,0.08297237057908238,0.991841887105283,0.6085022470879574,0.8177570093457944,0.08869741510390268,0.5608204718449051,0.008999537406955718,0.9876698168930892,0.5695781992514404,0.08372934101518147,0.9881437569470174,0.6193776390673765,0.49122807017543857,0.02109492717227524,0.5625551957609656,0.003595609571470625,1000.0,95116,10.0,20.0
0.9903815979413795,0.6700449976870347,0.08297237057908238,0.9926702070149775,0.7210630101806842,0.8500619578686494,0.08692346680182464,0.6636002355019135,0.008484376971277177,0.9868611847922193,0.5945371966861517,0.08372934101518147,0.9876102738874984,0.6464223425738939,0.49266862170087977,0.02109492717227524,0.5867256823247403,0.0035850960931914713,2000.0,95116,10.0,20.0
0.9887360967819439,0.7439021825980907,0.08297237057908238,0.9918409412977197,0.8009378152801981,0.858793324775353,0.08476938672072985,0.7355229404096051,0.008189999579460868,0.9831966260419088,0.6331847428403213,0.08372934101518147,0.9846910697907112,0.6880507618872774,0.49262536873156343,0.020969362129583124,0.6225451028218175,0.0035640691366331636,5000.0,95116,10.0,20.0
0.9882722370127653,0.7700597165566256,0.08297237057908238,0.9917049162196538,0.8292671741722462,0.8673740053050398,0.08286872782564622,0.7610286387148324,0.007927162622482022,0.9783658520775265,0.6487657176500273,0.08372934101518147,0.9805377762577157,0.7045277216816597,0.4940828402366864,0.020969362129583124,0.6347302241473569,0.0035535556583540097,8000.0,95116,10.0,20.0
0.9872310207144197,0.7846629378863703,0.08297237057908238,0.9909912354489459,0.8450197193433,0.8658536585365854,0.08096806893056259,0.7746435930863367,0.00775894697001556,0.9740305428959782,0.6574603641868876,0.08372934101518147,0.9765288405890297,0.7137415090875712,0.4940828402366864,0.020969362129583124,0.6403864754615417,0.0035535556583540097,10000.0,95116,10.0,20.0
0.9843626910351347,0.8007485596534758,0.08297237057908238,0.9882229400114314,0.862503439420343,0.8907801418439716,0.07957425240750127,0.7882270070230035,0.007412002186803482,0.9665113203388229,0.6677530594221792,0.08372934101518147,0.969565492779326,0.7246190563612998,0.5528169014084507,0.01971371170266198,0.645390891122419,0.0029858278312797004,15000.0,95116,10.0,20.0
0.9811340461922108,0.8052588418352328,0.08297237057908238,0.9851300623876493,0.8673759515729615,0.9405487804878049,0.07818043588443994,0.7900668657218555,0.0068968417511249425,0.959749859646934,0.6741662811724631,0.08372934101518147,0.9632384090374205,0.7313085184505232,0.5875486381322957,0.018960321446509294,0.647030993733967,0.002701963917742546,20000.0,95116,10.0,20.0
0.9553127977135598,0.8276735775263888,0.08297237057908238,0.967930029154519,0.8847908832431441,0.9337016574585635,0.06424227065382666,0.7906871609403255,0.005708818705580554,0.9174554006768771,0.7331258673619581,0.08372934101518147,0.9345970870233478,0.7838603818615751,0.6,0.01619789050728277,0.6726102863871484,0.0022603978300180833,1000000000.0,95116,10.0,20.0
0.9884794179074311,0.31210311619496195,0.08297237057908238,0.9900456242223143,0.3316976978813171,0.813953488372093,0.08869741510390268,0.3085075066234913,0.009041591320072333,0.9828967372237165,0.35960301106017917,0.08372934101518147,0.9832446573973368,0.3903410134018726,0.44854881266490765,0.02134605725765947,0.3534526262668741,0.003984608267799319,0.0,95116,10.0,30.0
