AIRPORT;APT_ICAO;PHASE;YEAR;MONTH_NUM;PUNCT_CAT;NB_FLT;MONTHLY_TRAFIC
EDDP;EDDP;DEP;2020;2;[- 4, + 4];1154;2802
EDDP;EDDP;DEP;2020;2;[- 5, -15];445;2802
EDDP;EDDP;DEP;2020;2;[-16, -30];53;2802
EDDP;EDDP;DEP;2020;2;[<-31];16;2802
EDDP;EDDP;DEP;2020;2;[>+61];102;2802
EDDP;EDDP;DEP;2020;3;[+ 5, +15];645;2952
EDDP;EDDP;DEP;2020;3;[+16, +30];278;2952
EDDP;EDDP;DEP;2020;3;[+31, +60];146;2952
EDDP;EDDP;DEP;2020;3;[- 4, + 4];1223;2952
EDDP;EDDP;DEP;2020;3;[- 5, -15];487;2952
EDDP;EDDP;DEP;2020;3;[-16, -30];54;2952
EDDP;EDDP;DEP;2020;3;[<-31];17;2952
EDDP;EDDP;DEP;2020;3;[>+61];102;2952
EDDP;EDDP;DEP;2020;4;[+ 5, +15];507;2301
EDDP;EDDP;DEP;2020;4;[+16, +30];165;2301
EDDP;EDDP;DEP;2020;4;[+31, +60];80;2301
EDDP;EDDP;DEP;2020;4;[- 4, + 4];926;2301
EDDP;EDDP;DEP;2020;4;[- 5, -15];430;2301
EDDP;EDDP;DEP;2020;4;[-16, -30];75;2301
EDDP;EDDP;DEP;2020;4;[<-31];36;2301
EDDP;EDDP;DEP;2020;4;[>+61];82;2301
EDDP;EDDP;DEP;2020;5;[+ 5, +15];606;2320
EDDP;EDDP;DEP;2020;5;[+16, +30];233;2320
EDDP;EDDP;DEP;2020;5;[+31, +60];104;2320
EDDP;EDDP;DEP;2020;5;[- 4, + 4];788;2320
EDDP;EDDP;DEP;2020;5;[- 5, -15];389;2320
EDDP;EDDP;DEP;2020;5;[-16, -30];88;2320
EDDP;EDDP;DEP;2020;5;[<-31];32;2320
EDDP;EDDP;DEP;2020;5;[>+61];80;2320
EDDP;EDDP;DEP;2020;6;[+ 5, +15];645;2386
EDDP;EDDP;DEP;2020;6;[+16, +30];323;2386
EDDP;EDDP;DEP;2020;6;[+31, +60];145;2386
EDDP;EDDP;DEP;2020;6;[- 4, + 4];733;2386
EDDP;EDDP;DEP;2020;6;[- 5, -15];362;2386
EDDP;EDDP;DEP;2020;6;[-16, -30];74;2386
EDDP;EDDP;DEP;2020;6;[<-31];26;2386
EDDP;EDDP;DEP;2020;6;[>+61];78;2386
EDDP;EDDP;DEP;2020;7;[+ 5, +15];724;2695
EDDP;EDDP;DEP;2020;7;[+16, +30];321;2695
EDDP;EDDP;DEP;2020;7;[+31, +60];120;2695
EDDP;EDDP;DEP;2020;7;[- 4, + 4];895;2695
EDDP;EDDP;DEP;2020;7;[- 5, -15];413;2695
EDDP;EDDP;DEP;2020;7;[-16, -30];90;2695
EDDP;EDDP;DEP;2020;7;[<-31];43;2695
EDDP;EDDP;DEP;2020;7;[>+61];89;2695
EDDP;EDDP;DEP;2020;8;[+ 5, +15];681;2585
EDDP;EDDP;DEP;2020;8;[+16, +30];259;2585
EDDP;EDDP;DEP;2020;8;[+31, +60];103;2585
EDDP;EDDP;DEP;2020;8;[- 4, + 4];902;2585
EDDP;EDDP;DEP;2020;8;[- 5, -15];438;2585
EDDP;EDDP;DEP;2020;8;[-16, -30];80;2585
EDDP;EDDP;DEP;2020;8;[<-31];36;2585
EDDP;EDDP;DEP;2020;8;[>+61];86;2585
EDDP;EDDP;DEP;2020;9;[+ 5, +15];732;2809
EDDP;EDDP;DEP;2020;9;[+16, +30];391;2809
EDDP;EDDP;DEP;2020;9;[+31, +60];245;2809
EDDP;EDDP;DEP;2020;9;[- 4, + 4];792;2809
EDDP;EDDP;DEP;2020;9;[- 5, -15];413;2809
EDDP;EDDP;DEP;2020;9;[-16, -30];68;2809
EDDP;EDDP;DEP;2020;9;[<-31];49;2809
EDDP;EDDP;DEP;2020;9;[>+61];119;2809
EDDP;EDDP;DEP;2020;10;[+ 5, +15];757;2850
EDDP;EDDP;DEP;2020;10;[+16, +30];394;2850
EDDP;EDDP;DEP;2020;10;[+31, +60];167;2850
EDDP;EDDP;DEP;2020;10;[- 4, + 4];902;2850
EDDP;EDDP;DEP;2020;10;[- 5, -15];420;2850
EDDP;EDDP;DEP;2020;10;[-16, -30];79;2850
EDDP;EDDP;DEP;2020;10;[<-31];30;2850
EDDP;EDDP;DEP;2020;10;[>+61];101;2850
EDDP;EDDP;DEP;2020;11;[+ 5, +15];721;2788
EDDP;EDDP;DEP;2020;11;[+16, +30];411;2788
EDDP;EDDP;DEP;2020;11;[+31, +60];232;2788
EDDP;EDDP;DEP;2020;11;[- 4, + 4];859;2788
EDDP;EDDP;DEP;2020;11;[- 5, -15];357;2788
EDDP;EDDP;DEP;2020;11;[-16, -30];63;2788
EDDP;EDDP;DEP;2020;11;[<-31];26;2788
EDDP;EDDP;DEP;2020;11;[>+61];119;2788
EDDP;EDDP;DEP;2020;12;[+ 5, +15];693;2897
EDDP;EDDP;DEP;2020;12;[+16, +30];585;2897
EDDP;EDDP;DEP;2020;12;[+31, +60];323;2897
EDDP;EDDP;DEP;2020;12;[- 4, + 4];739;2897
EDDP;EDDP;DEP;2020;12;[- 5, -15];322;2897
EDDP;EDDP;DEP;2020;12;[-16, -30];59;2897
EDDP;EDDP;DEP;2020;12;[<-31];28;2897
EDDP;EDDP;DEP;2020;12;[>+61];148;2897
EDDP;EDDP;DEP;2021;1;[+ 5, +15];588;2591
EDDP;EDDP;DEP;2021;1;[+16, +30];472;2591
EDDP;EDDP;DEP;2021;1;[+31, +60];284;2591
EDDP;EDDP;DEP;2021;1;[- 4, + 4];690;2591
EDDP;EDDP;DEP;2021;1;[- 5, -15];317;2591
EDDP;EDDP;DEP;2021;1;[-16, -30];54;2591
EDDP;EDDP;DEP;2021;1;[<-31];26;2591
EDDP;EDDP;DEP;2021;1;[>+61];160;2591
EDDP;EDDP;DEP;2021;2;[+ 5, +15];481;2437
EDDP;EDDP;DEP;2021;2;[+16, +30];404;2437
EDDP;EDDP;DEP;2021;2;[+31, +60];303;2437
EDDP;EDDP;DEP;2021;2;[- 4, + 4];540;2437
EDDP;EDDP;DEP;2021;2;[- 5, -15];248;2437
EDDP;EDDP;DEP;2021;2;[-16, -30];51;2437
EDDP;EDDP;DEP;2021;2;[<-31];34;2437
EDDP;EDDP;DEP;2021;2;[>+61];376;2437
EDDP;EDDP;DEP;2021;3;[+ 5, +15];830;3121
EDDP;EDDP;DEP;2021;3;[+16, +30];353;3121
EDDP;EDDP;DEP;2021;3;[+31, +60];185;3121
EDDP;EDDP;DEP;2021;3;[- 4, + 4];1064;3121
EDDP;EDDP;DEP;2021;3;[- 5, -15];435;3121
EDDP;EDDP;DEP;2021;3;[-16, -30];82;3121
EDDP;EDDP;DEP;2021;3;[<-31];44;3121
EDDP;EDDP;DEP;2021;3;[>+61];128;3121
EDDP;EDDP;DEP;2021;4;[+ 5, +15];771;2973
EDDP;EDDP;DEP;2021;4;[+16, +30];340;2973
EDDP;EDDP;DEP;2021;4;[+31, +60];155;2973
EDDP;EDDP;DEP;2021;4;[- 4, + 4];1013;2973
EDDP;EDDP;DEP;2021;4;[- 5, -15];426;2973
EDDP;EDDP;DEP;2021;4;[-16, -30];81;2973
EDDP;EDDP;DEP;2021;4;[<-31];32;2973
EDDP;EDDP;DEP;2021;4;[>+61];155;2973
EDDP;EDDP;DEP;2021;5;[+ 5, +15];796;2985
EDDP;EDDP;DEP;2021;5;[+16, +30];336;2985
EDDP;EDDP;DEP;2021;5;[+31, +60];147;2985
EDDP;EDDP;DEP;2021;5;[- 4, + 4];984;2985
EDDP;EDDP;DEP;2021;5;[- 5, -15];482;2985
EDDP;EDDP;DEP;2021;5;[-16, -30];90;2985
EDDP;EDDP;DEP;2021;5;[<-31];28;2985
EDDP;EDDP;DEP;2021;5;[>+61];122;2985
EDDP;EDDP;DEP;2021;6;[+ 5, +15];860;3169
EDDP;EDDP;DEP;2021;6;[+16, +30];442;3169
EDDP;EDDP;DEP;2021;6;[+31, +60];204;3169
EDDP;EDDP;DEP;2021;6;[- 4, + 4];961;3169
EDDP;EDDP;DEP;2021;6;[- 5, -15];443;3169
EDDP;EDDP;DEP;2021;6;[-16, -30];84;3169
EDDP;EDDP;DEP;2021;6;[<-31];40;3169
EDDP;EDDP;DEP;2021;6;[>+61];135;3169
EDDP;EDDP;DEP;2021;7;[+ 5, +15];889;3312
EDDP;EDDP;DEP;2021;7;[+16, +30];359;3312
EDDP;EDDP;DEP;2021;7;[+31, +60];182;3312
EDDP;EDDP;DEP;2021;7;[- 4, + 4];1189;3312
EDDP;EDDP;DEP;2021;7;[- 5, -15];483;3312
EDDP;EDDP;DEP;2021;7;[-16, -30];81;3312
EDDP;EDDP;DEP;2021;7;[<-31];35;3312
EDDP;EDDP;DEP;2021;7;[>+61];94;3312
EDDP;EDDP;DEP;2021;8;[+ 5, +15];874;3512
EDDP;EDDP;DEP;2021;8;[+16, +30];327;3512
EDDP;EDDP;DEP;2021;8;[+31, +60];150;3512
EDDP;EDDP;DEP;2021;8;[- 4, + 4];1415;3512
EDDP;EDDP;DEP;2021;8;[- 5, -15];501;3512
EDDP;EDDP;DEP;2021;8;[-16, -30];76;3512
EDDP;EDDP;DEP;2021;8;[<-31];32;3512
EDDP;EDDP;DEP;2021;8;[>+61];137;3512
EDDP;EDDP;DEP;2021;9;[+ 5, +15];955;3539
EDDP;EDDP;DEP;2021;9;[+16, +30];357;3539
EDDP;EDDP;DEP;2021;9;[+31, +60];171;3539
EDDP;EDDP;DEP;2021;9;[- 4, + 4];1268;3539
EDDP;EDDP;DEP;2021;9;[- 5, -15];515;3539
EDDP;EDDP;DEP;2021;9;[-16, -30];70;3539
EDDP;EDDP;DEP;2021;9;[<-31];25;3539
EDDP;EDDP;DEP;2021;9;[>+61];178;3539
EDDP;EDDP;DEP;2021;10;[+ 5, +15];952;3648
EDDP;EDDP;DEP;2021;10;[+16, +30];480;3648
EDDP;EDDP;DEP;2021;10;[+31, +60];208;3648
EDDP;EDDP;DEP;2021;10;[- 4, + 4];1176;3648
EDDP;EDDP;DEP;2021;10;[- 5, -15];542;3648
EDDP;EDDP;DEP;2021;10;[-16, -30];78;3648
EDDP;EDDP;DEP;2021;10;[<-31];28;3648
EDDP;EDDP;DEP;2021;10;[>+61];184;3648
EDDP;EDDP;DEP;2021;11;[+ 5, +15];848;3399
EDDP;EDDP;DEP;2021;11;[+16, +30];537;3399
EDDP;EDDP;DEP;2021;11;[+31, +60];266;3399
EDDP;EDDP;DEP;2021;11;[- 4, + 4];1001;3399
EDDP;EDDP;DEP;2021;11;[- 5, -15];416;3399
EDDP;EDDP;DEP;2021;11;[-16, -30];66;3399
EDDP;EDDP;DEP;2021;11;[<-31];30;3399
EDDP;EDDP;DEP;2021;11;[>+61];235;3399
EDDP;EDDP;DEP;2021;12;[+ 5, +15];895;3377
EDDP;EDDP;DEP;2021;12;[+16, +30];525;3377
EDDP;EDDP;DEP;2021;12;[+31, +60];294;3377
EDDP;EDDP;DEP;2021;12;[- 4, + 4];892;3377
EDDP;EDDP;DEP;2021;12;[- 5, -15];365;3377
EDDP;EDDP;DEP;2021;12;[-16, -30];47;3377
EDDP;EDDP;DEP;2021;12;[<-31];17;3377
EDDP;EDDP;DEP;2021;12;[>+61];342;3377
EDDP;EDDP;DEP;2022;1;[+ 5, +15];779;2988
EDDP;EDDP;DEP;2022;1;[+16, +30];270;2988
EDDP;EDDP;DEP;2022;1;[+31, +60];127;2988
EDDP;EDDP;DEP;2022;1;[- 4, + 4];1034;2988
EDDP;EDDP;DEP;2022;1;[- 5, -15];531;2988
EDDP;EDDP;DEP;2022;1;[-16, -30];77;2988
EDDP;EDDP;DEP;2022;1;[<-31];20;2988
EDDP;EDDP;DEP;2022;1;[>+61];150;2988
EDDP;EDDP;DEP;2022;2;[+ 5, +15];812;2909
EDDP;EDDP;DEP;2022;2;[+16, +30];372;2909
EDDP;EDDP;DEP;2022;2;[+31, +60];174;2909
EDDP;EDDP;DEP;2022;2;[- 4, + 4];923;2909
EDDP;EDDP;DEP;2022;2;[- 5, -15];397;2909
EDDP;EDDP;DEP;2022;2;[-16, -30];56;2909
EDDP;EDDP;DEP;2022;2;[<-31];24;2909
EDDP;EDDP;DEP;2022;2;[>+61];151;2909
EDDP;EDDP;DEP;2022;3;[+ 5, +15];955;3303
EDDP;EDDP;DEP;2022;3;[+16, +30];319;3303
EDDP;EDDP;DEP;2022;3;[+31, +60];170;3303
EDDP;EDDP;DEP;2022;3;[- 4, + 4];1144;3303
EDDP;EDDP;DEP;2022;3;[- 5, -15];513;3303
EDDP;EDDP;DEP;2022;3;[-16, -30];57;3303
EDDP;EDDP;DEP;2022;3;[<-31];27;3303
EDDP;EDDP;DEP;2022;3;[>+61];118;3303
EDDP;EDDP;DEP;2022;4;[+ 5, +15];932;3185
EDDP;EDDP;DEP;2022;4;[+16, +30];415;3185
EDDP;EDDP;DEP;2022;4;[+31, +60];159;3185
EDDP;EDDP;DEP;2022;4;[- 4, + 4];1036;3185
EDDP;EDDP;DEP;2022;4;[- 5, -15];453;3185
EDDP;EDDP;DEP;2022;4;[-16, -30];68;3185
EDDP;EDDP;DEP;2022;4;[<-31];17;3185
EDDP;EDDP;DEP;2022;4;[>+61];105;3185
EDDP;EDDP;DEP;2022;5;[+ 5, +15];972;3568
EDDP;EDDP;DEP;2022;5;[+16, +30];477;3568
EDDP;EDDP;DEP;2022;5;[+31, +60];247;3568
EDDP;EDDP;DEP;2022;5;[- 4, + 4];1182;3568
EDDP;EDDP;DEP;2022;5;[- 5, -15];469;3568
EDDP;EDDP;DEP;2022;5;[-16, -30];62;3568
EDDP;EDDP;DEP;2022;5;[<-31];35;3568
EDDP;EDDP;DEP;2022;5;[>+61];124;3568
EDDP;EDDP;DEP;2022;6;[+ 5, +15];926;3473
EDDP;EDDP;DEP;2022;6;[+16, +30];564;3473
EDDP;EDDP;DEP;2022;6;[+31, +60];336;3473
EDDP;EDDP;DEP;2022;6;[- 4, + 4];1006;3473
EDDP;EDDP;DEP;2022;6;[- 5, -15];375;3473
EDDP;EDDP;DEP;2022;6;[-16, -30];41;3473
EDDP;EDDP;DEP;2022;6;[<-31];19;3473
EDDP;EDDP;DEP;2022;6;[>+61];206;3473
EDDP;EDDP;DEP;2022;7;[+ 5, +15];1037;3560
EDDP;EDDP;DEP;2022;7;[+16, +30];653;3560
EDDP;EDDP;DEP;2022;7;[+31, +60];395;3560
EDDP;EDDP;DEP;2022;7;[- 4, + 4];908;3560
EDDP;EDDP;DEP;2022;7;[- 5, -15];303;3560
EDDP;EDDP;DEP;2022;7;[-16, -30];41;3560
EDDP;EDDP;DEP;2022;7;[<-31];22;3560
EDDP;EDDP;DEP;2022;7;[>+61];201;3560
EDDP;EDDP;DEP;2022;8;[+ 5, +15];1020;3556
EDDP;EDDP;DEP;2022;8;[+16, +30];513;3556
EDDP;EDDP;DEP;2022;8;[+31, +60];205;3556
EDDP;EDDP;DEP;2022;8;[- 4, + 4];1190;3556
EDDP;EDDP;DEP;2022;8;[- 5, -15];429;3556
EDDP;EDDP;DEP;2022;8;[-16, -30];39;3556
EDDP;EDDP;DEP;2022;8;[<-31];14;3556
EDDP;EDDP;DEP;2022;8;[>+61];146;3556
EDDP;EDDP;DEP;2022;9;[+ 5, +15];1186;3693
EDDP;EDDP;DEP;2022;9;[+16, +30];559;3693
EDDP;EDDP;DEP;2022;9;[+31, +60];294;3693
EDDP;EDDP;DEP;2022;9;[- 4, + 4];1080;3693
EDDP;EDDP;DEP;2022;9;[- 5, -15];356;3693
EDDP;EDDP;DEP;2022;9;[-16, -30];28;3693
EDDP;EDDP;DEP;2022;9;[<-31];20;3693
EDDP;EDDP;DEP;2022;9;[>+61];170;3693
EDDP;EDDP;DEP;2022;10;[+ 5, +15];1088;3692
EDDP;EDDP;DEP;2022;10;[+16, +30];471;3692
EDDP;EDDP;DEP;2022;10;[+31, +60];261;3692
EDDP;EDDP;DEP;2022;10;[- 4, + 4];1200;3692
EDDP;EDDP;DEP;2022;10;[- 5, -15];438;3692
EDDP;EDDP;DEP;2022;10;[-16, -30];57;3692
EDDP;EDDP;DEP;2022;10;[<-31];19;3692
EDDP;EDDP;DEP;2022;10;[>+61];158;3692
EDDP;EDDP;DEP;2022;11;[+ 5, +15];947;3392
EDDP;EDDP;DEP;2022;11;[+16, +30];431;3392
EDDP;EDDP;DEP;2022;11;[+31, +60];237;3392
EDDP;EDDP;DEP;2022;11;[- 4, + 4];1131;3392
EDDP;EDDP;DEP;2022;11;[- 5, -15];442;3392
EDDP;EDDP;DEP;2022;11;[-16, -30];65;3392
EDDP;EDDP;DEP;2022;11;[<-31];13;3392
EDDP;EDDP;DEP;2022;11;[>+61];126;3392
EDDP;EDDP;DEP;2022;12;[+ 5, +15];786;3135
EDDP;EDDP;DEP;2022;12;[+16, +30];528;3135
EDDP;EDDP;DEP;2022;12;[+31, +60];388;3135
EDDP;EDDP;DEP;2022;12;[- 4, + 4];806;3135
EDDP;EDDP;DEP;2022;12;[- 5, -15];289;3135
EDDP;EDDP;DEP;2022;12;[-16, -30];41;3135
EDDP;EDDP;DEP;2022;12;[<-31];21;3135
EDDP;EDDP;DEP;2022;12;[>+61];276;3135
EDDP;EDDP;DEP;2023;1;[+ 5, +15];867;3105
EDDP;EDDP;DEP;2023;1;[+16, +30];309;3105
EDDP;EDDP;DEP;2023;1;[+31, +60];137;3105
EDDP;EDDP;DEP;2023;1;[- 4, + 4];1120;3105
EDDP;EDDP;DEP;2023;1;[- 5, -15];493;3105
EDDP;EDDP;DEP;2023;1;[-16, -30];75;3105
EDDP;EDDP;DEP;2023;1;[<-31];20;3105
EDDP;EDDP;DEP;2023;1;[>+61];84;3105
EDDP;EDDP;DEP;2023;2;[+ 5, +15];770;2939
EDDP;EDDP;DEP;2023;2;[+16, +30];408;2939
EDDP;EDDP;DEP;2023;2;[+31, +60];227;2939
EDDP;EDDP;DEP;2023;2;[- 4, + 4];982;2939
EDDP;EDDP;DEP;2023;2;[- 5, -15];366;2939
EDDP;EDDP;DEP;2023;2;[-16, -30];49;2939
EDDP;EDDP;DEP;2023;2;[<-31];12;2939
EDDP;EDDP;DEP;2023;2;[>+61];125;2939
EDDP;EDDP;DEP;2023;3;[+ 5, +15];913;3367
EDDP;EDDP;DEP;2023;3;[+16, +30];489;3367
EDDP;EDDP;DEP;2023;3;[+31, +60];282;3367
EDDP;EDDP;DEP;2023;3;[- 4, + 4];1031;3367
EDDP;EDDP;DEP;2023;3;[- 5, -15];414;3367
EDDP;EDDP;DEP;2023;3;[-16, -30];45;3367
EDDP;EDDP;DEP;2023;3;[<-31];20;3367
EDDP;EDDP;DEP;2023;3;[>+61];173;3367
EDDP;EDDP;DEP;2023;4;[+ 5, +15];927;3278
EDDP;EDDP;DEP;2023;4;[+16, +30];387;3278
EDDP;EDDP;DEP;2023;4;[+31, +60];161;3278
EDDP;EDDP;DEP;2023;4;[- 4, + 4];1198;3278
EDDP;EDDP;DEP;2023;4;[- 5, -15];447;3278
EDDP;EDDP;DEP;2023;4;[-16, -30];59;3278
EDDP;EDDP;DEP;2023;4;[<-31];11;3278
EDDP;EDDP;DEP;2023;4;[>+61];88;3278
EDDP;EDDP;DEP;2023;5;[+ 5, +15];1023;3601
EDDP;EDDP;DEP;2023;5;[+16, +30];387;3601
EDDP;EDDP;DEP;2023;5;[+31, +60];174;3601
EDDP;EDDP;DEP;2023;5;[- 4, + 4];1317;3601
EDDP;EDDP;DEP;2023;5;[- 5, -15];482;3601
EDDP;EDDP;DEP;2023;5;[-16, -30];75;3601
EDDP;EDDP;DEP;2023;5;[<-31];23;3601
EDDP;EDDP;DEP;2023;5;[>+61];120;3601
EDDP;EDDP;DEP;2023;6;[+ 5, +15];1030;3551
EDDP;EDDP;DEP;2023;6;[+16, +30];452;3551
EDDP;EDDP;DEP;2023;6;[+31, +60];267;3551
EDDP;EDDP;DEP;2023;6;[- 4, + 4];1164;3551
EDDP;EDDP;DEP;2023;6;[- 5, -15];394;3551
EDDP;EDDP;DEP;2023;6;[-16, -30];43;3551
EDDP;EDDP;DEP;2023;6;[<-31];17;3551
EDDP;EDDP;DEP;2023;6;[>+61];184;3551
EDDP;EDDP;DEP;2023;7;[+ 5, +15];1039;3563
EDDP;EDDP;DEP;2023;7;[+16, +30];463;3563
EDDP;EDDP;DEP;2023;7;[+31, +60];250;3563
EDDP;EDDP;DEP;2023;7;[- 4, + 4];1198;3563
EDDP;EDDP;DEP;2023;7;[- 5, -15];395;3563
EDDP;EDDP;DEP;2023;7;[-16, -30];44;3563
EDDP;EDDP;DEP;2023;7;[<-31];21;3563
EDDP;EDDP;DEP;2023;7;[>+61];153;3563
EDDP;EDDP;DEP;2023;8;[+ 5, +15];1088;3535
EDDP;EDDP;DEP;2023;8;[+16, +30];475;3535
EDDP;EDDP;DEP;2023;8;[+31, +60];271;3535
EDDP;EDDP;DEP;2023;8;[- 4, + 4];1130;3535
EDDP;EDDP;DEP;2023;8;[- 5, -15];309;3535
EDDP;EDDP;DEP;2023;8;[-16, -30];52;3535
EDDP;EDDP;DEP;2023;8;[<-31];11;3535
EDDP;EDDP;DEP;2023;8;[>+61];199;3535
EDDP;EDDP;DEP;2023;9;[+ 5, +15];1077;3520
EDDP;EDDP;DEP;2023;9;[+16, +30];465;3520
EDDP;EDDP;DEP;2023;9;[+31, +60];269;3520
EDDP;EDDP;DEP;2023;9;[- 4, + 4];1156;3520
EDDP;EDDP;DEP;2023;9;[- 5, -15];355;3520
EDDP;EDDP;DEP;2023;9;[-16, -30];55;3520
EDDP;EDDP;DEP;2023;9;[<-31];14;3520
EDDP;EDDP;DEP;2023;9;[>+61];129;3520
EDDP;EDDP;DEP;2023;10;[+ 5, +15];1115;3696
EDDP;EDDP;DEP;2023;10;[+16, +30];486;3696
EDDP;EDDP;DEP;2023;10;[+31, +60];252;3696
EDDP;EDDP;DEP;2023;10;[- 4, + 4];1173;3696
EDDP;EDDP;DEP;2023;10;[- 5, -15];435;3696
EDDP;EDDP;DEP;2023;10;[-16, -30];52;3696
EDDP;EDDP;DEP;2023;10;[<-31];18;3696
EDDP;EDDP;DEP;2023;10;[>+61];165;3696
EDDP;EDDP;DEP;2023;11;[+ 5, +15];879;3267
EDDP;EDDP;DEP;2023;11;[+16, +30];460;3267
EDDP;EDDP;DEP;2023;11;[+31, +60];279;3267
EDDP;EDDP;DEP;2023;11;[- 4, + 4];963;3267
EDDP;EDDP;DEP;2023;11;[- 5, -15];348;3267
EDDP;EDDP;DEP;2023;11;[-16, -30];45;3267
EDDP;EDDP;DEP;2023;11;[<-31];17;3267
EDDP;EDDP;DEP;2023;11;[>+61];276;3267
EDDP;EDDP;DEP;2023;12;[+ 5, +15];758;2848
EDDP;EDDP;DEP;2023;12;[+16, +30];447;2848
EDDP;EDDP;DEP;2023;12;[+31, +60];239;2848
EDDP;EDDP;DEP;2023;12;[- 4, + 4];808;2848
EDDP;EDDP;DEP;2023;12;[- 5, -15];304;2848
EDDP;EDDP;DEP;2023;12;[-16, -30];38;2848
EDDP;EDDP;DEP;2023;12;[<-31];14;2848
EDDP;EDDP;DEP;2023;12;[>+61];240;2848
EDDP;EDDP;DEP;2024;1;[+ 5, +15];779;2907
EDDP;EDDP;DEP;2024;1;[+16, +30];364;2907
EDDP;EDDP;DEP;2024;1;[+31, +60];215;2907
EDDP;EDDP;DEP;2024;1;[- 4, + 4];943;2907
EDDP;EDDP;DEP;2024;1;[- 5, -15];365;2907
EDDP;EDDP;DEP;2024;1;[-16, -30];65;2907
EDDP;EDDP;DEP;2024;1;[<-31];13;2907
EDDP;EDDP;DEP;2024;1;[>+61];163;2907
EDDP;EDDP;DEP;2024;2;[+ 5, +15];755;2754
EDDP;EDDP;DEP;2024;2;[+16, +30];378;2754
EDDP;EDDP;DEP;2024;2;[+31, +60];184;2754
EDDP;EDDP;DEP;2024;2;[- 4, + 4];895;2754
EDDP;EDDP;DEP;2024;2;[- 5, -15];403;2754
EDDP;EDDP;DEP;2024;2;[-16, -30];47;2754
EDDP;EDDP;DEP;2024;2;[<-31];11;2754
EDDP;EDDP;DEP;2024;2;[>+61];81;2754
EDDP;EDDP;DEP;2024;3;[+ 5, +15];898;3136
EDDP;EDDP;DEP;2024;3;[+16, +30];367;3136
EDDP;EDDP;DEP;2024;3;[+31, +60];153;3136
EDDP;EDDP;DEP;2024;3;[- 4, + 4];1097;3136
EDDP;EDDP;DEP;2024;3;[- 5, -15];445;3136
EDDP;EDDP;DEP;2024;3;[-16, -30];73;3136
EDDP;EDDP;DEP;2024;3;[<-31];7;3136
EDDP;EDDP;DEP;2024;3;[>+61];96;3136
EDDP;EDDP;DEP;2024;4;[+ 5, +15];822;3078
EDDP;EDDP;DEP;2024;4;[+16, +30];367;3078
EDDP;EDDP;DEP;2024;4;[+31, +60];167;3078
EDDP;EDDP;DEP;2024;4;[- 4, + 4];1071;3078
EDDP;EDDP;DEP;2024;4;[- 5, -15];460;3078
EDDP;EDDP;DEP;2024;4;[-16, -30];68;3078
EDDP;EDDP;DEP;2024;4;[<-31];19;3078
EDDP;EDDP;DEP;2024;4;[>+61];104;3078
EDDP;EDDP;DEP;2024;5;[+ 5, +15];1071;3436
EDDP;EDDP;DEP;2024;5;[+16, +30];358;3436
EDDP;EDDP;DEP;2024;5;[+31, +60];185;3436
EDDP;EDDP;DEP;2024;5;[- 4, + 4];1190;3436
EDDP;EDDP;DEP;2024;5;[- 5, -15];434;3436
EDDP;EDDP;DEP;2024;5;[-16, -30];54;3436
EDDP;EDDP;DEP;2024;5;[<-31];18;3436
EDDP;EDDP;DEP;2024;5;[>+61];126;3436
EDDP;EDDP;DEP;2024;6;[+ 5, +15];1055;3375
EDDP;EDDP;DEP;2024;6;[+16, +30];495;3375
EDDP;EDDP;DEP;2024;6;[+31, +60];252;3375
EDDP;EDDP;DEP;2024;6;[- 4, + 4];1009;3375
EDDP;EDDP;DEP;2024;6;[- 5, -15];299;3375
EDDP;EDDP;DEP;2024;6;[-16, -30];40;3375
EDDP;EDDP;DEP;2024;6;[<-31];14;3375
EDDP;EDDP;DEP;2024;6;[>+61];211;3375
EDDP;EDDP;DEP;2024;7;[+ 5, +15];1029;3482
EDDP;EDDP;DEP;2024;7;[+16, +30];541;3482
EDDP;EDDP;DEP;2024;7;[+31, +60];274;3482
EDDP;EDDP;DEP;2024;7;[- 4, + 4];1042;3482
EDDP;EDDP;DEP;2024;7;[- 5, -15];315;3482
EDDP;EDDP;DEP;2024;7;[-16, -30];43;3482
EDDP;EDDP;DEP;2024;7;[<-31];16;3482
EDDP;EDDP;DEP;2024;7;[>+61];222;3482
EDDP;EDDP;DEP;2024;8;[+ 5, +15];967;3321
EDDP;EDDP;DEP;2024;8;[+16, +30];407;3321
EDDP;EDDP;DEP;2024;8;[+31, +60];239;3321
EDDP;EDDP;DEP;2024;8;[- 4, + 4];1113;3321
EDDP;EDDP;DEP;2024;8;[- 5, -15];339;3321
EDDP;EDDP;DEP;2024;8;[-16, -30];30;3321
EDDP;EDDP;DEP;2024;8;[<-31];10;3321
EDDP;EDDP;DEP;2024;8;[>+61];216;3321
EDDP;EDDP;DEP;2024;9;[+ 5, +15];999;3104
EDDP;EDDP;DEP;2024;9;[+16, +30];452;3104
EDDP;EDDP;DEP;2024;9;[+31, +60];241;3104
EDDP;EDDP;DEP;2024;9;[- 4, + 4];977;3104
EDDP;EDDP;DEP;2024;9;[- 5, -15];248;3104
EDDP;EDDP;DEP;2024;9;[-16, -30];27;3104
EDDP;EDDP;DEP;2024;9;[<-31];18;3104
EDDP;EDDP;DEP;2024;9;[>+61];142;3104
EDDP;EDDP;DEP;2024;10;[+ 5, +15];1087;3411
