airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
LGNX,30,2,0,0,departures,0.0,0.0,trend
LTCB,30,18,18,18,arrivals,0.6,0.6,trend
LGNX,30,7,0,0,arrivals,0.0,0.0,trend
EIKN,30,30,30,30,arrivals,1.0,1.0,trend
EBAW,29,29,25,25,departures,0.8620689655172413,0.8620689655172413,trend
LTCE,29,0,0,0,departures,0.0,0.0,trend
EGPA,29,1,0,0,departures,0.0,0.0,trend
LTAZ,29,0,0,0,departures,0.0,0.0,trend
EGPK,29,29,29,33,arrivals,1.0,1.1379310344827587,trend
URMM,29,0,0,0,arrivals,0.0,0.0,trend
ENHD,29,25,18,33,arrivals,0.6206896551724138,1.1379310344827587,trend
LTAZ,29,1,0,0,arrivals,0.0,0.0,trend
EGHQ,28,27,27,27,departures,0.9642857142857143,0.9642857142857143,trend
ESNU,28,1,1,1,departures,0.03571428571428571,0.03571428571428571,trend
EGHQ,28,27,27,27,arrivals,0.9642857142857143,0.9642857142857143,trend
LTCA,27,0,0,0,departures,0.0,0.0,trend
ENBN,27,0,0,0,departures,0.0,0.0,trend
LICD,27,24,24,24,departures,0.8888888888888888,0.8888888888888888,trend
LIPB,27,26,11,11,arrivals,0.4074074074074074,0.4074074074074074,trend
EGWU,27,25,0,0,arrivals,0.0,0.0,trend
LTAN,27,0,0,0,arrivals,0.0,0.0,trend
LTCA,27,0,0,0,arrivals,0.0,0.0,trend
LICD,27,16,16,16,arrivals,0.5925925925925926,0.5925925925925926,trend
LFKC,27,27,27,27,arrivals,1.0,1.0,trend
LTAT,26,1,0,0,departures,0.0,0.0,trend
LPCS,26,26,23,24,departures,0.8846153846153846,0.9230769230769231,trend
LIPB,26,26,26,26,departures,1.0,1.0,trend
LTCS,26,0,0,0,departures,0.0,0.0,trend
LTAN,26,0,0,0,departures,0.0,0.0,trend
LRBS,26,26,23,122,departures,0.8846153846153846,4.6923076923076925,trend
LFKC,26,26,26,26,departures,1.0,1.0,trend
LGHI,26,25,24,25,arrivals,0.9230769230769231,0.9615384615384616,trend
LTCS,26,0,0,0,arrivals,0.0,0.0,trend
ESNU,26,2,0,0,arrivals,0.0,0.0,trend
ENBN,26,5,0,0,arrivals,0.0,0.0,trend
EGPA,26,0,0,0,arrivals,0.0,0.0,trend
LGKL,25,23,23,23,departures,0.92,0.92,trend
LGHI,25,23,23,25,departures,0.92,1.0,trend
LGML,25,0,0,0,departures,0.0,0.0,trend
LFMP,25,25,25,25,departures,1.0,1.0,trend
EHBK,25,22,21,21,departures,0.84,0.84,trend
EFOU,25,0,0,0,departures,0.0,0.0,trend
EGSH,25,25,25,25,departures,1.0,1.0,trend
LPCS,25,24,20,20,arrivals,0.8,0.8,trend
LGKL,25,23,23,24,arrivals,0.92,0.96,trend
EBAW,25,25,24,26,arrivals,0.96,1.04,trend
EFOU,25,6,2,2,arrivals,0.08,0.08,trend
EGSH,25,25,25,26,arrivals,1.0,1.04,trend
LFRK,24,24,23,23,departures,0.9583333333333334,0.9583333333333334,trend
EKVG,24,0,0,0,departures,0.0,0.0,trend
ENFL,24,9,9,9,departures,0.375,0.375,trend
ENAT,24,0,0,0,departures,0.0,0.0,trend
LICG,24,4,4,4,departures,0.16666666666666666,0.16666666666666666,trend
LIPR,24,24,24,26,departures,1.0,1.0833333333333333,trend
LTAT,24,0,0,0,arrivals,0.0,0.0,trend
EKVG,24,0,0,0,arrivals,0.0,0.0,trend
ENFL,24,3,3,3,arrivals,0.125,0.125,trend
ENAT,24,2,0,0,arrivals,0.0,0.0,trend
LESO,24,21,17,25,arrivals,0.7083333333333334,1.0416666666666667,trend
LFMP,24,23,21,62,arrivals,0.875,2.5833333333333335,trend
EHBK,24,19,16,17,arrivals,0.6666666666666666,0.7083333333333334,trend
LIPR,24,24,20,23,arrivals,0.8333333333333334,0.9583333333333334,trend
EDDR,23,17,17,18,departures,0.7391304347826086,0.782608695652174,trend
ESSV,23,16,16,17,departures,0.6956521739130435,0.7391304347826086,trend
ENOV,23,1,1,1,departures,0.043478260869565216,0.043478260869565216,trend
ENKR,23,0,0,0,departures,0.0,0.0,trend
LESO,23,19,16,16,departures,0.6956521739130435,0.6956521739130435,trend
ENLK,23,5,0,0,departures,0.0,0.0,trend
LFBT,23,23,23,23,departures,1.0,1.0,trend
ENKR,23,0,0,0,arrivals,0.0,0.0,trend
LICG,23,8,8,8,arrivals,0.34782608695652173,0.34782608695652173,trend
EGPO,23,3,0,0,arrivals,0.0,0.0,trend
EDXW,22,20,19,19,departures,0.8636363636363636,0.8636363636363636,trend
LLER,22,0,0,0,departures,0.0,0.0,trend
LSGS,22,20,20,24,departures,0.9090909090909091,1.0909090909090908,trend
LRSB,22,10,9,9,departures,0.4090909090909091,0.4090909090909091,trend
LFBP,22,21,21,21,departures,0.9545454545454546,0.9545454545454546,trend
LGKP,22,0,0,0,departures,0.0,0.0,trend
EGNV,22,19,19,19,departures,0.8636363636363636,0.8636363636363636,trend
EGPO,22,0,0,0,departures,0.0,0.0,trend
EPSC,22,22,22,22,departures,1.0,1.0,trend
EIKY,22,22,22,22,departures,1.0,1.0,trend
LRCV,22,1,0,0,departures,0.0,0.0,trend
GCHI,22,1,0,0,departures,0.0,0.0,trend
LFRK,22,21,18,19,arrivals,0.8181818181818182,0.8636363636363636,trend
EDDR,22,16,16,19,arrivals,0.7272727272727273,0.8636363636363636,trend
ESSV,22,8,7,7,arrivals,0.3181818181818182,0.3181818181818182,trend
EDXW,22,21,19,19,arrivals,0.8636363636363636,0.8636363636363636,trend
ENOV,22,13,13,14,arrivals,0.5909090909090909,0.6363636363636364,trend
LLER,22,0,0,0,arrivals,0.0,0.0,trend
LRSB,22,4,4,5,arrivals,0.18181818181818182,0.22727272727272727,trend
LFBP,22,22,22,32,arrivals,1.0,1.4545454545454546,trend
LGKP,22,1,1,1,arrivals,0.045454545454545456,0.045454545454545456,trend
EDMO,22,22,16,17,arrivals,0.7272727272727273,0.7727272727272727,trend
EPSC,22,19,17,17,arrivals,0.7727272727272727,0.7727272727272727,trend
ENLK,22,3,0,0,arrivals,0.0,0.0,trend
GCHI,22,0,0,0,arrivals,0.0,0.0,trend
LFBT,22,22,22,22,arrivals,1.0,1.0,trend
LDRI,21,17,17,19,departures,0.8095238095238095,0.9047619047619048,trend
ENSG,21,6,0,0,departures,0.0,0.0,trend
LRSV,21,0,0,0,departures,0.0,0.0,trend
BIAR,21,0,0,0,departures,0.0,0.0,trend
LDRI,21,19,19,24,arrivals,0.9047619047619048,1.1428571428571428,trend
ENSG,21,8,0,0,arrivals,0.0,0.0,trend
LGML,21,0,0,0,arrivals,0.0,0.0,trend
EGNV,21,19,19,20,arrivals,0.9047619047619048,0.9523809523809523,trend
LSZB,21,20,19,25,arrivals,0.9047619047619048,1.1904761904761905,trend
EIKY,21,21,21,21,arrivals,1.0,1.0,trend
LFLC,21,21,21,24,arrivals,1.0,1.1428571428571428,trend
LRCV,21,2,1,1,arrivals,0.047619047619047616,0.047619047619047616,trend
LRBS,21,21,20,22,arrivals,0.9523809523809523,1.0476190476190477,trend
BIAR,21,0,0,0,arrivals,0.0,0.0,trend
DABC,20,0,0,0,departures,0.0,0.0,trend
LTCR,20,0,0,0,departures,0.0,0.0,trend
LSZB,20,19,18,20,departures,0.9,1.0,trend
GMTN,20,20,19,19,arrivals,0.95,0.95,trend
LSGS,20,19,17,18,arrivals,0.85,0.9,trend
LTCR,20,0,0,0,arrivals,0.0,0.0,trend
LRSV,20,0,0,0,arrivals,0.0,0.0,trend
EGNJ,20,15,15,15,arrivals,0.75,0.75,trend
HLLM,20,1,1,1,arrivals,0.05,0.05,trend
DABC,20,0,0,0,arrivals,0.0,0.0,trend
LOWK,19,19,19,19,departures,1.0,1.0,trend
LTCJ,19,0,0,0,departures,0.0,0.0,trend
GMTN,19,18,18,18,departures,0.9473684210526315,0.9473684210526315,trend
EFTU,19,17,17,17,departures,0.8947368421052632,0.8947368421052632,trend
ENVD,19,0,0,0,departures,0.0,0.0,trend
LRBC,19,19,19,25,departures,1.0,1.3157894736842106,trend
EGTK,19,19,18,19,departures,0.9473684210526315,1.0,trend
ENSK,19,5,0,0,departures,0.0,0.0,trend
LSZR,19,19,19,23,departures,1.0,1.2105263157894737,trend
HLLM,19,2,2,2,departures,0.10526315789473684,0.10526315789473684,trend
LTCJ,19,0,0,0,arrivals,0.0,0.0,trend
LRBC,19,18,18,20,arrivals,0.9473684210526315,1.0526315789473684,trend
ENSK,19,4,0,0,arrivals,0.0,0.0,trend
LFTZ,19,18,0,0,arrivals,0.0,0.0,trend
LSZR,19,18,18,19,arrivals,0.9473684210526315,1.0,trend
EYPA,18,17,16,16,departures,0.8888888888888888,0.8888888888888888,trend
EGJA,18,6,6,6,departures,0.3333333333333333,0.3333333333333333,trend
EBOS,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,trend
LFLC,18,18,18,18,departures,1.0,1.0,trend
LOWK,18,17,12,12,arrivals,0.6666666666666666,0.6666666666666666,trend
LIPO,18,18,16,26,arrivals,0.8888888888888888,1.4444444444444444,trend
EFTU,18,10,10,10,arrivals,0.5555555555555556,0.5555555555555556,trend
EGJA,18,18,18,24,arrivals,1.0,1.3333333333333333,trend
EFRO,17,0,0,0,departures,0.0,0.0,trend
LPAZ,17,17,17,17,departures,1.0,1.0,trend
EPLL,17,17,17,17,departures,1.0,1.0,trend
EBKT,17,17,16,17,departures,0.9411764705882353,1.0,trend
LQBK,17,14,14,14,departures,0.8235294117647058,0.8235294117647058,trend
ENML,17,1,1,1,departures,0.058823529411764705,0.058823529411764705,trend
LGAL,17,17,17,17,departures,1.0,1.0,trend
EFRO,17,0,0,0,arrivals,0.0,0.0,trend
LQBK,17,10,10,11,arrivals,0.5882352941176471,0.6470588235294118,trend
EYPA,17,4,3,3,arrivals,0.17647058823529413,0.17647058823529413,trend
EBOS,17,16,16,20,arrivals,0.9411764705882353,1.1764705882352942,trend
LFLY,16,16,0,0,departures,0.0,0.0,trend
EKRN,16,15,15,15,departures,0.9375,0.9375,trend
LYNI,16,0,0,0,departures,0.0,0.0,trend
LFBL,16,9,9,9,departures,0.5625,0.5625,trend
EPBY,16,15,15,15,departures,0.9375,0.9375,trend
LTCF,16,0,0,0,departures,0.0,0.0,trend
EGNJ,16,12,12,12,departures,0.75,0.75,trend
EDDE,16,16,16,16,departures,1.0,1.0,trend
LXGB,16,15,15,15,departures,0.9375,0.9375,trend
LEPP,16,12,11,12,departures,0.6875,0.75,trend
EPLB,16,15,15,16,departures,0.9375,1.0,trend
LFBE,16,16,16,16,departures,1.0,1.0,trend
EKEB,16,13,13,13,departures,0.8125,0.8125,trend
LECH,16,14,14,14,departures,0.875,0.875,trend
LFLY,16,16,0,0,arrivals,0.0,0.0,trend
LYNI,16,0,0,0,arrivals,0.0,0.0,trend
LFBL,16,2,2,3,arrivals,0.125,0.1875,trend
EPLL,16,15,15,15,arrivals,0.9375,0.9375,trend
LTCF,16,0,0,0,arrivals,0.0,0.0,trend
LFMK,16,16,15,16,arrivals,0.9375,1.0,trend
ENSH,16,1,0,0,arrivals,0.0,0.0,trend
EGTK,16,16,7,8,arrivals,0.4375,0.5,trend
LGAL,16,16,16,16,arrivals,1.0,1.0,trend
EDVE,16,16,15,16,arrivals,0.9375,1.0,trend
LXGB,16,15,15,15,arrivals,0.9375,0.9375,trend
EPLB,16,15,15,17,arrivals,0.9375,1.0625,trend
LFBE,16,16,15,15,arrivals,0.9375,0.9375,trend
UWGG,15,0,0,0,departures,0.0,0.0,trend
HESX,15,4,3,3,departures,0.2,0.2,trend
LTCK,15,1,0,0,departures,0.0,0.0,trend
EDNY,15,13,12,12,departures,0.8,0.8,trend
LFMK,15,15,15,15,departures,1.0,1.0,trend
ENRA,15,7,7,7,departures,0.4666666666666667,0.4666666666666667,trend
EGAE,15,5,5,5,departures,0.3333333333333333,0.3333333333333333,trend
LFRM,15,15,14,17,arrivals,0.9333333333333333,1.1333333333333333,trend
EKRN,15,15,14,14,arrivals,0.9333333333333333,0.9333333333333333,trend
HESX,15,4,4,20,arrivals,0.26666666666666666,1.3333333333333333,trend
ENVD,15,0,0,0,arrivals,0.0,0.0,trend
LTCK,15,0,0,0,arrivals,0.0,0.0,trend
EPBY,15,10,10,10,arrivals,0.6666666666666666,0.6666666666666666,trend
EDNY,15,12,11,15,arrivals,0.7333333333333333,1.0,trend
ENML,15,0,0,0,arrivals,0.0,0.0,trend
LLHA,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,trend
EDDE,15,15,14,14,arrivals,0.9333333333333333,0.9333333333333333,trend
LFSD,15,15,14,16,arrivals,0.9333333333333333,1.0666666666666667,trend
LGLM,15,0,0,0,arrivals,0.0,0.0,trend
EKEB,15,12,12,12,arrivals,0.8,0.8,trend
LECH,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,trend
LTAY,14,2,2,2,departures,0.14285714285714285,0.14285714285714285,trend
ETSI,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,trend
LLHA,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,trend
LROD,14,2,2,3,departures,0.14285714285714285,0.21428571428571427,trend
ENSH,14,1,0,0,departures,0.0,0.0,trend
LTAR,14,0,0,0,departures,0.0,0.0,trend
EFKU,14,14,14,14,departures,1.0,1.0,trend
EDVE,14,14,14,14,departures,1.0,1.0,trend
LGLM,14,1,0,0,departures,0.0,0.0,trend
LFBH,14,14,7,8,arrivals,0.5,0.5714285714285714,trend
LPAZ,14,13,13,13,arrivals,0.9285714285714286,0.9285714285714286,trend
LROD,14,0,0,0,arrivals,0.0,0.0,trend
ENRA,14,2,2,2,arrivals,0.14285714285714285,0.14285714285714285,trend
EGAE,14,4,2,2,arrivals,0.14285714285714285,0.14285714285714285,trend
LTAR,14,0,0,0,arrivals,0.0,0.0,trend
LEPP,14,10,3,38,arrivals,0.21428571428571427,2.7142857142857144,trend
LFRM,13,13,13,14,departures,1.0,1.0769230769230769,trend
LFBH,13,13,13,13,departures,1.0,1.0,trend
LTDA,13,0,0,0,departures,0.0,0.0,trend
LGKV,13,13,13,13,departures,1.0,1.0,trend
LPPS,13,3,3,3,departures,0.23076923076923078,0.23076923076923078,trend
LFRZ,13,13,11,14,departures,0.8461538461538461,1.0769230769230769,trend
LTCT,13,0,0,0,departures,0.0,0.0,trend
LIBC,13,0,0,0,departures,0.0,0.0,trend
EDMA,13,13,13,13,departures,1.0,1.0,trend
EFVA,13,9,8,8,departures,0.6153846153846154,0.6153846153846154,trend
UWGG,13,0,0,0,arrivals,0.0,0.0,trend
LTAY,13,0,0,0,arrivals,0.0,0.0,trend
LGKV,13,13,13,14,arrivals,1.0,1.0769230769230769,trend
LPPS,13,6,6,7,arrivals,0.46153846153846156,0.5384615384615384,trend
LFRZ,13,13,11,12,arrivals,0.8461538461538461,0.9230769230769231,trend
EFKU,13,13,13,13,arrivals,1.0,1.0,trend
LTCT,13,0,0,0,arrivals,0.0,0.0,trend
LBPD,13,2,0,0,arrivals,0.0,0.0,trend
ESNS,12,12,12,12,departures,1.0,1.0,trend
LTFD,12,12,12,12,departures,1.0,1.0,trend
EDFM,12,11,11,19,departures,0.9166666666666666,1.5833333333333333,trend
ENST,12,1,1,1,departures,0.08333333333333333,0.08333333333333333,trend
LFMU,12,12,11,11,departures,0.9166666666666666,0.9166666666666666,trend
ENBL,12,0,0,0,departures,0.0,0.0,trend
EKRK,12,12,12,26,departures,1.0,2.1666666666666665,trend
GCGM,12,1,0,0,departures,0.0,0.0,trend
ENSD,12,1,0,0,departures,0.0,0.0,trend
LTCP,12,0,0,0,departures,0.0,0.0,trend
LIRS,12,12,12,13,departures,1.0,1.0833333333333333,trend
LFTZ,12,11,0,0,departures,0.0,0.0,trend
LTCN,12,0,0,0,departures,0.0,0.0,trend
LFTW,12,12,12,12,departures,1.0,1.0,trend
HLLB,12,0,0,0,departures,0.0,0.0,trend
LGIO,12,10,10,16,arrivals,0.8333333333333334,1.3333333333333333,trend
LTCD,12,0,0,0,arrivals,0.0,0.0,trend
LTFD,12,12,12,12,arrivals,1.0,1.0,trend
LIBF,12,2,0,0,arrivals,0.0,0.0,trend
ETSI,12,11,8,8,arrivals,0.6666666666666666,0.6666666666666666,trend
EKSB,12,12,12,12,arrivals,1.0,1.0,trend
LGRX,12,1,1,1,arrivals,0.08333333333333333,0.08333333333333333,trend
LFMU,12,12,11,13,arrivals,0.9166666666666666,1.0833333333333333,trend
GCGM,12,0,0,0,arrivals,0.0,0.0,trend
LTCN,12,0,0,0,arrivals,0.0,0.0,trend
HLLB,12,1,1,1,arrivals,0.08333333333333333,0.08333333333333333,trend
LIBC,12,0,0,0,arrivals,0.0,0.0,trend
EFVA,12,9,2,2,arrivals,0.16666666666666666,0.16666666666666666,trend
LRBV,11,10,10,10,departures,0.9090909090909091,0.9090909090909091,trend
LTCD,11,0,0,0,departures,0.0,0.0,trend
EGPN,11,11,11,12,departures,1.0,1.0909090909090908,trend
LTCV,11,0,0,0,departures,0.0,0.0,trend
LIPO,11,11,11,14,departures,1.0,1.2727272727272727,trend
LGRX,11,1,0,0,departures,0.0,0.0,trend
ENAN,11,4,0,0,departures,0.0,0.0,trend
GMML,11,0,0,0,departures,0.0,0.0,trend
LFSD,11,11,11,11,departures,1.0,1.0,trend
LFMV,11,11,11,12,arrivals,1.0,1.0909090909090908,trend
EGPN,11,11,11,11,arrivals,1.0,1.0,trend
LTCV,11,0,0,0,arrivals,0.0,0.0,trend
ESNS,11,10,10,10,arrivals,0.9090909090909091,0.9090909090909091,trend
LTDA,11,0,0,0,arrivals,0.0,0.0,trend
EDFM,11,10,10,13,arrivals,0.9090909090909091,1.1818181818181819,trend
ENST,11,0,0,0,arrivals,0.0,0.0,trend
LICB,11,11,10,33,arrivals,0.9090909090909091,3.0,trend
ENBL,11,0,0,0,arrivals,0.0,0.0,trend
GMML,11,0,0,0,arrivals,0.0,0.0,trend
ENSD,11,3,0,0,arrivals,0.0,0.0,trend
LTCP,11,0,0,0,arrivals,0.0,0.0,trend
LIRS,11,11,4,4,arrivals,0.36363636363636365,0.36363636363636365,trend
LFTW,11,11,10,11,arrivals,0.9090909090909091,1.0,trend
EDMA,11,11,7,7,arrivals,0.6363636363636364,0.6363636363636364,trend
LGIO,10,9,9,9,departures,0.9,0.9,trend
LFMV,10,9,9,10,departures,0.9,1.0,trend
EKSB,10,10,10,10,departures,1.0,1.0,trend
ESNZ,10,8,8,8,departures,0.8,0.8,trend
LQMO,10,0,0,0,departures,0.0,0.0,trend
LGIK,10,7,0,0,departures,0.0,0.0,trend
LIMP,10,10,10,10,departures,1.0,1.0,trend
EHGG,10,10,10,10,departures,1.0,1.0,trend
LIPK,10,8,8,8,departures,0.8,0.8,trend
DAAE,10,1,1,1,departures,0.1,0.1,trend
LFCR,10,10,9,9,arrivals,0.9,0.9,trend
EKOD,10,10,10,10,arrivals,1.0,1.0,trend
EHGG,10,10,10,11,arrivals,1.0,1.1,trend
LDSB,10,1,0,0,arrivals,0.0,0.0,trend
LIPK,10,8,8,8,arrivals,0.8,0.8,trend
DAAE,10,3,3,3,arrivals,0.3,0.3,trend
LICB,9,9,9,11,departures,1.0,1.2222222222222223,trend
EDTY,9,9,8,8,departures,0.8888888888888888,0.8888888888888888,trend
LFCR,9,9,9,9,departures,1.0,1.0,trend
LKPD,9,9,9,13,departures,1.0,1.4444444444444444,trend
GMMI,9,0,0,0,departures,0.0,0.0,trend
ESTA,9,9,8,8,departures,0.8888888888888888,0.8888888888888888,trend
ESKN,9,7,7,7,departures,0.7777777777777778,0.7777777777777778,trend
LBPD,9,0,0,0,departures,0.0,0.0,trend
GMFK,9,0,0,0,departures,0.0,0.0,trend
LTCO,9,0,0,0,departures,0.0,0.0,trend
ENMS,9,0,0,0,departures,0.0,0.0,trend
LDSB,9,0,0,0,departures,0.0,0.0,trend
LTBR,9,9,9,9,departures,1.0,1.0,trend
ENNA,9,0,0,0,departures,0.0,0.0,trend
UUBW,9,0,0,0,arrivals,0.0,0.0,trend
LRBV,9,9,9,9,arrivals,1.0,1.0,trend
ESNZ,9,7,7,7,arrivals,0.7777777777777778,0.7777777777777778,trend
EKRK,9,9,9,9,arrivals,1.0,1.0,trend
DAON,9,8,1,1,arrivals,0.1111111111111111,0.1111111111111111,trend
LQMO,9,0,0,0,arrivals,0.0,0.0,trend
GMMI,9,0,0,0,arrivals,0.0,0.0,trend
LGIK,9,4,0,0,arrivals,0.0,0.0,trend
ENAN,9,4,0,0,arrivals,0.0,0.0,trend
URML,9,0,0,0,arrivals,0.0,0.0,trend
ESKN,9,7,6,8,arrivals,0.6666666666666666,0.8888888888888888,trend
EGNR,9,8,1,1,arrivals,0.1111111111111111,0.1111111111111111,trend
GMFK,9,0,0,0,arrivals,0.0,0.0,trend
LTCO,9,1,0,0,arrivals,0.0,0.0,trend
ENMS,9,0,0,0,arrivals,0.0,0.0,trend
LTBR,9,7,7,20,arrivals,0.7777777777777778,2.2222222222222223,trend
EPSY,8,7,7,8,departures,0.875,1.0,trend
LSMP,8,8,5,6,departures,0.625,0.75,trend
LQTZ,8,8,8,9,departures,1.0,1.125,trend
LFSL,8,7,7,7,departures,0.875,0.875,trend
LDOS,8,3,3,3,departures,0.375,0.375,trend
EGPI,8,2,2,2,departures,0.25,0.25,trend
ESMX,8,6,6,6,departures,0.75,0.75,trend
EFMA,8,2,2,2,departures,0.25,0.25,trend
LFRG,8,8,8,10,departures,1.0,1.25,trend
EGPR,8,0,0,0,departures,0.0,0.0,trend
BIEG,8,0,0,0,departures,0.0,0.0,trend
DAON,8,2,2,2,departures,0.25,0.25,trend
EDHI,8,8,0,0,departures,0.0,0.0,trend
EDLN,8,8,6,8,departures,0.75,1.0,trend
EFTP,8,6,5,5,departures,0.625,0.625,trend
ENJS,8,0,0,0,departures,0.0,0.0,trend
LFOT,8,8,8,8,departures,1.0,1.0,trend
UBBG,8,0,0,0,departures,0.0,0.0,trend
LGST,8,0,0,0,departures,0.0,0.0,trend
LEBZ,8,7,7,7,departures,0.875,0.875,trend
LFLB,8,8,6,7,arrivals,0.75,0.875,trend
LSMP,8,8,5,6,arrivals,0.625,0.75,trend
LQTZ,8,3,2,3,arrivals,0.25,0.375,trend
LFSL,8,8,6,7,arrivals,0.75,0.875,trend
LDOS,8,4,4,4,arrivals,0.5,0.5,trend
EGPI,8,5,1,1,arrivals,0.125,0.125,trend
ESMX,8,4,4,4,arrivals,0.5,0.5,trend
EBKT,8,8,4,4,arrivals,0.5,0.5,trend
EFMA,8,2,2,2,arrivals,0.25,0.25,trend
BIEG,8,0,0,0,arrivals,0.0,0.0,trend
LKPD,8,8,8,14,arrivals,1.0,1.75,trend
ESTA,8,8,2,2,arrivals,0.25,0.25,trend
LFOT,8,8,8,10,arrivals,1.0,1.25,trend
LGST,8,0,0,0,arrivals,0.0,0.0,trend
ENNA,8,0,0,0,arrivals,0.0,0.0,trend
EDRY,7,7,0,0,departures,0.0,0.0,trend
ENNM,7,2,0,0,departures,0.0,0.0,trend
ESNQ,7,6,6,6,departures,0.8571428571428571,0.8571428571428571,trend
LIBF,7,0,0,0,departures,0.0,0.0,trend
LHDC,7,4,3,3,departures,0.42857142857142855,0.42857142857142855,trend
EIDL,7,7,7,7,departures,1.0,1.0,trend
LTCW,7,0,0,0,departures,0.0,0.0,trend
BIIS,7,0,0,0,departures,0.0,0.0,trend
EDTL,7,7,7,7,departures,1.0,1.0,trend
EKOD,7,7,7,7,departures,1.0,1.0,trend
OITT,7,0,0,0,departures,0.0,0.0,trend
ESSL,7,6,6,6,departures,0.8571428571428571,0.8571428571428571,trend
EGPL,7,0,0,0,departures,0.0,0.0,trend
UUBW,7,1,0,1,departures,0.0,0.14285714285714285,trend
HEBA,7,7,7,7,departures,1.0,1.0,trend
ESNQ,7,6,6,6,arrivals,0.8571428571428571,0.8571428571428571,trend
EIDL,7,7,7,7,arrivals,1.0,1.0,trend
LTCW,7,0,0,0,arrivals,0.0,0.0,trend
EGPR,7,0,0,0,arrivals,0.0,0.0,trend
BIIS,7,0,0,0,arrivals,0.0,0.0,trend
DABB,7,1,0,0,arrivals,0.0,0.0,trend
EDHI,7,7,0,0,arrivals,0.0,0.0,trend
EDTL,7,7,4,4,arrivals,0.5714285714285714,0.5714285714285714,trend
OITT,7,0,0,0,arrivals,0.0,0.0,trend
ENJS,7,0,0,0,arrivals,0.0,0.0,trend
EGPL,7,0,0,0,arrivals,0.0,0.0,trend
LEBZ,7,7,7,7,arrivals,1.0,1.0,trend
EDTY,7,7,3,3,arrivals,0.42857142857142855,0.42857142857142855,trend
LIMP,7,5,5,9,arrivals,0.7142857142857143,1.2857142857142858,trend
EDVK,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,trend
EHJA,6,0,0,0,departures,0.0,0.0,trend
HEAL,6,1,1,1,departures,0.16666666666666666,0.16666666666666666,trend
EGPU,6,0,0,0,departures,0.0,0.0,trend
HEMM,6,0,0,0,departures,0.0,0.0,trend
ESNK,6,0,0,0,departures,0.0,0.0,trend
EDHL,6,6,6,6,departures,1.0,1.0,trend
ENDU,6,0,0,0,departures,0.0,0.0,trend
EFKE,6,0,0,0,departures,0.0,0.0,trend
ESOE,6,6,6,6,departures,1.0,1.0,trend
ENSO,6,6,6,6,departures,1.0,1.0,trend
EFJO,6,6,6,6,departures,1.0,1.0,trend
LPPM,6,6,6,7,departures,1.0,1.1666666666666667,trend
URML,6,0,0,0,departures,0.0,0.0,trend
ENRM,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,trend
LTCU,6,0,0,0,departures,0.0,0.0,trend
EGNR,6,6,1,1,departures,0.16666666666666666,0.16666666666666666,trend
LPVZ,6,6,3,4,departures,0.5,0.6666666666666666,trend
ESKM,6,6,3,6,departures,0.5,1.0,trend
ESNL,6,0,0,0,departures,0.0,0.0,trend
EFIV,6,2,0,0,departures,0.0,0.0,trend
DABB,6,0,0,0,departures,0.0,0.0,trend
EDVK,6,4,4,5,arrivals,0.6666666666666666,0.8333333333333334,trend
HEAL,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,trend
EDRY,6,5,0,0,arrivals,0.0,0.0,trend
EGPU,6,0,0,0,arrivals,0.0,0.0,trend
ENNM,6,1,0,0,arrivals,0.0,0.0,trend
ESNK,6,0,0,0,arrivals,0.0,0.0,trend
EDHL,6,6,6,6,arrivals,1.0,1.0,trend
LHDC,6,1,1,1,arrivals,0.16666666666666666,0.16666666666666666,trend
ESOE,6,6,5,5,arrivals,0.8333333333333334,0.8333333333333334,trend
ENSO,6,6,6,12,arrivals,1.0,2.0,trend
EFJO,6,4,4,4,arrivals,0.6666666666666666,0.6666666666666666,trend
LFLI,6,6,0,0,arrivals,0.0,0.0,trend
LFEC,6,0,0,0,arrivals,0.0,0.0,trend
LWOH,6,0,0,0,arrivals,0.0,0.0,trend
HEBA,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,trend
LIMZ,6,6,6,6,arrivals,1.0,1.0,trend
ENRM,6,4,4,9,arrivals,0.6666666666666666,1.5,trend
EFTP,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,trend
ENLE,6,0,0,0,arrivals,0.0,0.0,trend
LTCU,6,0,0,0,arrivals,0.0,0.0,trend
ESSL,6,6,6,7,arrivals,1.0,1.1666666666666667,trend
LGLE,6,1,0,0,arrivals,0.0,0.0,trend
EFIV,6,2,0,0,arrivals,0.0,0.0,trend
ESKM,6,6,1,2,arrivals,0.16666666666666666,0.3333333333333333,trend
ESNL,6,0,0,0,arrivals,0.0,0.0,trend
ESNX,5,0,0,0,departures,0.0,0.0,trend
LFLB,5,5,5,6,departures,1.0,1.2,trend
EFKI,5,2,2,2,departures,0.4,0.4,trend
