adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,k,n_ground_truth,penalty_nm,radius_nm,slope_ft_nm
0.9867097901447982,53084,0.5656146179401993,0.08297237057908238,0.9891234563238793,0.607149408419701,0.8181818181818182,0.08895083628991383,0.5580974809706043,0.009020564363514024,51654.0,715,0.9853811098203914,55137,0.5882816771100551,0.08372934101518147,0.9863667348329925,0.6396410868367909,0.4617737003058104,0.018960321446509294,0.5796816518777073,0.0034379073972833174,53501.0,818,2.0,95116,10.0,110.0,150.0
0.9857211824123588,53087,0.5662138862021111,0.08297237057908238,0.9881352095672841,0.607791433550399,0.8181818181818182,0.08895083628991383,0.5581290214054417,0.009020564363514024,51549.0,769,0.984452271676095,55340,0.5910046679843559,0.08372934101518147,0.9854474680379973,0.6426014319809069,0.4617737003058104,0.018960321446509294,0.5818158879683755,0.0034379073972833174,53592.0,874,2.0,95116,10.0,110.0,200.0
0.9843170695536112,53098,0.5671390722906766,0.08297237057908238,0.9870394092381886,0.6085939649637715,0.8181818181818182,0.08895083628991383,0.5582446696665124,0.009020564363514024,51406.0,846,0.9831402025263597,56505,0.6042516506160899,0.08372934101518147,0.9841430617163215,0.6570359831099688,0.4617737003058104,0.018960321446509294,0.5940640901635897,0.0034379073972833174,54567.0,969,2.0,95116,10.0,110.0,250.0
0.9816210425209649,53143,0.5691786870768325,0.08297237057908238,0.9847910173119532,0.6105888287627259,0.8176470588235294,0.08806386213887481,0.5587177761890744,0.008936456537280793,51153.0,995,0.9816269076900281,59625,0.6385991841540856,0.08372934101518147,0.982879711797465,0.6943386267670277,0.4582043343653251,0.01858362631843295,0.6268661423945499,0.003395853484166702,57393.0,1116,2.0,95116,10.0,110.0,300.0
0.9786920840540242,53188,0.5713654905588965,0.08297237057908238,0.9832656346517418,0.6124805099513895,0.8095823095823096,0.0835022807906741,0.5591908827116363,0.008557971319231255,50872.0,1158,0.9783937707133434,60815,0.6534967828756466,0.08372934101518147,0.9803820173879318,0.7100468147604185,0.45652173913043476,0.018458061275740834,0.639377181546743,0.003385340005887548,58129.0,1343,2.0,95116,10.0,110.0,333.0
0.9733093825413242,53642,0.5794293283990075,0.08297237057908238,0.9796201175122871,0.6204943593506375,0.8018018018018018,0.0789406994424734,0.5639640018503722,0.008168972622902561,50700.0,1471,0.9644757747304447,62526,0.6815782833592666,0.08372934101518147,0.9714997663915278,0.7367587662933724,0.45482866043613707,0.01833249623304872,0.6573657428823753,0.003374826527608394,57920.0,2303,2.0,95116,10.0,110.0,400.0
0.965181347150259,55884,0.6087303923630094,0.08297237057908238,0.9730486216244763,0.6512657066862332,0.8055555555555556,0.07716675114039534,0.5875352201522351,0.00794818957904033,51852.0,2016,0.9436026061532525,63579,0.708387652971109,0.08372934101518147,0.955952380952381,0.761428309161006,0.44936708860759494,0.01783023606228026,0.6684364355103243,0.0033222591362126247,55979.0,3800,2.0,95116,10.0,110.0,500.0
0.9496028148671696,61803,0.6842487068421717,0.08297237057908238,0.95891204609868,0.7321723378886545,0.8281938325991189,0.07146477445514444,0.6497644980865469,0.007159678708103789,55243.0,3280,0.9184786498518445,64164,0.7344610791034105,0.08372934101518147,0.9368280946042797,0.7844799889847622,0.42379182156133827,0.014314414866901055,0.6745868203036293,0.0028281256570923926,52774.0,5695,2.0,95116,10.0,110.0,650.0
0.9375548589341692,67293,0.7546049034862694,0.08297237057908238,0.9503697383390216,0.8062001284050261,0.8267857142857142,0.058667004561581346,0.7074834938391017,0.0058875478363261706,58329.0,4482,0.8918503757213435,64446,0.7597144539299382,0.08372934101518147,0.91828788224555,0.8044795300165228,0.3351063829787234,0.007910597689603215,0.6775516211783507,0.0019765339164809284,48816.0,7815,2.0,95116,10.0,110.0,800.0
0.9227991613387518,71301,0.8123344127171033,0.08297237057908238,0.9425894468627243,0.8638906722920298,0.8208955223880597,0.034845413076533195,0.7496215147819505,0.003522015223516548,59371.0,5965,0.8688469500228513,64637,0.7821397030993734,0.08372934101518147,0.9017196616509868,0.82203506517349,0.28125,0.0045203415369161224,0.679559695529669,0.001345725219731696,45123.0,9757,2.0,95116,10.0,110.0,1000.0
0.9034645057984376,74478,0.8666890954203289,0.08297237057908238,0.9290866135826698,0.9171672934054848,0.9212121212121213,0.01926001013684744,0.7830228352748223,0.0017347239160603895,58562.0,7958,0.8397604232694721,64916,0.8127234114134321,0.08372934101518147,0.8787427379711008,0.8472897925463558,0.391304347826087,0.003390256152687092,0.682492955969553,0.0007254300012616174,40142.0,12387,2.0,95116,10.0,110.0,1500.0
