adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,k,n_ground_truth,penalty_nm,radius_nm,slope_ft_nm
0.9324752193747657,72154,0.8135224357626477,0.08297237057908238,0.949011157527365,0.8672383747592406,0.8655660377358491,0.04650278763304612,0.7585895117540687,0.004457714790361243,61704.0,5225,0.8864963194855741,62865,0.7455527986879179,0.08372934101518147,0.9096189220897728,0.7921906554066459,0.4050632911392405,0.00803616273229533,0.6609298120190084,0.0016611295681063123,46767.0,8049,2.0,95116,10.0,60.0,1000.0
0.9126399225509771,75416,0.8687812775978805,0.08297237057908238,0.9351339246836939,0.921546821975603,0.9651162790697675,0.03155093765838824,0.7928844779006686,0.0027124773960217,60978.0,7219,0.8555799279659869,63188,0.7764624248286303,0.08372934101518147,0.8860430846958108,0.817594547457316,0.5578947368421052,0.006654947262682069,0.6643256655031751,0.000998780436519618,41856.0,10666,2.0,95116,10.0,60.0,1500.0
0.9865929432650344,53351,0.568526851423525,0.08297237057908238,0.9889740410984635,0.6103595340731909,0.8177570093457944,0.08869741510390268,0.5609045796711384,0.008999537406955718,51901.0,725,0.9785586441173247,53580,0.5756549896967913,0.08372934101518147,0.9797131222715434,0.6255507618872774,0.49266862170087977,0.02109492717227524,0.5633121661970646,0.0035850960931914713,51232.0,1174,2.0,95116,10.0,110.0,150.0
0.9854823516373913,53355,0.5692102275116699,0.08297237057908238,0.9878801523423576,0.6110818123452261,0.8177570093457944,0.08869741510390268,0.560946633584255,0.008999537406955718,51783.0,786,0.9770146270555101,53770,0.5786092770932335,0.08372934101518147,0.9781743859264936,0.6287635395630622,0.49266862170087977,0.02109492717227524,0.5653097270701039,0.0035850960931914713,51240.0,1265,2.0,95116,10.0,110.0,200.0
0.9840678591185691,53366,0.5701459270785146,0.08297237057908238,0.9867166276346604,0.6119302026965056,0.8177570093457944,0.08869741510390268,0.5610622818453257,0.008999537406955718,51638.0,864,0.9753356062220329,54927,0.5920770427688297,0.08372934101518147,0.9765140166916327,0.643427574811823,0.49266862170087977,0.02109492717227524,0.5774738214390849,0.0035850960931914713,52149.0,1389,2.0,95116,10.0,110.0,250.0
0.9813844938162707,53404,0.5721119475167165,0.08297237057908238,0.9845536047814718,0.6138218838851692,0.8167848699763594,0.08755701976685251,0.5614617940199336,0.008894402624164178,51378.0,1013,0.973465752503865,57929,0.6256360654358888,0.08372934101518147,0.9749367088607594,0.6798467046080411,0.4880952380952381,0.02059266700150678,0.6090352832331049,0.003532528701795702,54771.0,1579,2.0,95116,10.0,110.0,300.0
0.9785091894266676,53454,0.5743302914336179,0.08297237057908238,0.9830199218022715,0.6157708887462167,0.8088779284833539,0.08312214901165738,0.5619874679338912,0.008526430884393792,51106.0,1174,0.9699550392176167,59111,0.6407123932881955,0.08372934101518147,0.9722419224489123,0.6956925830732513,0.48656716417910445,0.020467101958814665,0.6214622145590647,0.003522015223516548,55449.0,1831,2.0,95116,10.0,110.0,333.0
0.9733677596417738,53909,0.5822784810126582,0.08297237057908238,0.979577205882353,0.6236815555351738,0.8010335917312662,0.07856056766345666,0.5667711005509063,0.0081374321880651,50959.0,1475,0.9552923434603663,60812,0.6692670002943774,0.08372934101518147,0.962547410851729,0.7230241417293923,0.48036253776435045,0.01996484178804621,0.6393456411119055,0.003479961310399933,55120.0,2846,2.0,95116,10.0,110.0,400.0
0.9654562319637213,56205,0.6120526514992221,0.08297237057908238,0.9731333356670284,0.655026139594607,0.8069241011984021,0.07678661936137861,0.5909100466798436,0.007895622187644561,52183.0,2011,0.9342401231865461,61885,0.6964233146894319,0.08372934101518147,0.94660328170526,0.7482329722783183,0.47865853658536583,0.01971371170266198,0.6506266033054375,0.0034484208755624713,53173.0,4356,2.0,95116,10.0,110.0,500.0
0.9502225881205025,62327,0.689600067286261,0.08297237057908238,0.9593383552069581,0.7381569292855178,0.8284023668639053,0.07095793208312215,0.6552735607048236,0.007107111316708019,55797.0,3265,0.907856478250756,62446,0.7231590899533201,0.08372934101518147,0.9268390608038781,0.771628878281623,0.4349442379182156,0.014691109994977398,0.6565246646200429,0.0028281256570923926,49770.0,6338,2.0,95116,10.0,110.0,650.0
0.9382487716005079,67978,0.7617225282812565,0.08297237057908238,0.9506899464939453,0.8142254425387508,0.8288288288288288,0.05828687278256462,0.7146852264603222,0.005834980444930401,59030.0,4474,0.8812711614380646,62728,0.7483388704318937,0.08372934101518147,0.9085952905695395,0.7913530383697448,0.34408602150537637,0.00803616273229533,0.6594894654947643,0.0019555069599226206,45826.0,8451,2.0,95116,10.0,110.0,800.0
0.9234325376498309,72109,0.8209764918625678,0.08297237057908238,0.9431410904412441,0.8732802898284876,0.8251533742331288,0.034085149518499745,0.7581164052315068,0.0034273939190041635,60151.0,5979,0.8583200316511821,62914,0.7706274443836999,0.08372934101518147,0.8918374583362882,0.8089888929686065,0.2755905511811024,0.004394776494224008,0.6614449724546869,0.0013352117414525422,42144.0,10385,2.0,95116,10.0,110.0,1000.0
0.904336244960645,75371,0.8762353336978006,0.08297237057908238,0.9296979285113957,0.92758873704485,0.94375,0.019133299543841867,0.7924113713781067,0.00168215652466462,59425.0,7973,0.8294573643410853,63237,0.8015370705244123,0.08372934101518147,0.8692776303304501,0.8343927850192767,0.375,0.0030135610246107484,0.6648408259388536,0.000672862609865848,37233.0,13002,2.0,95116,10.0,110.0,1500.0
