adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_wrong,fl_cap,legacy,margin,n_ground_truth,penalty_nm,radius_nm,stage,stage2_role
0.9917402405635709,64477,0.6835232768409101,0.08297237057908238,0.992778616081052,0.7445886453269742,0.0,0.0,0.6778775390050045,0.0,537,0.9798561375587074,62798,0.6737983094326927,0.08372934101518147,0.9802691142955262,0.7350605838076005,0.0,0.0,0.660225408974305,0.0,1291,40,,4,95116,10.0,30.0,1,
0.9912068992021644,64479,0.6839122755372388,0.08297237057908238,0.9922441253866395,0.745012840502614,0.0,0.0,0.6778985659615627,0.0,572,0.9790169454534117,62801,0.6744080911728836,0.08372934101518147,0.9794291952588896,0.7357260877547274,0.0,0.0,0.6602569494091425,0.0,1346,40,,4,95116,10.0,40.0,1,
0.9889720543574956,64479,0.6854577568442743,0.08297237057908238,0.9900046061722708,0.7466981564706962,0.0,0.0,0.6778985659615627,0.0,719,0.9781037812246932,62806,0.6750914672610286,0.08372934101518147,0.9785457208295031,0.736448962731779,0.0,0.0,0.6603095168005383,0.0,1406,40,,4,95116,10.0,60.0,1,
0.9845023971661526,64479,0.6885697464149039,0.08297237057908238,0.9856612195606647,0.7499885352655232,0.0,0.0,0.6778985659615627,0.0,1015,0.9775719844357976,62809,0.6754909794356365,0.08372934101518147,0.9780286515104328,0.736873508353222,0.0,0.0,0.6603410572353757,0.0,1441,40,,4,95116,10.0,80.0,1,
0.9932626099561822,60297,0.6382312124143151,0.08297237057908238,0.9943272703286555,0.6952329634045675,0.0,0.0,0.6339311997981412,0.0,409,0.9818044092350908,62214,0.6662075781151436,0.08372934101518147,0.982160899216974,0.7268221039104094,0.0,0.0,0.6540855376592792,0.0,1153,40,,8,95116,10.0,20.0,1,
0.991775909995559,60297,0.6391879389377182,0.08297237057908238,0.9928373839162221,0.6962762542419517,0.0,0.0,0.6339311997981412,0.0,500,0.9806783080123558,62226,0.6671012237688717,0.08372934101518147,0.9810339119330275,0.7277974114191298,0.0,0.0,0.654211699398629,0.0,1226,40,,8,95116,10.0,30.0,1,
0.9912218697088752,60299,0.6395664241557677,0.08297237057908238,0.9922821221695629,0.6966889846831147,0.0,0.0,0.6339522267546995,0.0,534,0.9798608049379606,62229,0.6676899785525043,0.08372934101518147,0.9802157990076396,0.7284399669542868,0.0,0.0,0.6542432398334665,0.0,1279,40,,8,95116,10.0,40.0,1,
0.9892055055202847,60299,0.6408700954623828,0.08297237057908238,0.9902614464954346,0.6981106117582316,0.0,0.0,0.6339522267546995,0.0,658,0.9789526670966321,62233,0.668352327684091,0.08372934101518147,0.9793069805501353,0.7291628419313384,0.0,0.0,0.6542852937465832,0.0,1338,40,,8,95116,10.0,60.0,1,
0.985020256142185,60299,0.6435930863366837,0.08297237057908238,0.9861479082850881,0.7010226543153261,0.0,0.0,0.6339522267546995,0.0,917,0.9783374206124631,62234,0.6687833802935363,0.08372934101518147,0.9787066742152607,0.7296218101707362,0.0,0.0,0.6542958072248622,0.0,1378,40,,8,95116,10.0,80.0,1,
0.9929765578225026,43121,0.4565583077505362,0.08297237057908238,0.9942128562206032,0.4972484637255801,0.0,0.0,0.45335169687539423,0.0,305,0.9828983915767715,60865,0.6510366289583246,0.08372934101518147,0.9832159472731972,0.7102992472920874,0.0,0.0,0.6399028554607006,0.0,1059,40,,16,95116,10.0,20.0,1,
0.9915608903605593,43121,0.45721014340384375,0.08297237057908238,0.992793663949901,0.4979592772631386,0.0,0.0,0.45335169687539423,0.0,367,0.981774487508266,60871,0.6518461667858194,0.08372934101518147,0.9820912860392701,0.7111827611529282,0.0,0.0,0.6399659363303756,0.0,1130,40,,16,95116,10.0,30.0,1,
0.9911508492886202,43122,0.45740989949114763,0.08297237057908238,0.9923825742756541,0.4981771072181968,0.0,0.0,0.4533622103536734,0.0,385,0.9809207663921878,60873,0.652434921569452,0.08372934101518147,0.9812370037235844,0.7118253166880851,0.0,0.0,0.6399869632869338,0.0,1184,40,,16,95116,10.0,40.0,1,
0.9893089841240709,43122,0.45826149123175913,0.08297237057908238,0.990536132677907,0.49910575071081353,0.0,0.0,0.4533622103536734,0.0,466,0.9797849739264791,60876,0.6532234324403886,0.08372934101518147,0.9801004636785162,0.7126858821369562,0.0,0.0,0.6400185037217713,0.0,1256,40,,16,95116,10.0,60.0,1,
0.9834652313727279,43122,0.46098448210605997,0.08297237057908238,0.9847228882647119,0.5020521874713382,0.0,0.0,0.4533622103536734,0.0,725,0.9793124527452022,60877,0.6535493502670423,0.08372934101518147,0.9796433973801938,0.7130301083165045,0.0,0.0,0.6400290172000505,0.0,1286,40,,16,95116,10.0,80.0,1,
0.9914022018401297,69070,0.7324635182303714,0.08297237057908238,0.9924420943732398,0.7978996606438595,0.0,0.0,0.7261659447411581,0.0,599,0.9735555153051983,64500,0.6965389629505025,0.08372934101518147,0.9741142356601323,0.7597530750872039,0.0,0.0,0.6781193490054249,0.0,1752,60,,0,95116,10.0,20.0,1,
