adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_score,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_score,ades_wrong,height_ft,k,n_ground_truth,penalty_nm,radius_nm
0.9852793860468275,58030,0.6346727874222783,0.07942973523421588,0.9866877644387878,0.6805965257292691,0.8873994638069705,0.08981142314475647,0.625330014332051,0.008038879729307427,56296.0,867,0.9674534976723201,47174,0.5254474724943157,0.07982844642722443,0.9691156406333981,0.566499982433746,0.6789838337182448,0.03968682505399568,0.508345995107706,0.004665998556018923,44000.0,1587,30000.0,2.0,92799,10.0,5.0
0.9838939373389394,58034,0.6356102975247578,0.07942973523421588,0.985621274329594,0.6814042234396217,0.8870967741935484,0.08954008954008955,0.6253731182448087,0.008017327772928587,56134.0,950,0.9625228519195612,47385,0.5305014062651537,0.07982844642722443,0.9658913774714907,0.5709735217997213,0.6806526806526807,0.03941684665226782,0.5106197265056736,0.004622894643261242,43695.0,1845,35000.0,2.0,92799,10.0,5.0
0.9826628741703914,58040,0.6364723757799114,0.07942973523421588,0.9852181228217762,0.6818256309406752,0.8934426229508197,0.08872608872608873,0.6254377741139452,0.007888016034655545,55992.0,1024,0.9589791071212914,47644,0.5353721484067716,0.07982844642722443,0.9640472312703583,0.575236266117038,0.6823529411764706,0.03914686825053996,0.5134107048567333,0.0045797907305035615,43568.0,2038,40000.0,2.0,92799,10.0,5.0
0.9826129649381211,58040,0.6365047037144796,0.07942973523421588,0.9851842950093563,0.6818490424685115,0.8934426229508197,0.08872608872608873,0.6254377741139452,0.007888016034655545,55986.0,1027,0.9587898281234295,47695,0.5360510350327051,0.07982844642722443,0.964006100660905,0.5758803620990502,0.6823529411764706,0.03914686825053996,0.5139602797443938,0.0045797907305035615,43595.0,2050,1000000000.0,2.0,92799,10.0,5.0
0.9843117036164101,26728,0.2926109117555146,0.07942973523421588,0.985662946850766,0.30944186917638244,0.8115942028985508,0.09116809116809117,0.2880203450468216,0.00892250994083988,25876.0,426,0.969791500875378,30466,0.33852735482063384,0.07982844642722443,0.9710028321318228,0.3638790973287583,0.6781609195402298,0.03982181425485961,0.3283009515188741,0.004687550512397763,28568.0,949,0.0,2.0,92799,10.0,10.0
0.9874196182504849,38695,0.42228903328699663,0.07942973523421588,0.9888178082904249,0.4501334457086669,0.8658064516129033,0.0910324243657577,0.4169764760396125,0.008351383096800611,37709.0,493,0.9730022360833235,41338,0.45781743337751485,0.07982844642722443,0.9740139541506478,0.49347120890960405,0.6797235023041475,0.03982181425485961,0.4454573863942499,0.004676774534208342,39044.0,1147,500.0,2.0,92799,10.0,10.0
0.9881945771492876,46541,0.5075162447871205,0.07942973523421588,0.9897730214896004,0.5425387460785691,0.8811096433289299,0.09048975715642382,0.5015248009138029,0.00815741548939105,45429.0,556,0.9731085949562532,45378,0.5025054149290402,0.07982844642722443,0.9743251712735839,0.5418720942488084,0.6797235023041475,0.03982181425485961,0.48899233827950733,0.004676774534208342,42870.0,1254,1000.0,2.0,92799,10.0,10.0
0.9882931139212546,53691,0.5854265670966282,0.07942973523421588,0.9901812547833716,0.6270894788593904,0.8837209302325582,0.08764075430742098,0.578573044968157,0.007877240056466126,52419.0,636,0.9725713590658449,47975,0.5315574521277169,0.07982844642722443,0.9737970754023364,0.5734093756953309,0.6789838337182448,0.03968682505399568,0.5169775536374315,0.004665998556018923,45269.0,1353,2000.0,2.0,92799,10.0,10.0
0.9876226782383,60882,0.6642851754868048,0.07942973523421588,0.9895048041389505,0.7127054361567636,0.8845618915159944,0.08628408628408628,0.6560631041282773,0.007747928318193084,59356.0,763,0.9708903777065735,49996,0.5549089968641904,0.07982844642722443,0.9724216167582687,0.5987399140424635,0.6690647482014388,0.03766198704103672,0.5387558055582495,0.0044935829049882,46998.0,1499,5000.0,2.0,92799,10.0,10.0
0.9872879346055939,62443,0.6815482925462559,0.07942973523421588,0.9892772549772741,0.7314229526618907,0.8834269662921348,0.085334418667752,0.6728844060819621,0.007672496470867143,60835.0,804,0.9691427913492353,50503,0.5615469994288732,0.07982844642722443,0.9709133779134939,0.605942078204963,0.6584158415841584,0.03590712742980562,0.5442192265002855,0.004353495188525738,47287.0,1608,8000.0,2.0,92799,10.0,10.0
