airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
EGPF,344,326,324,331,departures,0.9418604651162791,0.9622093023255814,nearest
LTBJ,341,331,310,321,arrivals,0.9090909090909091,0.9413489736070382,nearest
LGRP,340,337,326,335,departures,0.9588235294117647,0.9852941176470589,nearest
LMML,326,325,325,327,departures,0.9969325153374233,1.0030674846625767,nearest
LMML,326,326,318,321,arrivals,0.9754601226993865,0.9846625766871165,nearest
LATI,323,311,1,24,arrivals,0.0030959752321981426,0.07430340557275542,nearest
GCTS,323,145,71,98,arrivals,0.21981424148606812,0.30340557275541796,nearest
GCTS,321,150,0,31,departures,0.0,0.09657320872274143,nearest
GCXO,320,118,78,329,arrivals,0.24375,1.028125,nearest
GCXO,319,310,307,375,departures,0.9623824451410659,1.1755485893416928,nearest
LATI,316,307,1,22,departures,0.0031645569620253164,0.06962025316455696,nearest
LICJ,314,311,303,313,arrivals,0.964968152866242,0.9968152866242038,nearest
LICJ,310,309,306,320,departures,0.9870967741935484,1.032258064516129,nearest
EBCI,304,304,304,304,departures,1.0,1.0,nearest
EBCI,303,301,293,293,arrivals,0.966996699669967,0.966996699669967,nearest
BIKF,297,297,295,398,departures,0.9932659932659933,1.34006734006734,nearest
BIKF,296,240,87,193,arrivals,0.2939189189189189,0.652027027027027,nearest
ELLX,294,292,292,292,departures,0.9931972789115646,0.9931972789115646,nearest
ELLX,294,272,258,261,arrivals,0.8775510204081632,0.8877551020408163,nearest
LFBO,293,292,292,294,departures,0.9965870307167235,1.0034129692832765,nearest
LFBO,290,284,282,285,arrivals,0.9724137931034482,0.9827586206896551,nearest
LGTS,281,277,271,273,arrivals,0.9644128113879004,0.9715302491103203,nearest
LTBS,280,280,246,249,arrivals,0.8785714285714286,0.8892857142857142,nearest
LGTS,279,274,272,278,departures,0.974910394265233,0.996415770609319,nearest
GMMX,279,268,71,192,arrivals,0.25448028673835127,0.6881720430107527,nearest
GMMX,278,270,101,130,departures,0.36330935251798563,0.4676258992805755,nearest
EVRA,278,271,226,235,arrivals,0.8129496402877698,0.8453237410071942,nearest
LEZL,276,273,260,260,arrivals,0.9420289855072463,0.9420289855072463,nearest
LEZL,275,275,274,274,departures,0.9963636363636363,0.9963636363636363,nearest
LTBS,273,273,251,257,departures,0.9194139194139194,0.9413919413919414,nearest
EVRA,273,272,270,271,departures,0.989010989010989,0.9926739926739927,nearest
LBSF,272,271,220,228,departures,0.8088235294117647,0.8382352941176471,nearest
GCRR,269,39,0,0,departures,0.0,0.0,nearest
GCRR,269,124,0,1,arrivals,0.0,0.0037174721189591076,nearest
EGNX,267,264,264,266,departures,0.9887640449438202,0.9962546816479401,nearest
LBSF,267,265,123,140,arrivals,0.4606741573033708,0.5243445692883895,nearest
EDDP,261,243,229,232,arrivals,0.8773946360153256,0.8888888888888888,nearest
EPKT,259,254,251,253,departures,0.9691119691119691,0.9768339768339769,nearest
HEGN,258,244,11,27,arrivals,0.04263565891472868,0.10465116279069768,nearest
HEGN,257,245,1,2,departures,0.0038910505836575876,0.007782101167315175,nearest
UGTB,257,183,170,447,departures,0.6614785992217899,1.7392996108949417,nearest
LFRS,257,251,242,245,arrivals,0.9416342412451362,0.953307392996109,nearest
UGTB,257,153,56,155,arrivals,0.2178988326848249,0.603112840466926,nearest
EPKT,257,251,237,238,arrivals,0.9221789883268483,0.9260700389105059,nearest
LFRS,256,255,253,254,departures,0.98828125,0.9921875,nearest
EDDP,256,256,255,257,departures,0.99609375,1.00390625,nearest
EGNX,255,224,205,208,arrivals,0.803921568627451,0.8156862745098039,nearest
LIEO,252,249,234,239,arrivals,0.9285714285714286,0.9484126984126984,nearest
EPGD,248,207,47,55,departures,0.18951612903225806,0.2217741935483871,nearest
LGKR,247,244,174,291,arrivals,0.7044534412955465,1.1781376518218623,nearest
EGAA,246,240,224,224,arrivals,0.9105691056910569,0.9105691056910569,nearest
LGKR,244,243,208,223,departures,0.8524590163934426,0.9139344262295082,nearest
HECA,244,239,42,45,departures,0.1721311475409836,0.18442622950819673,nearest
EPGD,244,240,4,29,arrivals,0.01639344262295082,0.11885245901639344,nearest
EGAA,239,239,239,240,departures,1.0,1.00418410041841,nearest
ENZV,236,195,186,201,departures,0.788135593220339,0.8516949152542372,nearest
ENZV,236,190,149,171,arrivals,0.6313559322033898,0.7245762711864406,nearest
LEBB,235,219,39,55,arrivals,0.16595744680851063,0.23404255319148937,nearest
LEBB,234,225,207,209,departures,0.8846153846153846,0.8931623931623932,nearest
LTFE,232,225,194,199,arrivals,0.8362068965517241,0.8577586206896551,nearest
HECA,231,212,87,99,arrivals,0.37662337662337664,0.42857142857142855,nearest
LFPB,230,227,227,230,departures,0.9869565217391304,1.0,nearest
LIBD,229,216,0,19,arrivals,0.0,0.08296943231441048,nearest
LIBD,228,214,0,43,departures,0.0,0.18859649122807018,nearest
LIEO,228,227,216,219,departures,0.9473684210526315,0.9605263157894737,nearest
LIRP,228,225,219,229,arrivals,0.9605263157894737,1.0043859649122806,nearest
UUWW,227,160,4,5,arrivals,0.01762114537444934,0.022026431718061675,nearest
LEMH,226,222,221,225,arrivals,0.9778761061946902,0.995575221238938,nearest
LFBD,225,223,222,224,departures,0.9866666666666667,0.9955555555555555,nearest
LFPB,225,215,213,217,arrivals,0.9466666666666667,0.9644444444444444,nearest
LEMH,222,218,218,219,departures,0.9819819819819819,0.9864864864864865,nearest
LTFE,220,217,197,209,departures,0.8954545454545455,0.95,nearest
LIRP,220,219,218,218,departures,0.990909090909091,0.990909090909091,nearest
ENVA,219,214,193,194,arrivals,0.8812785388127854,0.8858447488584474,nearest
LFBD,219,213,211,216,arrivals,0.9634703196347032,0.9863013698630136,nearest
LUKK,217,209,81,81,departures,0.37327188940092165,0.37327188940092165,nearest
ENVA,217,213,199,201,departures,0.9170506912442397,0.9262672811059908,nearest
LUKK,217,209,0,0,arrivals,0.0,0.0,nearest
LDSP,216,212,35,238,departures,0.16203703703703703,1.1018518518518519,nearest
ESGG,216,216,214,215,departures,0.9907407407407407,0.9953703703703703,nearest
UUWW,216,129,5,6,departures,0.023148148148148147,0.027777777777777776,nearest
LDZA,215,211,211,211,departures,0.9813953488372092,0.9813953488372092,nearest
LDSP,215,210,8,248,arrivals,0.037209302325581395,1.1534883720930234,nearest
LDZA,215,209,207,209,arrivals,0.9627906976744186,0.9720930232558139,nearest
ESGG,214,213,207,210,arrivals,0.9672897196261683,0.9813084112149533,nearest
UUEE,214,145,2,74,arrivals,0.009345794392523364,0.34579439252336447,nearest
EDDV,213,213,213,217,departures,1.0,1.0187793427230047,nearest
GCFV,212,45,0,0,departures,0.0,0.0,nearest
UUEE,212,151,77,84,departures,0.3632075471698113,0.39622641509433965,nearest
EGNT,211,199,199,199,departures,0.943127962085308,0.943127962085308,nearest
GCFV,211,122,0,0,arrivals,0.0,0.0,nearest
EGNT,211,184,171,173,arrivals,0.8104265402843602,0.8199052132701422,nearest
EDDV,209,203,199,202,arrivals,0.9521531100478469,0.9665071770334929,nearest
EGGP,208,206,204,207,departures,0.9807692307692307,0.9951923076923077,nearest
EGGP,206,189,177,181,arrivals,0.8592233009708737,0.8786407766990292,nearest
LIRQ,202,201,201,202,departures,0.995049504950495,1.0,nearest
EDDN,201,199,197,198,departures,0.9800995024875622,0.9850746268656716,nearest
EDDN,199,195,189,193,arrivals,0.949748743718593,0.9698492462311558,nearest
LGSA,199,199,188,229,arrivals,0.9447236180904522,1.150753768844221,nearest
EGLC,198,198,198,200,departures,1.0,1.0101010101010102,nearest
LIRQ,198,197,188,191,arrivals,0.9494949494949495,0.9646464646464646,nearest
LGSA,196,195,192,260,departures,0.9795918367346939,1.3265306122448979,nearest
LIEE,195,194,153,250,arrivals,0.7846153846153846,1.2820512820512822,nearest
EPWR,194,192,188,192,arrivals,0.9690721649484536,0.9896907216494846,nearest
EPWR,193,193,193,202,departures,1.0,1.0466321243523315,nearest
EGNM,193,179,161,163,arrivals,0.8341968911917098,0.844559585492228,nearest
UDYZ,192,91,0,0,departures,0.0,0.0,nearest
UDYZ,192,94,0,0,arrivals,0.0,0.0,nearest
LIEE,191,190,169,293,departures,0.8848167539267016,1.5340314136125655,nearest
EHEH,191,191,189,189,departures,0.9895287958115183,0.9895287958115183,nearest
EGNM,190,187,186,187,departures,0.9789473684210527,0.9842105263157894,nearest
EHEH,190,185,180,181,arrivals,0.9473684210526315,0.9526315789473684,nearest
EYVI,189,187,137,142,arrivals,0.7248677248677249,0.7513227513227513,nearest
EGLC,189,189,189,201,arrivals,1.0,1.0634920634920635,nearest
EYVI,186,185,179,179,departures,0.9623655913978495,0.9623655913978495,nearest
DAAG,186,185,176,178,departures,0.946236559139785,0.956989247311828,nearest
DTTA,186,179,9,65,arrivals,0.04838709677419355,0.34946236559139787,nearest
DTTA,185,182,15,48,departures,0.08108108108108109,0.2594594594594595,nearest
DAAG,184,179,151,190,arrivals,0.8206521739130435,1.0326086956521738,nearest
LFOB,181,181,181,181,departures,1.0,1.0,nearest
LFOB,181,179,175,175,arrivals,0.9668508287292817,0.9668508287292817,nearest
LDDU,180,173,0,2,arrivals,0.0,0.011111111111111112,nearest
LGKO,178,177,175,197,departures,0.9831460674157303,1.1067415730337078,nearest
LDDU,177,173,0,1,departures,0.0,0.005649717514124294,nearest
LGKO,177,174,172,198,arrivals,0.9717514124293786,1.11864406779661,nearest
EETN,162,153,142,168,arrivals,0.8765432098765432,1.037037037037037,nearest
EPPO,161,157,157,159,departures,0.9751552795031055,0.9875776397515528,nearest
HESH,161,147,2,3,arrivals,0.012422360248447204,0.018633540372670808,nearest
UMKK,160,83,33,105,departures,0.20625,0.65625,nearest
EETN,159,151,150,158,departures,0.9433962264150944,0.9937106918238994,nearest
LPMA,159,159,159,262,departures,1.0,1.6477987421383649,nearest
HESH,159,156,0,9,departures,0.0,0.05660377358490566,nearest
UMKK,159,109,20,197,arrivals,0.12578616352201258,1.2389937106918238,nearest
LPMA,158,15,9,17,arrivals,0.056962025316455694,0.10759493670886076,nearest
LIMF,157,156,154,155,departures,0.9808917197452229,0.9872611464968153,nearest
LIMF,157,155,153,154,arrivals,0.9745222929936306,0.9808917197452229,nearest
LIRA,156,154,149,149,arrivals,0.9551282051282052,0.9551282051282052,nearest
LIRA,154,152,152,154,departures,0.987012987012987,1.0,nearest
EPPO,154,150,144,183,arrivals,0.935064935064935,1.1883116883116882,nearest
EKBI,154,154,144,144,arrivals,0.935064935064935,0.935064935064935,nearest
LPPD,153,58,57,126,departures,0.37254901960784315,0.8235294117647058,nearest
EKBI,152,151,151,152,departures,0.993421052631579,1.0,nearest
LPPD,151,93,87,118,arrivals,0.5761589403973509,0.7814569536423841,nearest
ULLI,148,96,4,8,arrivals,0.02702702702702703,0.05405405405405406,nearest
OLBA,144,143,138,139,departures,0.9583333333333334,0.9652777777777778,nearest
LIPX,144,144,144,145,departures,1.0,1.0069444444444444,nearest
OLBA,144,142,104,105,arrivals,0.7222222222222222,0.7291666666666666,nearest
ENTC,143,134,19,24,arrivals,0.13286713286713286,0.16783216783216784,nearest
ULLI,142,89,3,3,departures,0.02112676056338028,0.02112676056338028,nearest
LIPX,142,141,135,140,arrivals,0.9507042253521126,0.9859154929577465,nearest
LGSR,139,136,90,414,departures,0.6474820143884892,2.9784172661870505,nearest
LGSR,139,136,77,479,arrivals,0.5539568345323741,3.446043165467626,nearest
ENTC,138,129,52,55,departures,0.37681159420289856,0.39855072463768115,nearest
LTCG,138,134,89,195,arrivals,0.644927536231884,1.4130434782608696,nearest
EGPD,137,125,125,125,departures,0.9124087591240876,0.9124087591240876,nearest
EGPD,136,123,122,122,arrivals,0.8970588235294118,0.8970588235294118,nearest
ENBO,134,130,130,244,departures,0.9701492537313433,1.8208955223880596,nearest
EBLG,134,134,134,136,departures,1.0,1.0149253731343284,nearest
LTDB,133,117,37,78,departures,0.2781954887218045,0.5864661654135338,nearest
LTCG,133,130,130,162,departures,0.9774436090225563,1.218045112781955,nearest
ENBO,133,129,126,249,arrivals,0.9473684210526315,1.8721804511278195,nearest
LRCL,130,125,113,117,departures,0.8692307692307693,0.9,nearest
LIBR,130,129,0,0,departures,0.0,0.0,nearest
LRCL,129,124,20,41,arrivals,0.15503875968992248,0.3178294573643411,nearest
LTDB,129,117,37,135,arrivals,0.2868217054263566,1.0465116279069768,nearest
LGZA,126,126,126,130,departures,1.0,1.0317460317460319,nearest
EBLG,126,103,72,78,arrivals,0.5714285714285714,0.6190476190476191,nearest
LGZA,126,126,119,121,arrivals,0.9444444444444444,0.9603174603174603,nearest
LIBR,125,122,0,2,arrivals,0.0,0.016,nearest
EGAC,123,122,121,122,departures,0.983739837398374,0.991869918699187,nearest
EGAC,123,120,120,122,arrivals,0.975609756097561,0.991869918699187,nearest
BKPR,120,108,1,6,departures,0.008333333333333333,0.05,nearest
BKPR,120,108,0,14,arrivals,0.0,0.11666666666666667,nearest
EICK,120,116,111,114,arrivals,0.925,0.95,nearest
EICK,119,119,119,119,departures,1.0,1.0,nearest
LDZD,118,117,77,252,arrivals,0.652542372881356,2.135593220338983,nearest
OJAI,116,111,57,61,departures,0.49137931034482757,0.5258620689655172,nearest
OJAI,116,103,8,33,arrivals,0.06896551724137931,0.28448275862068967,nearest
LDZD,114,112,101,248,departures,0.8859649122807017,2.175438596491228,nearest
LICA,112,110,44,71,arrivals,0.39285714285714285,0.6339285714285714,nearest
EGLF,110,110,110,112,departures,1.0,1.018181818181818,nearest
LICA,108,108,73,86,departures,0.6759259259259259,0.7962962962962963,nearest
EGJJ,108,106,106,107,arrivals,0.9814814814814815,0.9907407407407407,nearest
EGLF,108,104,102,104,arrivals,0.9444444444444444,0.9629629629629629,nearest
LCPH,107,107,104,114,arrivals,0.9719626168224299,1.0654205607476634,nearest
LWSK,106,105,29,89,departures,0.27358490566037735,0.839622641509434,nearest
OKKK,106,106,106,106,departures,1.0,1.0,nearest
LEST,106,82,81,81,arrivals,0.7641509433962265,0.7641509433962265,nearest
LCPH,105,105,105,106,departures,1.0,1.0095238095238095,nearest
LGMK,105,93,89,154,departures,0.8476190476190476,1.4666666666666666,nearest
LEST,105,97,96,96,departures,0.9142857142857143,0.9142857142857143,nearest
LZIB,105,103,102,102,departures,0.9714285714285714,0.9714285714285714,nearest
LEGE,105,105,97,100,arrivals,0.9238095238095239,0.9523809523809523,nearest
LWSK,105,104,26,80,arrivals,0.24761904761904763,0.7619047619047619,nearest
LZIB,105,103,100,101,arrivals,0.9523809523809523,0.9619047619047619,nearest
LEGE,104,104,104,108,departures,1.0,1.0384615384615385,nearest
LGMK,104,91,83,198,arrivals,0.7980769230769231,1.9038461538461537,nearest
EDJA,104,102,100,101,arrivals,0.9615384615384616,0.9711538461538461,nearest
EDJA,102,101,101,101,departures,0.9901960784313726,0.9901960784313726,nearest
OKKK,102,98,12,18,arrivals,0.11764705882352941,0.17647058823529413,nearest
EGJJ,101,98,97,97,departures,0.9603960396039604,0.9603960396039604,nearest
EHRD,100,99,97,99,arrivals,0.97,0.99,nearest
EHRD,99,99,96,97,departures,0.9696969696969697,0.9797979797979798,nearest
LBBG,97,95,92,99,arrivals,0.9484536082474226,1.0206185567010309,nearest
LOWS,96,95,95,99,departures,0.9895833333333334,1.03125,nearest
LOWS,95,93,89,97,arrivals,0.9368421052631579,1.0210526315789474,nearest
DTTJ,94,82,0,30,arrivals,0.0,0.3191489361702128,nearest
LJLJ,94,90,88,90,arrivals,0.9361702127659575,0.9574468085106383,nearest
LBBG,93,92,91,102,departures,0.978494623655914,1.096774193548387,nearest
LQSA,93,92,85,202,departures,0.9139784946236559,2.172043010752688,nearest
LQSA,93,91,67,144,arrivals,0.7204301075268817,1.5483870967741935,nearest
GMAD,92,78,0,4,departures,0.0,0.043478260869565216,nearest
EGKB,92,92,81,82,departures,0.8804347826086957,0.8913043478260869,nearest
EINN,91,91,91,92,departures,1.0,1.010989010989011,nearest
GMAD,91,86,10,14,arrivals,0.10989010989010989,0.15384615384615385,nearest
EGKB,91,90,81,84,arrivals,0.8901098901098901,0.9230769230769231,nearest
LJLJ,90,87,87,88,departures,0.9666666666666667,0.9777777777777777,nearest
DTTJ,89,77,3,23,departures,0.033707865168539325,0.25842696629213485,nearest
UUDD,89,41,8,11,departures,0.0898876404494382,0.12359550561797752,nearest
EDDW,88,88,87,90,departures,0.9886363636363636,1.0227272727272727,nearest
GMTT,88,88,88,88,departures,1.0,1.0,nearest
EDLW,87,86,86,86,departures,0.9885057471264368,0.9885057471264368,nearest
EDDW,87,87,86,88,arrivals,0.9885057471264368,1.0114942528735633,nearest
GMTT,87,87,86,87,arrivals,0.9885057471264368,1.0,nearest
EDLW,87,86,82,83,arrivals,0.9425287356321839,0.9540229885057471,nearest
EINN,86,66,66,67,arrivals,0.7674418604651163,0.7790697674418605,nearest
LIMJ,86,86,83,85,arrivals,0.9651162790697675,0.9883720930232558,nearest
EGHI,86,78,78,81,arrivals,0.9069767441860465,0.9418604651162791,nearest
LIPH,85,85,85,85,departures,1.0,1.0,nearest
GCLA,85,80,53,69,departures,0.6235294117647059,0.8117647058823529,nearest
LIPH,85,85,85,86,arrivals,1.0,1.011764705882353,nearest
EDSB,85,78,75,75,arrivals,0.8823529411764706,0.8823529411764706,nearest
LFKB,84,83,83,84,departures,0.9880952380952381,1.0,nearest
LFKB,84,83,83,83,arrivals,0.9880952380952381,0.9880952380952381,nearest
GCLA,84,73,56,69,arrivals,0.6666666666666666,0.8214285714285714,nearest
EGHI,83,75,73,73,departures,0.8795180722891566,0.8795180722891566,nearest
EGJB,83,82,82,83,departures,0.9879518072289156,1.0,nearest
LYTV,83,83,0,4,arrivals,0.0,0.04819277108433735,nearest
LYTV,82,79,0,2,departures,0.0,0.024390243902439025,nearest
EDSB,81,76,76,78,departures,0.9382716049382716,0.9629629629629629,nearest
EGNS,81,76,75,77,arrivals,0.9259259259259259,0.9506172839506173,nearest
DTMB,81,77,3,19,arrivals,0.037037037037037035,0.2345679012345679,nearest
EGNS,80,74,74,75,departures,0.925,0.9375,nearest
LFKJ,80,80,80,80,arrivals,1.0,1.0,nearest
LIMJ,79,79,78,78,departures,0.9873417721518988,0.9873417721518988,nearest
DTMB,79,78,10,25,departures,0.12658227848101267,0.31645569620253167,nearest
LFKJ,78,78,78,79,departures,1.0,1.0128205128205128,nearest
EDFH,77,75,75,75,departures,0.974025974025974,0.974025974025974,nearest
LYPG,77,76,0,103,departures,0.0,1.3376623376623376,nearest
LYPG,77,74,12,128,arrivals,0.15584415584415584,1.6623376623376624,nearest
EKYT,75,74,73,74,departures,0.9733333333333334,0.9866666666666667,nearest
LBWN,75,73,72,128,arrivals,0.96,1.7066666666666668,nearest
LFMT,75,75,75,75,arrivals,1.0,1.0,nearest
UUDD,75,35,0,0,arrivals,0.0,0.0,nearest
LFMT,74,74,74,74,departures,1.0,1.0,nearest
EDFH,74,70,66,68,arrivals,0.8918918918918919,0.918918918918919,nearest
LTAJ,74,63,0,0,arrivals,0.0,0.0,nearest
EGJB,74,71,68,68,arrivals,0.918918918918919,0.918918918918919,nearest
LTAU,73,73,0,0,arrivals,0.0,0.0,nearest
LTAJ,72,62,0,0,departures,0.0,0.0,nearest
LFMD,72,69,69,71,arrivals,0.9583333333333334,0.9861111111111112,nearest
EGHH,72,63,56,56,arrivals,0.7777777777777778,0.7777777777777778,nearest
ENTO,72,70,68,70,arrivals,0.9444444444444444,0.9722222222222222,nearest
LBWN,71,66,66,78,departures,0.9295774647887324,1.0985915492957747,nearest
LRIA,71,70,45,70,departures,0.6338028169014085,0.9859154929577465,nearest
EGHH,71,71,70,72,departures,0.9859154929577465,1.0140845070422535,nearest
ENTO,71,68,67,70,departures,0.9436619718309859,0.9859154929577465,nearest
EKYT,71,70,69,70,arrivals,0.971830985915493,0.9859154929577465,nearest
LTAU,70,70,0,0,departures,0.0,0.0,nearest
LEAS,69,69,68,68,departures,0.9855072463768116,0.9855072463768116,nearest
UGSB,69,56,39,115,arrivals,0.5652173913043478,1.6666666666666667,nearest
EDLV,69,69,69,69,arrivals,1.0,1.0,nearest
EDLV,68,68,68,68,departures,1.0,1.0,nearest
LERS,68,68,68,69,arrivals,1.0,1.0147058823529411,nearest
LEAS,68,65,63,63,arrivals,0.9264705882352942,0.9264705882352942,nearest
LRIA,68,66,14,92,arrivals,0.20588235294117646,1.3529411764705883,nearest
UGSB,67,61,59,308,departures,0.8805970149253731,4.597014925373134,nearest
LERS,67,67,67,67,departures,1.0,1.0,nearest
URSS,67,58,5,6,arrivals,0.07462686567164178,0.08955223880597014,nearest
LFMD,65,60,60,61,departures,0.9230769230769231,0.9384615384615385,nearest
LFKF,65,65,62,69,arrivals,0.9538461538461539,1.0615384615384615,nearest
GMME,64,62,46,65,departures,0.71875,1.015625,nearest
GMME,63,61,31,95,arrivals,0.49206349206349204,1.507936507936508,nearest
LIEA,62,62,62,62,departures,1.0,1.0,nearest
LGKF,62,62,61,61,departures,0.9838709677419355,0.9838709677419355,nearest
LIEA,62,62,62,64,arrivals,1.0,1.032258064516129,nearest
LIPQ,61,58,58,58,departures,0.9508196721311475,0.9508196721311475,nearest
LFKF,61,61,61,69,departures,1.0,1.1311475409836065,nearest
EDDG,60,60,60,60,departures,1.0,1.0,nearest
EPRZ,60,57,56,71,departures,0.9333333333333333,1.1833333333333333,nearest
LGKF,60,60,56,66,arrivals,0.9333333333333333,1.1,nearest
DTNH,59,59,0,12,departures,0.0,0.2033898305084746,nearest
LRTR,59,54,33,33,departures,0.559322033898305,0.559322033898305,nearest
LIPQ,59,59,59,61,arrivals,1.0,1.0338983050847457,nearest
LTBA,58,58,58,67,departures,1.0,1.1551724137931034,nearest
DTNH,58,57,0,13,arrivals,0.0,0.22413793103448276,nearest
EPRZ,58,56,52,55,arrivals,0.896551724137931,0.9482758620689655,nearest
LFBZ,57,57,57,61,arrivals,1.0,1.0701754385964912,nearest
LRTR,57,53,18,19,arrivals,0.3157894736842105,0.3333333333333333,nearest
LFQQ,57,57,56,56,arrivals,0.9824561403508771,0.9824561403508771,nearest
LOWG,56,56,53,54,departures,0.9464285714285714,0.9642857142857143,nearest
LFQQ,56,56,56,56,departures,1.0,1.0,nearest
LTCC,56,47,0,0,arrivals,0.0,0.0,nearest
EDDG,56,56,54,54,arrivals,0.9642857142857143,0.9642857142857143,nearest
LFBZ,55,55,55,56,departures,1.0,1.018181818181818,nearest
LTCC,55,46,0,0,departures,0.0,0.0,nearest
LDPL,55,51,49,64,arrivals,0.8909090909090909,1.1636363636363636,nearest
LFTH,55,55,55,76,arrivals,1.0,1.3818181818181818,nearest
EYKA,54,53,50,50,departures,0.9259259259259259,0.9259259259259259,nearest
LOWG,53,53,49,49,arrivals,0.9245283018867925,0.9245283018867925,nearest
LKTB,52,52,49,50,departures,0.9423076923076923,0.9615384615384616,nearest
URSS,52,42,12,13,departures,0.23076923076923078,0.25,nearest
GMFF,52,49,46,48,departures,0.8846153846153846,0.9230769230769231,nearest
LTBA,52,51,47,77,arrivals,0.9038461538461539,1.4807692307692308,nearest
LKTB,52,51,46,47,arrivals,0.8846153846153846,0.9038461538461539,nearest
GMFF,52,50,46,50,arrivals,0.8846153846153846,0.9615384615384616,nearest
LFTH,51,51,51,62,departures,1.0,1.2156862745098038,nearest
EGPE,51,48,48,49,departures,0.9411764705882353,0.9607843137254902,nearest
EHKD,50,49,49,95,departures,0.98,1.9,nearest
LFST,50,48,48,48,arrivals,0.96,0.96,nearest
EYKA,50,50,13,27,arrivals,0.26,0.54,nearest
LDPL,49,47,46,50,departures,0.9387755102040817,1.0204081632653061,nearest
UGKO,49,41,3,39,departures,0.061224489795918366,0.7959183673469388,nearest
LFST,49,47,47,47,departures,0.9591836734693877,0.9591836734693877,nearest
DAOO,49,49,47,51,arrivals,0.9591836734693877,1.0408163265306123,nearest
UGKO,49,42,1,167,arrivals,0.02040816326530612,3.4081632653061225,nearest
EGFF,49,43,40,40,arrivals,0.8163265306122449,0.8163265306122449,nearest
EGPE,49,47,47,48,arrivals,0.9591836734693877,0.9795918367346939,nearest
DAOO,48,48,48,52,departures,1.0,1.0833333333333333,nearest
EGFF,48,47,47,48,departures,0.9791666666666666,1.0,nearest
UBBN,48,2,0,0,departures,0.0,0.0,nearest
ENCN,48,48,48,51,departures,1.0,1.0625,nearest
EHKD,48,47,46,91,arrivals,0.9583333333333334,1.8958333333333333,nearest
ENAL,48,48,1,16,arrivals,0.020833333333333332,0.3333333333333333,nearest
UBBN,48,2,0,0,arrivals,0.0,0.0,nearest
ORBI,48,38,0,0,arrivals,0.0,0.0,nearest
LFRB,47,41,41,41,departures,0.8723404255319149,0.8723404255319149,nearest
ENAL,46,46,8,16,departures,0.17391304347826086,0.34782608695652173,nearest
ENKB,46,18,9,11,departures,0.1956521739130435,0.2391304347826087,nearest
LGPZ,46,46,18,51,arrivals,0.391304347826087,1.108695652173913,nearest
LTFH,45,40,11,30,departures,0.24444444444444444,0.6666666666666666,nearest
LGPZ,45,45,29,40,departures,0.6444444444444445,0.8888888888888888,nearest
EDDC,45,45,44,47,departures,0.9777777777777777,1.0444444444444445,nearest
LGPA,45,27,0,0,departures,0.0,0.0,nearest
LTFH,45,43,7,205,arrivals,0.15555555555555556,4.555555555555555,nearest
EDDC,45,45,44,44,arrivals,0.9777777777777777,0.9777777777777777,nearest
LIRI,44,43,35,103,departures,0.7954545454545454,2.340909090909091,nearest
GEML,44,44,44,46,departures,1.0,1.0454545454545454,nearest
ORER,44,35,0,0,departures,0.0,0.0,nearest
ESSB,44,39,38,41,departures,0.8636363636363636,0.9318181818181818,nearest
BIRK,44,44,44,59,departures,1.0,1.3409090909090908,nearest
GEML,44,44,44,45,arrivals,1.0,1.0227272727272727,nearest
ORER,44,39,0,0,arrivals,0.0,0.0,nearest
LEJR,44,44,43,43,arrivals,0.9772727272727273,0.9772727272727273,nearest
BIRK,44,43,41,54,arrivals,0.9318181818181818,1.2272727272727273,nearest
ENKB,44,16,8,16,arrivals,0.18181818181818182,0.36363636363636365,nearest
LFRB,44,39,39,39,arrivals,0.8863636363636364,0.8863636363636364,nearest
LKMT,44,40,39,42,arrivals,0.8863636363636364,0.9545454545454546,nearest
LKMT,43,40,40,40,departures,0.9302325581395349,0.9302325581395349,nearest
LIBP,43,43,42,125,arrivals,0.9767441860465116,2.9069767441860463,nearest
LOWI,43,40,38,41,arrivals,0.8837209302325582,0.9534883720930233,nearest
ENCN,43,43,43,63,arrivals,1.0,1.4651162790697674,nearest
EPMO,42,42,42,46,departures,1.0,1.0952380952380953,nearest
ENEV,42,41,5,6,departures,0.11904761904761904,0.14285714285714285,nearest
ORBI,42,27,0,0,departures,0.0,0.0,nearest
LIRI,42,41,27,168,arrivals,0.6428571428571429,4.0,nearest
UMMS,42,30,2,15,arrivals,0.047619047619047616,0.35714285714285715,nearest
ESMS,42,39,36,36,arrivals,0.8571428571428571,0.8571428571428571,nearest
ENEV,42,42,0,14,arrivals,0.0,0.3333333333333333,nearest
LGSM,42,41,39,53,arrivals,0.9285714285714286,1.2619047619047619,nearest
ESMS,41,38,38,40,departures,0.926829268292683,0.975609756097561,nearest
LIBP,41,41,41,116,departures,1.0,2.8292682926829267,nearest
LGSM,41,40,39,60,departures,0.9512195121951219,1.4634146341463414,nearest
LIRZ,41,41,37,38,arrivals,0.9024390243902439,0.926829268292683,nearest
UMMS,40,30,18,18,departures,0.45,0.45,nearest
LEJR,40,40,40,40,departures,1.0,1.0,nearest
LEVX,40,37,37,37,arrivals,0.925,0.925,nearest
UWKD,40,31,0,14,arrivals,0.0,0.35,nearest
LICT,40,37,27,44,arrivals,0.675,1.1,nearest
EPMO,40,39,29,60,arrivals,0.725,1.5,nearest
LEAM,40,39,39,40,arrivals,0.975,1.0,nearest
