callsign_lookback_minutes,clean_match_pct,completeness,fragmented_pct,gap_minutes,homogeneity,land_err_p50_s,land_err_p90_s,land_signed_p10_s,land_signed_p50_s,land_signed_p90_s,low_alt_ft,low_alt_gap_minutes,merged_pct,n_apdf_flights,n_flights,n_tracks,off_err_p50_s,off_err_p90_s,off_signed_p10_s,off_signed_p50_s,off_signed_p90_s,period
,89.42259414225941,0.9940303141540628,10.170153417015342,25,0.9998637808570021,410.0,874.0,59.0,359.0,752.0,10000,3,0.4072524407252441,35398,89625,100821,124.0,964.0,-814.0,1.0,109.0,2025
,90.01841004184101,0.9941341070449278,9.511854951185494,25,0.9998512819442568,407.0,871.0,65.0,359.0,752.0,1000,5,0.4697350069735007,35398,89625,100136,134.0,981.0,-826.0,-1.0,109.0,2025
,89.85997210599722,0.994119277516983,9.684797768479777,25,0.9998538693052529,408.0,872.0,59.0,359.0,752.0,2500,5,0.45523012552301256,35398,89625,100312,129.0,973.0,-821.0,0.0,109.0,2025
,89.75732217573221,0.9940944600015339,9.813110181311018,25,0.9998586695278513,409.0,873.0,59.0,359.0,752.0,5000,5,0.4295676429567643,35398,89625,100459,129.0,967.0,-818.0,0.0,109.0,2025
,89.67698744769875,0.994074747939588,9.902370990237099,25,0.999860576621658,409.0,873.0,59.0,359.0,752.0,7500,5,0.4206415620641562,35398,89625,100553,129.0,967.0,-818.0,0.0,109.0,2025
,89.62119944211994,0.9940590575691882,9.964853556485355,25,0.999861278627569,409.0,874.0,59.0,359.0,752.0,10000,5,0.41394700139470014,35398,89625,100615,129.0,967.0,-817.0,0.0,109.0,2025
,90.05188284518829,0.9941355423460283,9.47168758716876,25,0.9998499365487679,407.0,871.0,65.0,359.0,752.0,1000,10,0.47642956764295674,35398,89625,100096,136.0,986.0,-831.0,-1.0,109.0,2025
,90.01506276150627,0.9941308643321937,9.520781032078103,25,0.9998522335360918,407.0,872.0,63.0,359.0,752.0,2500,10,0.46415620641562066,35398,89625,100155,136.0,983.0,-830.0,-1.0,109.0,2025
,89.99274755927476,0.9941205350175351,9.570990237099023,25,0.9998574151091203,407.0,872.0,62.0,359.0,752.0,5000,10,0.43626220362622037,35398,89625,100225,134.0,981.0,-826.0,-1.0,109.0,2025
,89.96150627615063,0.9941119525736994,9.61115760111576,25,0.999859322202927,407.0,872.0,62.0,359.0,752.0,7500,10,0.42733612273361227,35398,89625,100269,134.0,981.0,-826.0,-1.0,109.0,2025
,89.9391910739191,0.9941052601794064,9.640167364016737,25,0.999860024208838,407.0,872.0,62.0,359.0,752.0,10000,10,0.4206415620641562,35398,89625,100301,134.0,981.0,-826.0,-1.0,109.0,2025
,90.05411436541144,0.9941359697584048,9.460529986052999,25,0.9998475918005717,407.0,871.0,65.0,359.0,752.0,1000,15,0.48535564853556484,35398,89625,100081,136.0,988.0,-831.0,-1.0,109.0,2025
,90.04295676429568,0.9941338628506843,9.481729428172942,25,0.9998489890039409,407.0,871.0,65.0,359.0,752.0,2500,15,0.47531380753138075,35398,89625,100109,136.0,986.0,-831.0,-1.0,109.0,2025
,90.0418410041841,0.9941300379497777,9.501813110181311,25,0.9998527290588453,407.0,871.0,65.0,359.0,752.0,5000,15,0.45634588563458856,35398,89625,100138,136.0,986.0,-831.0,-1.0,109.0,2025
,90.0418410041841,0.9941279111223398,9.510739191073919,25,0.9998546361526519,407.0,871.0,65.0,359.0,752.0,7500,15,0.44741980474198045,35398,89625,100151,136.0,986.0,-831.0,-1.0,109.0,2025
,90.03403068340307,0.9941245953827301,9.52412831241283,25,0.9998552973065578,407.0,871.0,65.0,359.0,752.0,10000,15,0.44184100418410044,35398,89625,100167,136.0,986.0,-831.0,-1.0,109.0,2025
,90.05969316596932,0.9941365288430777,9.441562064156207,25,0.9998432710664382,407.0,871.0,65.0,359.0,752.0,1000,20,0.49874476987447697,35398,89625,100060,137.0,991.0,-832.0,-1.0,109.0,2025
,90.05969316596932,0.9941360129637523,9.447140864714086,25,0.9998437881477732,407.0,871.0,65.0,359.0,752.0,2500,20,0.49316596931659695,35398,89625,100069,137.0,991.0,-831.0,-1.0,109.0,2025
,90.06415620641562,0.9941346034559188,9.45495118549512,25,0.999846684103841,407.0,871.0,65.0,359.0,752.0,5000,20,0.4808926080892608,35398,89625,100082,137.0,991.0,-831.0,-1.0,109.0,2025
,90.06304044630404,0.994133612524546,9.459414225941423,25,0.9998472950435645,407.0,871.0,65.0,359.0,752.0,7500,20,0.4775453277545328,35398,89625,100088,137.0,991.0,-831.0,-1.0,109.0,2025
,90.05969316596932,0.9941331367547436,9.46276150627615,25,0.9998472950435645,407.0,871.0,65.0,359.0,752.0,10000,20,0.4775453277545328,35398,89625,100091,137.0,991.0,-831.0,-1.0,109.0,2025
,90.72245467224546,0.994867620935814,8.487587168758717,30,0.9997304964024382,406.0,900.0,67.0,359.0,768.0,1000,3,0.7899581589958159,35398,89625,98882,129.0,981.0,-831.0,0.0,109.0,2025
,90.50711297071129,0.9948462269570705,8.740864714086472,30,0.9997392729505167,407.0,901.0,59.0,359.0,768.0,2500,3,0.7520223152022315,35398,89625,99144,124.0,971.0,-826.0,1.0,109.0,2025
,90.35648535564853,0.9948100428711886,8.93389121338912,30,0.9997485814410153,408.0,902.0,59.0,359.0,768.0,5000,3,0.7096234309623431,35398,89625,99360,124.0,966.0,-821.0,1.0,109.0,2025
,90.24937238493723,0.9947827664487234,9.055509065550906,30,0.9997514460472918,408.0,902.0,59.0,359.0,768.0,7500,3,0.6951185495118549,35398,89625,99491,124.0,966.0,-821.0,1.0,109.0,2025
,90.17907949790795,0.9947628511065826,9.134728033472804,30,0.9997524218853141,409.0,902.0,59.0,359.0,768.0,10000,3,0.6861924686192469,35398,89625,99570,124.0,966.0,-821.0,1.0,109.0,2025
,90.75146443514645,0.9948691098506676,8.451882845188285,30,0.9997280624072663,406.0,900.0,67.0,359.0,768.0,1000,5,0.796652719665272,35398,89625,98846,132.0,986.0,-833.0,-1.0,109.0,2025
,90.60864714086472,0.9948538997903544,8.631520223152023,30,0.9997363972578723,407.0,901.0,60.0,359.0,768.0,2500,5,0.7598326359832636,35398,89625,99040,129.0,976.0,-827.0,0.0,109.0,2025
,90.51715481171549,0.9948285102098002,8.765411436541143,30,0.999745705748371,408.0,902.0,59.0,359.0,768.0,5000,5,0.7174337517433752,35398,89625,99198,127.0,971.0,-825.0,0.0,109.0,2025
,90.43905160390516,0.994808464003198,8.858019525801952,30,0.9997485703546475,408.0,902.0,59.0,359.0,768.0,7500,5,0.702928870292887,35398,89625,99296,127.0,971.0,-826.0,0.0,109.0,2025
,90.3810320781032,0.994791945089983,8.923849372384938,30,0.9997493531216982,408.0,902.0,59.0,359.0,768.0,10000,5,0.6951185495118549,35398,89625,99363,127.0,971.0,-826.0,0.0,109.0,2025
,90.78270571827058,0.994870543024436,8.411715481171548,30,0.9997256556998814,406.0,900.0,67.0,359.0,768.0,1000,10,0.80557880055788,35398,89625,98805,135.0,990.0,-837.0,-1.0,109.0,2025
,90.76373779637377,0.9948655046195422,8.465271966527197,30,0.9997337163246471,406.0,901.0,65.0,359.0,768.0,2500,10,0.7709902370990237,35398,89625,98882,134.0,986.0,-836.0,-1.0,109.0,2025
,90.7536959553696,0.9948546831590828,8.51994421199442,30,0.9997434061655758,407.0,901.0,65.0,359.0,768.0,5000,10,0.7263598326359832,35398,89625,98963,134.0,984.0,-833.0,-1.0,109.0,2025
,90.7258019525802,0.9948458387861397,8.56234309623431,30,0.9997462707718523,407.0,901.0,65.0,359.0,768.0,7500,10,0.7118549511854951,35398,89625,99011,134.0,984.0,-833.0,-1.0,109.0,2025
,90.70125523012553,0.9948383320563999,8.594700139470014,30,0.999747053538903,407.0,902.0,65.0,359.0,768.0,10000,10,0.7040446304044631,35398,89625,99048,134.0,984.0,-833.0,-1.0,109.0,2025
,90.78493723849373,0.9948709728474063,8.400557880055787,30,0.9997233109516852,406.0,900.0,67.0,359.0,768.0,1000,15,0.8145048814504882,35398,89625,98790,136.0,991.0,-839.0,-1.0,109.0,2025
,90.79163179916318,0.9948685154509951,8.426220362622036,30,0.9997304717924962,406.0,901.0,67.0,359.0,768.0,2500,15,0.7821478382147838,35398,89625,98836,136.0,991.0,-838.0,-1.0,109.0,2025
,90.80278940027894,0.9948643013450437,8.45076708507671,30,0.9997387201153007,406.0,901.0,67.0,359.0,768.0,5000,15,0.7464435146443514,35398,89625,98876,136.0,991.0,-838.0,-1.0,109.0,2025
,90.80725244072525,0.9948620153673967,8.460808926080892,30,0.9997415847215773,406.0,901.0,67.0,359.0,768.0,7500,15,0.7319386331938633,35398,89625,98893,136.0,991.0,-838.0,-1.0,109.0,2025
,90.79721059972105,0.9948578906535853,8.477545327754532,30,0.9997423266366229,406.0,901.0,67.0,359.0,768.0,10000,15,0.7252440725244073,35398,89625,98914,136.0,991.0,-838.0,-1.0,109.0,2025
,90.79051603905161,0.9948715360076945,8.381589958158996,30,0.9997189902175517,406.0,900.0,67.0,359.0,768.0,1000,20,0.8278940027894003,35398,89625,98769,136.0,993.0,-841.0,-1.0,109.0,2025
,90.80836820083682,0.9948706728230406,8.39163179916318,30,0.9997252709363285,406.0,900.0,67.0,359.0,768.0,2500,20,0.8,35398,89625,98796,136.0,991.0,-841.0,-1.0,109.0,2025
,90.82622036262204,0.9948689136166012,8.40278940027894,30,0.9997326751602965,406.0,900.0,67.0,359.0,768.0,5000,20,0.7709902370990237,35398,89625,98820,136.0,992.0,-841.0,-1.0,109.0,2025
,90.82956764295676,0.9948677662874245,8.40836820083682,30,0.9997342436124899,406.0,900.0,67.0,359.0,768.0,7500,20,0.7620641562064157,35398,89625,98830,136.0,991.0,-841.0,-1.0,109.0,2025
,90.8228730822873,0.9948664861629175,8.416178521617852,30,0.9997342533651984,406.0,900.0,67.0,359.0,768.0,10000,20,0.7609483960948397,35398,89625,98838,136.0,991.0,-841.0,-1.0,109.0,2025
,90.78940027894002,0.9948721994360987,8.36931659693166,30,0.9997148010205459,406.0,900.0,67.0,359.0,768.0,1000,30,0.8412831241283124,35398,89625,98751,136.0,994.0,-841.0,-1.0,109.0,2025
,90.78940027894002,0.9948721994360987,8.36931659693166,30,0.9997148010205459,406.0,900.0,67.0,359.0,768.0,2500,30,0.8412831241283124,35398,89625,98751,136.0,993.0,-841.0,-1.0,109.0,2025
,90.78940027894002,0.9948721994360987,8.36931659693166,30,0.9997148010205459,406.0,900.0,67.0,359.0,768.0,5000,30,0.8412831241283124,35398,89625,98751,136.0,994.0,-841.0,-1.0,109.0,2025
,90.78940027894002,0.9948721994360987,8.36931659693166,30,0.9997148010205459,406.0,900.0,67.0,359.0,768.0,7500,30,0.8412831241283124,35398,89625,98751,136.0,994.0,-841.0,-1.0,109.0,2025
,90.78940027894002,0.9948721994360987,8.36931659693166,30,0.9997148010205459,406.0,900.0,67.0,359.0,768.0,10000,30,0.8412831241283124,35398,89625,98751,136.0,994.0,-841.0,-1.0,109.0,2025
,90.66666666666667,0.995735746497678,7.451046025104603,40,0.9994320087779248,411.0,1123.0,68.0,362.0,873.0,1000,3,1.8822873082287308,35398,89625,97072,129.0,1004.0,-843.0,0.0,109.0,2025
,90.58521617852162,0.9957140011290625,7.714365411436541,40,0.9994636210607497,411.0,1116.0,59.0,361.0,870.0,2500,3,1.700418410041841,35398,89625,97441,124.0,995.0,-836.0,1.0,109.0,2025
,90.48926080892608,0.9956759366274833,7.9297071129707115,40,0.9994858266360229,413.0,1116.0,59.0,361.0,869.0,5000,3,1.581032078103208,35398,89625,97713,124.0,990.0,-831.0,1.0,109.0,2025
,90.38884239888424,0.9956462064571443,8.063598326359832,40,0.9994923048438672,413.0,1116.0,59.0,361.0,869.0,7500,3,1.5475592747559275,35398,89625,97868,124.0,990.0,-831.0,1.0,109.0,2025
,90.32412831241282,0.9956233078340052,8.155090655509065,40,0.9994966835948348,413.0,1118.0,59.0,361.0,869.0,10000,3,1.5207810320781032,35398,89625,97966,124.0,989.0,-831.0,1.0,109.0,2025
,90.69679218967921,0.9957372469340409,7.416457461645746,40,0.9994310777797292,411.0,1124.0,68.0,362.0,874.0,1000,5,1.8867503486750348,35398,89625,97037,131.0,1006.0,-846.0,-1.0,109.0,2025
,90.68340306834031,0.9957216906782131,7.609483960948396,40,0.9994604824190909,412.0,1116.0,61.0,361.0,870.0,2500,5,1.707112970711297,35398,89625,97338,129.0,998.0,-841.0,0.0,109.0,2025
,90.64881450488146,0.9956944915893291,7.763458856345886,40,0.9994826879943641,412.0,1116.0,59.0,361.0,869.0,5000,5,1.5877266387726638,35398,89625,97552,126.0,991.0,-836.0,0.0,109.0,2025
,90.57852161785216,0.9956720693232488,7.867224546722455,40,0.9994891662022084,412.0,1116.0,59.0,361.0,869.0,7500,5,1.5542538354253836,35398,89625,97674,126.0,991.0,-836.0,0.0,109.0,2025
,90.52608089260809,0.9956525737847849,7.945327754532776,40,0.9994933518822046,413.0,1117.0,59.0,361.0,869.0,10000,5,1.5285913528591353,35398,89625,97760,126.0,991.0,-836.0,0.0,109.0,2025
,90.72133891213389,0.9957386725481167,7.377405857740586,40,0.9994257077659452,411.0,1124.0,68.0,362.0,873.0,1000,10,1.901255230125523,35398,89625,96993,134.0,1012.0,-851.0,-1.0,109.0,2025
,90.8329149232915,0.9957333442022304,7.443235704323571,40,0.9994548381794667,410.0,1117.0,66.0,361.0,870.0,2500,10,1.7238493723849373,35398,89625,97177,134.0,1007.0,-846.0,-1.0,109.0,2025
,90.88312412831242,0.9957209256063297,7.514644351464435,40,0.9994774251051699,411.0,1116.0,66.0,361.0,869.0,5000,10,1.602231520223152,35398,89625,97314,134.0,1005.0,-846.0,-1.0,109.0,2025
,90.86415620641561,0.995709737421072,7.567085076708508,40,0.9994839033130142,411.0,1116.0,65.0,361.0,869.0,7500,10,1.5687587168758717,35398,89625,97386,134.0,1005.0,-846.0,-1.0,109.0,2025
,90.84518828451883,0.995699271585799,7.611715481171548,40,0.9994880889930103,411.0,1117.0,65.0,361.0,869.0,10000,10,1.5430962343096235,35398,89625,97442,134.0,1005.0,-846.0,-1.0,109.0,2025
