airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
LTFO,36,21,21,21,arrivals,0.5833333333333334,0.5833333333333334,reject_trend_ooa,2025
EGMC,35,35,35,35,departures,1.0,1.0,reject_trend_ooa,2025
EDLP,35,32,32,32,departures,0.9142857142857143,0.9142857142857143,reject_trend_ooa,2025
LZKZ,35,35,35,35,departures,1.0,1.0,reject_trend_ooa,2025
LTFO,35,32,32,32,departures,0.9142857142857143,0.9142857142857143,reject_trend_ooa,2025
LTFG,35,33,32,32,arrivals,0.9142857142857143,0.9142857142857143,reject_trend_ooa,2025
ESPA,35,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LECO,35,35,35,41,arrivals,1.0,1.1714285714285715,reject_trend_ooa,2025
GMFO,34,32,32,32,departures,0.9411764705882353,0.9411764705882353,reject_trend_ooa,2025
LTFG,34,34,34,34,departures,1.0,1.0,reject_trend_ooa,2025
LEGR,34,32,32,32,departures,0.9411764705882353,0.9411764705882353,reject_trend_ooa,2025
LOWL,34,32,32,33,arrivals,0.9411764705882353,0.9705882352941176,reject_trend_ooa,2025
LICR,34,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
GMFO,34,25,25,25,arrivals,0.7352941176470589,0.7352941176470589,reject_trend_ooa,2025
LEGR,34,1,1,1,arrivals,0.029411764705882353,0.029411764705882353,reject_trend_ooa,2025
LGMT,34,34,34,34,arrivals,1.0,1.0,reject_trend_ooa,2025
LZKZ,34,27,27,27,arrivals,0.7941176470588235,0.7941176470588235,reject_trend_ooa,2025
LICR,33,4,4,8,departures,0.12121212121212122,0.24242424242424243,reject_trend_ooa,2025
LTCI,33,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LGMT,33,32,31,31,departures,0.9393939393939394,0.9393939393939394,reject_trend_ooa,2025
LOWI,33,30,29,29,departures,0.8787878787878788,0.8787878787878788,reject_trend_ooa,2025
EGMC,33,33,33,67,arrivals,1.0,2.0303030303030303,reject_trend_ooa,2025
EKAH,33,30,30,30,arrivals,0.9090909090909091,0.9090909090909091,reject_trend_ooa,2025
EGWU,32,32,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTCB,32,12,11,13,departures,0.34375,0.40625,reject_trend_ooa,2025
EKAH,32,32,32,32,departures,1.0,1.0,reject_trend_ooa,2025
LFRN,32,32,32,32,departures,1.0,1.0,reject_trend_ooa,2025
LEMI,32,31,31,31,arrivals,0.96875,0.96875,reject_trend_ooa,2025
LTCI,32,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LEMI,31,31,31,31,departures,1.0,1.0,reject_trend_ooa,2025
EIKN,31,30,30,30,departures,0.967741935483871,0.967741935483871,reject_trend_ooa,2025
ENHD,31,29,27,31,departures,0.8709677419354839,1.0,reject_trend_ooa,2025
EDMO,31,30,27,27,departures,0.8709677419354839,0.8709677419354839,reject_trend_ooa,2025
LFRN,31,31,31,31,arrivals,1.0,1.0,reject_trend_ooa,2025
LTCE,31,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGPK,30,30,30,30,departures,1.0,1.0,reject_trend_ooa,2025
URMM,30,3,2,2,departures,0.06666666666666667,0.06666666666666667,reject_trend_ooa,2025
LGNX,30,9,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTCB,30,11,11,11,arrivals,0.36666666666666664,0.36666666666666664,reject_trend_ooa,2025
LGNX,30,2,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EIKN,30,30,30,30,arrivals,1.0,1.0,reject_trend_ooa,2025
EBAW,29,29,28,29,departures,0.9655172413793104,1.0,reject_trend_ooa,2025
LTCE,29,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EGPA,29,11,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTAZ,29,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EGPK,29,25,25,26,arrivals,0.8620689655172413,0.896551724137931,reject_trend_ooa,2025
URMM,29,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENHD,29,20,20,21,arrivals,0.6896551724137931,0.7241379310344828,reject_trend_ooa,2025
LTAZ,29,1,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGHQ,28,27,27,27,departures,0.9642857142857143,0.9642857142857143,reject_trend_ooa,2025
ESNU,28,8,8,8,departures,0.2857142857142857,0.2857142857142857,reject_trend_ooa,2025
EGHQ,28,27,27,27,arrivals,0.9642857142857143,0.9642857142857143,reject_trend_ooa,2025
LTCA,27,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
ENBN,27,10,5,10,departures,0.18518518518518517,0.37037037037037035,reject_trend_ooa,2025
LICD,27,25,25,25,departures,0.9259259259259259,0.9259259259259259,reject_trend_ooa,2025
LIPB,27,17,16,16,arrivals,0.5925925925925926,0.5925925925925926,reject_trend_ooa,2025
EGWU,27,25,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTAN,27,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCA,27,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LICD,27,8,8,8,arrivals,0.2962962962962963,0.2962962962962963,reject_trend_ooa,2025
LFKC,27,27,27,27,arrivals,1.0,1.0,reject_trend_ooa,2025
LTAT,26,1,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LPCS,26,26,23,24,departures,0.8846153846153846,0.9230769230769231,reject_trend_ooa,2025
LIPB,26,26,25,25,departures,0.9615384615384616,0.9615384615384616,reject_trend_ooa,2025
LTCS,26,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTAN,26,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LRBS,26,26,26,27,departures,1.0,1.0384615384615385,reject_trend_ooa,2025
LFKC,26,26,26,26,departures,1.0,1.0,reject_trend_ooa,2025
LGHI,26,3,2,2,arrivals,0.07692307692307693,0.07692307692307693,reject_trend_ooa,2025
LTCS,26,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ESNU,26,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENBN,26,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGPA,26,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LGKL,25,21,21,21,departures,0.84,0.84,reject_trend_ooa,2025
LGHI,25,24,24,26,departures,0.96,1.04,reject_trend_ooa,2025
LGML,25,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFMP,25,24,24,24,departures,0.96,0.96,reject_trend_ooa,2025
EHBK,25,22,21,21,departures,0.84,0.84,reject_trend_ooa,2025
EFOU,25,1,1,2,departures,0.04,0.08,reject_trend_ooa,2025
EGSH,25,25,25,25,departures,1.0,1.0,reject_trend_ooa,2025
LGKL,25,22,22,22,arrivals,0.88,0.88,reject_trend_ooa,2025
EFOU,25,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGSH,25,25,25,26,arrivals,1.0,1.04,reject_trend_ooa,2025
LPCS,25,24,21,22,arrivals,0.84,0.88,reject_trend_ooa,2025
EBAW,25,25,24,27,arrivals,0.96,1.08,reject_trend_ooa,2025
LFRK,24,24,23,24,departures,0.9583333333333334,1.0,reject_trend_ooa,2025
EKVG,24,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
ENFL,24,15,15,19,departures,0.625,0.7916666666666666,reject_trend_ooa,2025
ENAT,24,18,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LICG,24,14,11,11,departures,0.4583333333333333,0.4583333333333333,reject_trend_ooa,2025
LIPR,24,23,23,25,departures,0.9583333333333334,1.0416666666666667,reject_trend_ooa,2025
LTAT,24,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EKVG,24,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENFL,24,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENAT,24,19,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LESO,24,3,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EHBK,24,19,18,19,arrivals,0.75,0.7916666666666666,reject_trend_ooa,2025
LIPR,24,23,23,24,arrivals,0.9583333333333334,1.0,reject_trend_ooa,2025
LFMP,24,20,20,20,arrivals,0.8333333333333334,0.8333333333333334,reject_trend_ooa,2025
EDDR,23,17,17,18,departures,0.7391304347826086,0.782608695652174,reject_trend_ooa,2025
ESSV,23,20,20,21,departures,0.8695652173913043,0.9130434782608695,reject_trend_ooa,2025
ENOV,23,3,3,11,departures,0.13043478260869565,0.4782608695652174,reject_trend_ooa,2025
ENKR,23,6,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LESO,23,19,15,16,departures,0.6521739130434783,0.6956521739130435,reject_trend_ooa,2025
ENLK,23,19,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFBT,23,23,23,23,departures,1.0,1.0,reject_trend_ooa,2025
ENKR,23,7,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LICG,23,3,3,3,arrivals,0.13043478260869565,0.13043478260869565,reject_trend_ooa,2025
EGPO,23,3,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EDXW,22,21,19,19,departures,0.8636363636363636,0.8636363636363636,reject_trend_ooa,2025
LLER,22,4,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LSGS,22,21,21,23,departures,0.9545454545454546,1.0454545454545454,reject_trend_ooa,2025
LRSB,22,13,13,13,departures,0.5909090909090909,0.5909090909090909,reject_trend_ooa,2025
LFBP,22,18,18,18,departures,0.8181818181818182,0.8181818181818182,reject_trend_ooa,2025
LGKP,22,3,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EGNV,22,19,19,19,departures,0.8636363636363636,0.8636363636363636,reject_trend_ooa,2025
EGPO,22,2,2,2,departures,0.09090909090909091,0.09090909090909091,reject_trend_ooa,2025
EPSC,22,21,21,21,departures,0.9545454545454546,0.9545454545454546,reject_trend_ooa,2025
EIKY,22,22,22,22,departures,1.0,1.0,reject_trend_ooa,2025
LRCV,22,1,1,1,departures,0.045454545454545456,0.045454545454545456,reject_trend_ooa,2025
GCHI,22,11,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFRK,22,21,20,20,arrivals,0.9090909090909091,0.9090909090909091,reject_trend_ooa,2025
EDDR,22,16,16,19,arrivals,0.7272727272727273,0.8636363636363636,reject_trend_ooa,2025
ESSV,22,7,7,7,arrivals,0.3181818181818182,0.3181818181818182,reject_trend_ooa,2025
EDXW,22,21,19,19,arrivals,0.8636363636363636,0.8636363636363636,reject_trend_ooa,2025
ENOV,22,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LLER,22,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LRSB,22,3,3,3,arrivals,0.13636363636363635,0.13636363636363635,reject_trend_ooa,2025
LFBP,22,22,22,22,arrivals,1.0,1.0,reject_trend_ooa,2025
LGKP,22,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EDMO,22,22,19,20,arrivals,0.8636363636363636,0.9090909090909091,reject_trend_ooa,2025
EPSC,22,12,11,11,arrivals,0.5,0.5,reject_trend_ooa,2025
ENLK,22,2,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
GCHI,22,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LFBT,22,22,22,22,arrivals,1.0,1.0,reject_trend_ooa,2025
LDRI,21,18,18,19,departures,0.8571428571428571,0.9047619047619048,reject_trend_ooa,2025
LRSV,21,11,11,13,departures,0.5238095238095238,0.6190476190476191,reject_trend_ooa,2025
ENSG,21,6,0,0,departures,0.0,0.0,reject_trend_ooa,2025
BIAR,21,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LDRI,21,18,18,19,arrivals,0.8571428571428571,0.9047619047619048,reject_trend_ooa,2025
LGML,21,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGNV,21,19,19,19,arrivals,0.9047619047619048,0.9047619047619048,reject_trend_ooa,2025
LSZB,21,20,19,23,arrivals,0.9047619047619048,1.0952380952380953,reject_trend_ooa,2025
LRCV,21,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LRBS,21,20,19,20,arrivals,0.9047619047619048,0.9523809523809523,reject_trend_ooa,2025
BIAR,21,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENSG,21,5,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EIKY,21,21,21,21,arrivals,1.0,1.0,reject_trend_ooa,2025
LFLC,21,20,20,20,arrivals,0.9523809523809523,0.9523809523809523,reject_trend_ooa,2025
DABC,20,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTCR,20,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LSZB,20,19,18,20,departures,0.9,1.0,reject_trend_ooa,2025
GMTN,20,20,19,19,arrivals,0.95,0.95,reject_trend_ooa,2025
LSGS,20,1,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCR,20,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LRSV,20,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGNJ,20,15,15,15,arrivals,0.75,0.75,reject_trend_ooa,2025
HLLM,20,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
DABC,20,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCJ,19,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
GMTN,19,18,18,18,departures,0.9473684210526315,0.9473684210526315,reject_trend_ooa,2025
EFTU,19,17,17,17,departures,0.8947368421052632,0.8947368421052632,reject_trend_ooa,2025
ENVD,19,8,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LRBC,19,19,19,30,departures,1.0,1.5789473684210527,reject_trend_ooa,2025
ENSK,19,18,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LSZR,19,19,19,21,departures,1.0,1.105263157894737,reject_trend_ooa,2025
LOWK,19,19,19,19,departures,1.0,1.0,reject_trend_ooa,2025
EGTK,19,19,19,20,departures,1.0,1.0526315789473684,reject_trend_ooa,2025
HLLM,19,2,2,2,departures,0.10526315789473684,0.10526315789473684,reject_trend_ooa,2025
LTCJ,19,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LRBC,19,3,3,3,arrivals,0.15789473684210525,0.15789473684210525,reject_trend_ooa,2025
ENSK,19,4,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LFTZ,19,18,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LSZR,19,18,18,18,arrivals,0.9473684210526315,0.9473684210526315,reject_trend_ooa,2025
EYPA,18,17,16,16,departures,0.8888888888888888,0.8888888888888888,reject_trend_ooa,2025
EGJA,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,reject_trend_ooa,2025
EBOS,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,reject_trend_ooa,2025
LFLC,18,18,18,18,departures,1.0,1.0,reject_trend_ooa,2025
LOWK,18,5,5,5,arrivals,0.2777777777777778,0.2777777777777778,reject_trend_ooa,2025
LIPO,18,18,14,15,arrivals,0.7777777777777778,0.8333333333333334,reject_trend_ooa,2025
EGJA,18,18,18,22,arrivals,1.0,1.2222222222222223,reject_trend_ooa,2025
EFTU,18,10,10,10,arrivals,0.5555555555555556,0.5555555555555556,reject_trend_ooa,2025
EFRO,17,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LPAZ,17,16,16,16,departures,0.9411764705882353,0.9411764705882353,reject_trend_ooa,2025
EPLL,17,17,17,17,departures,1.0,1.0,reject_trend_ooa,2025
LQBK,17,17,17,17,departures,1.0,1.0,reject_trend_ooa,2025
ENML,17,5,4,4,departures,0.23529411764705882,0.23529411764705882,reject_trend_ooa,2025
LGAL,17,16,16,16,departures,0.9411764705882353,0.9411764705882353,reject_trend_ooa,2025
EBKT,17,17,17,18,departures,1.0,1.0588235294117647,reject_trend_ooa,2025
EFRO,17,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LQBK,17,7,7,7,arrivals,0.4117647058823529,0.4117647058823529,reject_trend_ooa,2025
EBOS,17,16,15,18,arrivals,0.8823529411764706,1.0588235294117647,reject_trend_ooa,2025
EYPA,17,5,4,4,arrivals,0.23529411764705882,0.23529411764705882,reject_trend_ooa,2025
LFLY,16,16,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EKRN,16,16,16,17,departures,1.0,1.0625,reject_trend_ooa,2025
LYNI,16,1,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFBL,16,11,11,11,departures,0.6875,0.6875,reject_trend_ooa,2025
EPBY,16,15,15,15,departures,0.9375,0.9375,reject_trend_ooa,2025
LTCF,16,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EGNJ,16,12,12,12,departures,0.75,0.75,reject_trend_ooa,2025
EDDE,16,16,16,16,departures,1.0,1.0,reject_trend_ooa,2025
LXGB,16,15,15,15,departures,0.9375,0.9375,reject_trend_ooa,2025
LEPP,16,16,16,18,departures,1.0,1.125,reject_trend_ooa,2025
EPLB,16,15,15,16,departures,0.9375,1.0,reject_trend_ooa,2025
LFBE,16,15,15,15,departures,0.9375,0.9375,reject_trend_ooa,2025
EKEB,16,13,13,15,departures,0.8125,0.9375,reject_trend_ooa,2025
LECH,16,14,14,15,departures,0.875,0.9375,reject_trend_ooa,2025
LFLY,16,16,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LYNI,16,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LFBL,16,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EPLL,16,15,15,15,arrivals,0.9375,0.9375,reject_trend_ooa,2025
LTCF,16,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENSH,16,1,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LFMK,16,15,15,15,arrivals,0.9375,0.9375,reject_trend_ooa,2025
EGTK,16,16,15,15,arrivals,0.9375,0.9375,reject_trend_ooa,2025
LGAL,16,16,16,16,arrivals,1.0,1.0,reject_trend_ooa,2025
EDVE,16,16,14,14,arrivals,0.875,0.875,reject_trend_ooa,2025
EPLB,16,15,15,18,arrivals,0.9375,1.125,reject_trend_ooa,2025
LFBE,16,13,13,13,arrivals,0.8125,0.8125,reject_trend_ooa,2025
LXGB,16,15,15,15,arrivals,0.9375,0.9375,reject_trend_ooa,2025
UWGG,15,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
HESX,15,5,4,5,departures,0.26666666666666666,0.3333333333333333,reject_trend_ooa,2025
LTCK,15,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EDNY,15,13,12,12,departures,0.8,0.8,reject_trend_ooa,2025
ENRA,15,9,7,8,departures,0.4666666666666667,0.5333333333333333,reject_trend_ooa,2025
EGAE,15,5,5,5,departures,0.3333333333333333,0.3333333333333333,reject_trend_ooa,2025
LFMK,15,15,15,15,departures,1.0,1.0,reject_trend_ooa,2025
LFRM,15,15,14,16,arrivals,0.9333333333333333,1.0666666666666667,reject_trend_ooa,2025
EKRN,15,11,11,11,arrivals,0.7333333333333333,0.7333333333333333,reject_trend_ooa,2025
ENVD,15,4,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCK,15,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EPBY,15,9,9,9,arrivals,0.6,0.6,reject_trend_ooa,2025
EDNY,15,12,12,13,arrivals,0.8,0.8666666666666667,reject_trend_ooa,2025
ENML,15,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LLHA,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,reject_trend_ooa,2025
LGLM,15,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LECH,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,reject_trend_ooa,2025
HESX,15,4,4,14,arrivals,0.26666666666666666,0.9333333333333333,reject_trend_ooa,2025
EDDE,15,15,14,14,arrivals,0.9333333333333333,0.9333333333333333,reject_trend_ooa,2025
EKEB,15,12,12,12,arrivals,0.8,0.8,reject_trend_ooa,2025
LFSD,15,15,14,16,arrivals,0.9333333333333333,1.0666666666666667,reject_trend_ooa,2025
LTAY,14,2,2,2,departures,0.14285714285714285,0.14285714285714285,reject_trend_ooa,2025
ETSI,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,reject_trend_ooa,2025
LROD,14,4,3,3,departures,0.21428571428571427,0.21428571428571427,reject_trend_ooa,2025
ENSH,14,14,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTAR,14,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EDVE,14,14,14,14,departures,1.0,1.0,reject_trend_ooa,2025
LGLM,14,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LLHA,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,reject_trend_ooa,2025
EFKU,14,14,14,14,departures,1.0,1.0,reject_trend_ooa,2025
LFBH,14,6,6,6,arrivals,0.42857142857142855,0.42857142857142855,reject_trend_ooa,2025
LPAZ,14,13,11,13,arrivals,0.7857142857142857,0.9285714285714286,reject_trend_ooa,2025
LROD,14,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENRA,14,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EGAE,14,3,2,2,arrivals,0.14285714285714285,0.14285714285714285,reject_trend_ooa,2025
LTAR,14,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LEPP,14,2,2,2,arrivals,0.14285714285714285,0.14285714285714285,reject_trend_ooa,2025
LFRM,13,13,13,14,departures,1.0,1.0769230769230769,reject_trend_ooa,2025
LFBH,13,13,13,13,departures,1.0,1.0,reject_trend_ooa,2025
LTDA,13,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LPPS,13,6,5,5,departures,0.38461538461538464,0.38461538461538464,reject_trend_ooa,2025
LFRZ,13,13,10,10,departures,0.7692307692307693,0.7692307692307693,reject_trend_ooa,2025
LTCT,13,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LIBC,13,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EDMA,13,13,13,13,departures,1.0,1.0,reject_trend_ooa,2025
LGKV,13,13,13,14,departures,1.0,1.0769230769230769,reject_trend_ooa,2025
EFVA,13,12,12,12,departures,0.9230769230769231,0.9230769230769231,reject_trend_ooa,2025
UWGG,13,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTAY,13,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LGKV,13,13,13,13,arrivals,1.0,1.0,reject_trend_ooa,2025
LPPS,13,6,4,4,arrivals,0.3076923076923077,0.3076923076923077,reject_trend_ooa,2025
LFRZ,13,13,10,10,arrivals,0.7692307692307693,0.7692307692307693,reject_trend_ooa,2025
EFKU,13,13,13,13,arrivals,1.0,1.0,reject_trend_ooa,2025
LTCT,13,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LBPD,13,1,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ESNS,12,12,12,12,departures,1.0,1.0,reject_trend_ooa,2025
EDFM,12,11,11,17,departures,0.9166666666666666,1.4166666666666667,reject_trend_ooa,2025
LFMU,12,12,12,12,departures,1.0,1.0,reject_trend_ooa,2025
ENBL,12,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
GCGM,12,6,0,0,departures,0.0,0.0,reject_trend_ooa,2025
ENSD,12,1,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LTCP,12,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LIRS,12,12,12,13,departures,1.0,1.0833333333333333,reject_trend_ooa,2025
LFTZ,12,11,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFTW,12,11,11,11,departures,0.9166666666666666,0.9166666666666666,reject_trend_ooa,2025
LTFD,12,11,11,11,departures,0.9166666666666666,0.9166666666666666,reject_trend_ooa,2025
ENST,12,4,3,4,departures,0.25,0.3333333333333333,reject_trend_ooa,2025
EKRK,12,12,12,12,departures,1.0,1.0,reject_trend_ooa,2025
LTCN,12,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
HLLB,12,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LGIO,12,10,10,10,arrivals,0.8333333333333334,0.8333333333333334,reject_trend_ooa,2025
LTFD,12,12,12,12,arrivals,1.0,1.0,reject_trend_ooa,2025
LIBF,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ETSI,12,11,9,9,arrivals,0.75,0.75,reject_trend_ooa,2025
LGRX,12,1,1,1,arrivals,0.08333333333333333,0.08333333333333333,reject_trend_ooa,2025
LFMU,12,11,11,11,arrivals,0.9166666666666666,0.9166666666666666,reject_trend_ooa,2025
LTCN,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
HLLB,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LIBC,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EFVA,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCD,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
EKSB,12,12,12,12,arrivals,1.0,1.0,reject_trend_ooa,2025
GCGM,12,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LRBV,11,10,10,10,departures,0.9090909090909091,0.9090909090909091,reject_trend_ooa,2025
LTCD,11,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
EGPN,11,11,11,12,departures,1.0,1.0909090909090908,reject_trend_ooa,2025
LTCV,11,0,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LIPO,11,11,11,13,departures,1.0,1.1818181818181819,reject_trend_ooa,2025
LGRX,11,1,1,1,departures,0.09090909090909091,0.09090909090909091,reject_trend_ooa,2025
ENAN,11,10,0,0,departures,0.0,0.0,reject_trend_ooa,2025
GMML,11,2,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LFSD,11,11,11,12,departures,1.0,1.0909090909090908,reject_trend_ooa,2025
LFMV,11,11,11,11,arrivals,1.0,1.0,reject_trend_ooa,2025
EGPN,11,11,11,11,arrivals,1.0,1.0,reject_trend_ooa,2025
LTCV,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ESNS,11,7,7,7,arrivals,0.6363636363636364,0.6363636363636364,reject_trend_ooa,2025
EDFM,11,10,10,14,arrivals,0.9090909090909091,1.2727272727272727,reject_trend_ooa,2025
GMML,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LTCP,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LIRS,11,4,4,4,arrivals,0.36363636363636365,0.36363636363636365,reject_trend_ooa,2025
LFTW,11,11,11,11,arrivals,1.0,1.0,reject_trend_ooa,2025
EDMA,11,11,10,10,arrivals,0.9090909090909091,0.9090909090909091,reject_trend_ooa,2025
LTDA,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENST,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LICB,11,11,10,12,arrivals,0.9090909090909091,1.0909090909090908,reject_trend_ooa,2025
ENBL,11,0,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
ENSD,11,2,0,0,arrivals,0.0,0.0,reject_trend_ooa,2025
LGIO,10,9,9,9,departures,0.9,0.9,reject_trend_ooa,2025
LFMV,10,9,9,10,departures,0.9,1.0,reject_trend_ooa,2025
EKSB,10,10,10,10,departures,1.0,1.0,reject_trend_ooa,2025
ESNZ,10,8,8,8,departures,0.8,0.8,reject_trend_ooa,2025
LQMO,10,0,0,1,departures,0.0,0.1,reject_trend_ooa,2025
LGIK,10,7,0,0,departures,0.0,0.0,reject_trend_ooa,2025
LIMP,10,10,10,10,departures,1.0,1.0,reject_trend_ooa,2025
