airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
EFLP,1,0,0,0,departures,0.0,0.0,endpoint,2024
ENQO,1,0,0,0,departures,0.0,0.0,endpoint,2024
GMAZ,1,0,0,0,departures,0.0,0.0,endpoint,2024
ULPB,1,0,0,0,departures,0.0,0.0,endpoint,2024
ENQL,1,0,0,0,departures,0.0,0.0,endpoint,2024
LLOV,1,0,0,0,departures,0.0,0.0,endpoint,2024
ENXK,1,0,0,0,departures,0.0,0.0,endpoint,2024
UGSA,1,0,0,0,departures,0.0,0.0,endpoint,2024
EGFE,1,1,1,1,departures,1.0,1.0,endpoint,2024
ENUE,1,0,0,0,departures,0.0,0.0,endpoint,2024
LFQA,1,1,0,0,departures,0.0,0.0,endpoint,2024
LFDI,1,1,0,0,departures,0.0,0.0,endpoint,2024
LIRU,1,1,0,0,departures,0.0,0.0,endpoint,2024
LKLN,1,1,1,1,departures,1.0,1.0,endpoint,2024
EHFQ,1,0,0,0,departures,0.0,0.0,endpoint,2024
EHMG,1,0,0,0,departures,0.0,0.0,endpoint,2024
LKHK,1,0,0,0,departures,0.0,0.0,endpoint,2024
LPBJ,1,1,1,1,departures,1.0,1.0,endpoint,2024
LDLO,1,1,0,0,departures,0.0,0.0,endpoint,2024
EHMA,1,0,0,0,departures,0.0,0.0,endpoint,2024
ENNE,1,0,0,0,departures,0.0,0.0,endpoint,2024
URMT,1,1,1,1,departures,1.0,1.0,endpoint,2024
LIPN,1,0,0,0,departures,0.0,0.0,endpoint,2024
LRAR,1,1,0,11,departures,0.0,11.0,endpoint,2024
LFLH,1,1,0,0,departures,0.0,0.0,endpoint,2024
EGQS,1,0,0,1,departures,0.0,1.0,endpoint,2024
ENQM,1,0,0,0,departures,0.0,0.0,endpoint,2024
EHKS,1,0,0,0,departures,0.0,0.0,endpoint,2024
EDFE,1,1,0,0,departures,0.0,0.0,endpoint,2024
LPPM,1,1,0,0,departures,0.0,0.0,endpoint,2024
LFSG,1,1,0,0,departures,0.0,0.0,endpoint,2024
HLLQ,1,0,0,0,departures,0.0,0.0,endpoint,2024
EDWI,1,0,0,0,departures,0.0,0.0,endpoint,2024
EDTL,1,1,1,1,departures,1.0,1.0,endpoint,2024
ULOO,1,1,0,0,departures,0.0,0.0,endpoint,2024
EHKX,1,0,0,0,departures,0.0,0.0,endpoint,2024
LFPV,1,1,0,0,departures,0.0,0.0,endpoint,2024
EHLU,1,0,0,0,departures,0.0,0.0,endpoint,2024
EGTF,1,1,0,0,departures,0.0,0.0,endpoint,2024
ENWA,1,0,0,0,departures,0.0,0.0,endpoint,2024
LFPT,1,0,0,0,departures,0.0,0.0,endpoint,2024
DAAV,1,0,0,0,departures,0.0,0.0,endpoint,2024
OENN,1,0,0,0,departures,0.0,0.0,endpoint,2024
BIHN,1,0,0,0,departures,0.0,0.0,endpoint,2024
LPBG,1,1,0,0,departures,0.0,0.0,endpoint,2024
LHSM,1,1,1,1,departures,1.0,1.0,endpoint,2024
LKKU,1,1,1,4,departures,1.0,4.0,endpoint,2024
LFRE,1,1,0,0,departures,0.0,0.0,endpoint,2024
UUBC,1,0,0,0,departures,0.0,0.0,endpoint,2024
UUBI,1,0,0,0,departures,0.0,0.0,endpoint,2024
UKLU,1,1,1,2,departures,1.0,2.0,endpoint,2024
LGKA,1,1,0,0,departures,0.0,0.0,endpoint,2024
LFGA,1,1,1,1,departures,1.0,1.0,endpoint,2024
EHFB,1,0,0,0,departures,0.0,0.0,endpoint,2024
LOIJ,1,0,0,0,departures,0.0,0.0,endpoint,2024
GMMD,1,0,0,0,departures,0.0,0.0,endpoint,2024
LPVZ,1,1,0,0,departures,0.0,0.0,endpoint,2024
BIGJ,1,0,0,0,departures,0.0,0.0,endpoint,2024
LJPZ,1,1,1,1,departures,1.0,1.0,endpoint,2024
EHKE,1,0,0,0,departures,0.0,0.0,endpoint,2024
UBBL,1,0,0,0,departures,0.0,0.0,endpoint,2024
LFOV,1,0,0,0,departures,0.0,0.0,endpoint,2024
UWLL,1,0,0,0,departures,0.0,0.0,endpoint,2024
ENDP,1,0,0,0,departures,0.0,0.0,endpoint,2024
LJMB,1,1,1,2,departures,1.0,2.0,endpoint,2024
EGXC,1,1,1,1,departures,1.0,1.0,endpoint,2024
ESGT,1,0,0,0,departures,0.0,0.0,endpoint,2024
EGTC,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHFT,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENQV,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDXJ,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LFPM,1,0,0,1,arrivals,0.0,1.0,endpoint,2024
UMGG,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
OJAM,1,0,0,12,arrivals,0.0,12.0,endpoint,2024
LIPV,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LFBA,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFGF,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHFD,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDAE,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENQB,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EHQT,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFAQ,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
ENWK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDTL,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
LFPV,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
HEAR,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
USKK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDFB,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHJM,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LESU,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
LHSM,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
EHPG,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EFPO,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
EKAF,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
GMMD,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
BIGJ,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFHQ,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LFOV,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EKTW,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDRK,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EGXC,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
ESGT,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EFLP,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
ULAA,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EHPK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFBU,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFPN,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LFRC,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
GMAZ,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LTBU,1,1,1,3,arrivals,1.0,3.0,endpoint,2024
ULPB,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENQL,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LLOV,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
HEAL,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENXK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
UGSA,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ETAR,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
DABT,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFQA,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
ENXB,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LKLN,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
ENXO,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EHFQ,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFAV,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LPBJ,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
LDLO,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EGTB,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHMA,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENNE,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
DTKA,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LRAR,1,1,0,17,arrivals,0.0,17.0,endpoint,2024
LFLH,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EGQS,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LEDA,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
ENQM,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EHKS,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDBJ,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LPPM,1,1,1,2,arrivals,1.0,2.0,endpoint,2024
ENQK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EPSK,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFSG,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHMR,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENWG,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EKGC,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDWI,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ULOO,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LZZI,1,1,0,1,arrivals,0.0,1.0,endpoint,2024
DAAV,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
BIHN,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
EDGE,1,1,1,3,arrivals,1.0,3.0,endpoint,2024
EDLN,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LKKU,1,1,1,4,arrivals,1.0,4.0,endpoint,2024
LFRE,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
ENWI,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
ENXZ,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
UUBC,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
UUBI,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LGKA,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
EHKP,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
GMMB,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LFGA,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
EIWT,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LOIJ,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LIRE,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
LILE,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
LJPZ,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
EBMB,1,1,0,0,arrivals,0.0,0.0,endpoint,2024
UBBL,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
DTTZ,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
UWLL,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
LGKZ,1,1,1,2,arrivals,1.0,2.0,endpoint,2024
EDAH,1,1,1,2,arrivals,1.0,2.0,endpoint,2024
LFRD,1,1,1,1,arrivals,1.0,1.0,endpoint,2024
ENDP,1,0,0,0,arrivals,0.0,0.0,endpoint,2024
OOA,7408,4015,0,0,arrivals,0.0,0.0,nearest,2024
OOA,7371,3045,0,0,departures,0.0,0.0,nearest,2024
LFPG,2124,1897,1886,1902,departures,0.8879472693032016,0.8954802259887006,nearest,2024
EHAM,2123,1959,1953,1981,departures,0.9199246349505417,0.9331135186057465,nearest,2024
EHAM,2119,1730,1628,1648,arrivals,0.7682869277961303,0.7777253421425201,nearest,2024
LFPG,2118,1569,1456,1473,arrivals,0.6874409820585458,0.6954674220963173,nearest,2024
LTFM,2104,1982,1949,1963,departures,0.9263307984790875,0.9329847908745247,nearest,2024
LTFM,2073,1780,1466,1552,arrivals,0.7071876507477086,0.7486734201640135,nearest,2024
EGLL,2023,1861,1856,1890,departures,0.9174493326742462,0.9342560553633218,nearest,2024
EGLL,2017,1416,1225,1275,arrivals,0.6073376301437778,0.6321269211700545,nearest,2024
EDDF,1981,1847,1842,1853,departures,0.9298334174659263,0.9353861686017163,nearest,2024
EDDF,1973,1567,1452,1469,arrivals,0.7359351241763812,0.7445514445007603,nearest,2024
LEMD,1789,1344,1246,1265,arrivals,0.6964784795975405,0.7070989379541643,nearest,2024
LEMD,1788,1625,1615,1621,departures,0.9032438478747203,0.906599552572707,nearest,2024
LEBL,1563,1447,1442,1449,departures,0.9225847728726807,0.927063339731286,nearest,2024
LEBL,1563,1372,1326,1337,arrivals,0.8483685220729367,0.855406269993602,nearest,2024
LIRF,1464,1189,1137,1143,arrivals,0.7766393442622951,0.7807377049180327,nearest,2024
LIRF,1463,1325,1322,1329,departures,0.9036226930963773,0.9084073820915927,nearest,2024
EDDM,1459,1283,1232,1251,arrivals,0.8444139821795751,0.8574366004112406,nearest,2024
EDDM,1452,1364,1360,1365,departures,0.9366391184573003,0.9400826446280992,nearest,2024
LTAI,1327,1222,1133,1154,departures,0.8538055764883196,0.8696307460437076,nearest,2024
LEPA,1320,1183,1173,1189,arrivals,0.8886363636363637,0.9007575757575758,nearest,2024
LTAI,1309,1167,803,817,arrivals,0.6134453781512605,0.6241405653170359,nearest,2024
LEPA,1302,1171,1166,1167,departures,0.8955453149001537,0.8963133640552995,nearest,2024
LGAV,1283,1054,972,1013,arrivals,0.7575993764614185,0.7895557287607171,nearest,2024
LGAV,1273,1128,1120,1162,departures,0.8798114689709348,0.9128043990573449,nearest,2024
EGKK,1261,1079,1035,1036,arrivals,0.8207771609833465,0.8215701823949246,nearest,2024
EGKK,1260,1186,1182,1182,departures,0.9380952380952381,0.9380952380952381,nearest,2024
LOWW,1171,1069,1065,1067,departures,0.9094790777113578,0.9111870196413322,nearest,2024
LOWW,1160,1006,962,972,arrivals,0.8293103448275863,0.8379310344827586,nearest,2024
EKCH,1157,1001,956,964,arrivals,0.8262748487467588,0.8331892826274849,nearest,2024
EKCH,1152,1024,1021,1023,departures,0.8862847222222222,0.8880208333333334,nearest,2024
LSZH,1138,1064,1053,1059,departures,0.9253075571177505,0.9305799648506151,nearest,2024
EIDW,1135,943,900,908,arrivals,0.7929515418502202,0.8,nearest,2024
EIDW,1134,1038,1037,1042,departures,0.9144620811287478,0.9188712522045855,nearest,2024
LSZH,1122,960,906,923,arrivals,0.8074866310160428,0.8226381461675579,nearest,2024
ENGM,1093,1008,981,1004,arrivals,0.8975297346752058,0.918572735590119,nearest,2024
ENGM,1087,1009,1005,1025,departures,0.9245630174793008,0.9429622815087396,nearest,2024
LPPT,988,931,926,927,departures,0.937246963562753,0.9382591093117408,nearest,2024
LTFJ,985,949,947,982,departures,0.9614213197969543,0.9969543147208122,nearest,2024
LPPT,980,801,745,753,arrivals,0.7602040816326531,0.7683673469387755,nearest,2024
LIMC,971,836,762,771,arrivals,0.7847579814624099,0.7940267765190525,nearest,2024
LTFJ,971,911,840,881,arrivals,0.8650875386199794,0.9073120494335737,nearest,2024
LIMC,952,877,869,876,departures,0.9128151260504201,0.9201680672268907,nearest,2024
LFPO,952,853,848,851,departures,0.8907563025210085,0.8939075630252101,nearest,2024
LFPO,946,805,797,801,arrivals,0.8424947145877378,0.846723044397463,nearest,2024
EDDB,942,842,804,824,arrivals,0.8535031847133758,0.8747346072186837,nearest,2024
EDDB,937,850,844,854,departures,0.9007470651013874,0.9114194236926361,nearest,2024
EGCC,928,860,855,856,departures,0.9213362068965517,0.9224137931034483,nearest,2024
EGCC,925,783,717,725,arrivals,0.7751351351351351,0.7837837837837838,nearest,2024
EGSS,906,813,769,777,arrivals,0.8487858719646799,0.8576158940397351,nearest,2024
EGSS,898,843,840,842,departures,0.9354120267260579,0.9376391982182628,nearest,2024
EBBR,847,783,779,795,departures,0.9197166469893743,0.9386068476977568,nearest,2024
ESSA,847,741,715,722,arrivals,0.8441558441558441,0.8524203069657615,nearest,2024
EBBR,839,718,675,694,arrivals,0.8045292014302742,0.8271752085816448,nearest,2024
ESSA,830,732,728,731,departures,0.8771084337349397,0.880722891566265,nearest,2024
EPWA,817,779,775,778,departures,0.9485924112607099,0.9522643818849449,nearest,2024
EPWA,806,733,700,706,arrivals,0.8684863523573201,0.8759305210918115,nearest,2024
LEMG,775,714,699,709,arrivals,0.9019354838709678,0.9148387096774193,nearest,2024
LEMG,769,712,707,711,departures,0.9193758127438232,0.9245773732119635,nearest,2024
EDDL,758,695,691,702,departures,0.9116094986807388,0.9261213720316622,nearest,2024
EDDL,752,673,642,651,arrivals,0.8537234042553191,0.8656914893617021,nearest,2024
LFMN,732,635,582,613,arrivals,0.7950819672131147,0.837431693989071,nearest,2024
LSGG,710,620,576,610,arrivals,0.8112676056338028,0.8591549295774648,nearest,2024
LFMN,708,625,605,613,departures,0.8545197740112994,0.865819209039548,nearest,2024
LSGG,702,640,632,651,departures,0.9002849002849003,0.9273504273504274,nearest,2024
EFHK,661,602,571,589,arrivals,0.8638426626323752,0.8910741301059002,nearest,2024
EFHK,654,608,605,610,departures,0.9250764525993884,0.9327217125382263,nearest,2024
LKPR,629,579,575,578,departures,0.9141494435612083,0.918918918918919,nearest,2024
LKPR,610,554,519,527,arrivals,0.8508196721311475,0.8639344262295082,nearest,2024
EGGW,591,523,517,526,departures,0.8747884940778342,0.8900169204737732,nearest,2024
EGPH,590,483,462,471,arrivals,0.7830508474576271,0.7983050847457627,nearest,2024
EGPH,588,523,519,521,departures,0.8826530612244898,0.8860544217687075,nearest,2024
EGGW,586,498,461,485,arrivals,0.7866894197952219,0.8276450511945392,nearest,2024
EDDK,563,478,474,477,departures,0.8419182948490231,0.8472468916518651,nearest,2024
EDDH,559,523,506,524,arrivals,0.9051878354203936,0.9373881932021467,nearest,2024
EDDH,554,524,522,537,departures,0.9422382671480144,0.9693140794223827,nearest,2024
EDDK,552,455,423,442,arrivals,0.7663043478260869,0.8007246376811594,nearest,2024
LHBP,547,505,501,503,departures,0.9159049360146252,0.9195612431444241,nearest,2024
LHBP,546,494,458,468,arrivals,0.8388278388278388,0.8571428571428571,nearest,2024
LROP,527,451,450,455,departures,0.8538899430740038,0.8633776091081594,nearest,2024
LROP,526,444,417,436,arrivals,0.7927756653992395,0.8288973384030418,nearest,2024
LEAL,525,489,483,487,arrivals,0.92,0.9276190476190476,nearest,2024
LEAL,523,490,489,492,departures,0.9349904397705545,0.9407265774378585,nearest,2024
LIML,514,447,431,435,departures,0.8385214007782101,0.8463035019455253,nearest,2024
GCLP,510,98,0,0,arrivals,0.0,0.0,nearest,2024
GCLP,507,82,0,0,departures,0.0,0.0,nearest,2024
LPPR,503,449,416,419,arrivals,0.827037773359841,0.8330019880715706,nearest,2024
LPPR,498,461,460,462,departures,0.9236947791164659,0.927710843373494,nearest,2024
LIML,497,437,405,436,arrivals,0.8148893360160966,0.8772635814889336,nearest,2024
LIME,492,461,453,453,arrivals,0.9207317073170732,0.9207317073170732,nearest,2024
LIME,487,457,456,456,departures,0.9363449691991786,0.9363449691991786,nearest,2024
LLBG,483,419,375,381,departures,0.7763975155279503,0.7888198757763976,nearest,2024
LLBG,475,383,189,220,arrivals,0.39789473684210525,0.4631578947368421,nearest,2024
LFML,472,402,391,396,arrivals,0.8283898305084746,0.8389830508474576,nearest,2024
LFML,467,398,396,398,departures,0.8479657387580299,0.8522483940042827,nearest,2024
LIRN,452,418,153,156,departures,0.33849557522123896,0.34513274336283184,nearest,2024
LEIB,451,397,377,396,arrivals,0.835920177383592,0.8780487804878049,nearest,2024
LIRN,451,408,310,324,arrivals,0.6873614190687362,0.7184035476718403,nearest,2024
EGBB,446,390,388,389,departures,0.8699551569506726,0.8721973094170403,nearest,2024
EGBB,441,359,329,334,arrivals,0.746031746031746,0.7573696145124716,nearest,2024
LEIB,436,388,383,392,departures,0.8784403669724771,0.8990825688073395,nearest,2024
LIPZ,429,364,347,357,arrivals,0.8088578088578089,0.8321678321678322,nearest,2024
LFLL,424,355,324,333,arrivals,0.7641509433962265,0.785377358490566,nearest,2024
LFLL,422,359,359,366,departures,0.8507109004739336,0.8672985781990521,nearest,2024
LIPZ,422,368,366,370,departures,0.8672985781990521,0.8767772511848341,nearest,2024
ENBR,417,353,353,383,departures,0.8465227817745803,0.9184652278177458,nearest,2024
ENBR,415,350,347,370,arrivals,0.8361445783132531,0.891566265060241,nearest,2024
EDDS,414,360,343,357,arrivals,0.8285024154589372,0.8623188405797102,nearest,2024
EDDS,408,359,353,354,departures,0.8651960784313726,0.8676470588235294,nearest,2024
LIPE,390,364,362,365,departures,0.9282051282051282,0.9358974358974359,nearest,2024
LIPE,389,362,346,351,arrivals,0.8894601542416453,0.9023136246786633,nearest,2024
LICC,387,343,180,182,departures,0.46511627906976744,0.4702842377260982,nearest,2024
LICC,384,339,304,318,arrivals,0.7916666666666666,0.828125,nearest,2024
LTAC,379,268,1,53,departures,0.002638522427440633,0.13984168865435356,nearest,2024
EGGD,376,330,322,323,arrivals,0.8563829787234043,0.8590425531914894,nearest,2024
EGGD,375,348,347,347,departures,0.9253333333333333,0.9253333333333333,nearest,2024
LYBE,373,324,321,322,departures,0.8605898123324397,0.8632707774798928,nearest,2024
LGIR,373,343,16,89,departures,0.04289544235924933,0.2386058981233244,nearest,2024
LGIR,373,340,0,144,arrivals,0.0,0.38605898123324395,nearest,2024
EDDP,373,281,248,254,arrivals,0.6648793565683646,0.6809651474530831,nearest,2024
LTAC,368,270,3,98,arrivals,0.008152173913043478,0.266304347826087,nearest,2024
LEVC,365,344,218,220,arrivals,0.5972602739726027,0.6027397260273972,nearest,2024
LYBE,364,309,289,294,arrivals,0.7939560439560439,0.8076923076923077,nearest,2024
LEVC,359,336,234,236,departures,0.6518105849582173,0.6573816155988857,nearest,2024
EDDP,358,284,280,282,departures,0.7821229050279329,0.7877094972067039,nearest,2024
GMMN,354,213,13,450,departures,0.03672316384180791,1.271186440677966,nearest,2024
LFBO,354,302,297,302,arrivals,0.8389830508474576,0.8531073446327684,nearest,2024
LPFR,353,326,317,328,arrivals,0.8980169971671388,0.9291784702549575,nearest,2024
LPFR,350,328,328,334,departures,0.9371428571428572,0.9542857142857143,nearest,2024
LFBO,350,308,306,308,departures,0.8742857142857143,0.88,nearest,2024
GMMN,348,216,15,415,arrivals,0.04310344827586207,1.1925287356321839,nearest,2024
EGPF,340,276,259,263,arrivals,0.7617647058823529,0.7735294117647059,nearest,2024
LFSB,336,305,299,301,arrivals,0.8898809523809523,0.8958333333333334,nearest,2024
EGPF,334,284,280,281,departures,0.8383233532934131,0.8413173652694611,nearest,2024
LFSB,330,307,302,303,departures,0.9151515151515152,0.9181818181818182,nearest,2024
ELLX,328,280,250,261,arrivals,0.7621951219512195,0.7957317073170732,nearest,2024
ELLX,327,299,295,300,departures,0.9021406727828746,0.9174311926605505,nearest,2024
GCXO,327,46,2,21,departures,0.0061162079510703364,0.06422018348623854,nearest,2024
GCXO,327,36,4,45,arrivals,0.012232415902140673,0.13761467889908258,nearest,2024
EPKK,325,303,303,304,departures,0.9323076923076923,0.9353846153846154,nearest,2024
LATI,323,295,235,250,departures,0.7275541795665634,0.7739938080495357,nearest,2024
LTBJ,323,302,243,243,departures,0.7523219814241486,0.7523219814241486,nearest,2024
EPKK,322,299,291,296,arrivals,0.9037267080745341,0.9192546583850931,nearest,2024
LTBJ,320,303,202,206,arrivals,0.63125,0.64375,nearest,2024
LATI,319,285,84,103,arrivals,0.26332288401253917,0.322884012539185,nearest,2024
LICJ,312,285,268,317,arrivals,0.8589743589743589,1.016025641025641,nearest,2024
LMML,311,283,277,280,departures,0.8906752411575563,0.9003215434083601,nearest,2024
LICJ,310,284,282,332,departures,0.9096774193548387,1.070967741935484,nearest,2024
BIKF,308,277,276,363,departures,0.8961038961038961,1.1785714285714286,nearest,2024
LMML,308,280,260,267,arrivals,0.8441558441558441,0.8668831168831169,nearest,2024
BIKF,306,232,76,151,arrivals,0.24836601307189543,0.4934640522875817,nearest,2024
LCLK,302,265,156,158,departures,0.5165562913907285,0.5231788079470199,nearest,2024
EBCI,298,284,284,284,departures,0.9530201342281879,0.9530201342281879,nearest,2024
EBCI,298,279,277,279,arrivals,0.9295302013422819,0.9362416107382551,nearest,2024
LCLK,298,266,162,182,arrivals,0.5436241610738255,0.610738255033557,nearest,2024
ENZV,297,203,145,146,arrivals,0.4882154882154882,0.49158249158249157,nearest,2024
ENZV,295,204,198,198,departures,0.6711864406779661,0.6711864406779661,nearest,2024
GCTS,295,112,0,4,departures,0.0,0.013559322033898305,nearest,2024
GCTS,294,140,0,5,arrivals,0.0,0.017006802721088437,nearest,2024
LGRP,291,276,273,275,arrivals,0.9381443298969072,0.9450171821305842,nearest,2024
EGNX,288,239,237,242,departures,0.8229166666666666,0.8402777777777778,nearest,2024
EGNX,287,222,198,210,arrivals,0.6898954703832753,0.7317073170731707,nearest,2024
LGRP,284,271,265,266,departures,0.9330985915492958,0.9366197183098591,nearest,2024
EVRA,282,255,255,279,departures,0.9042553191489362,0.9893617021276596,nearest,2024
EVRA,278,250,242,251,arrivals,0.8705035971223022,0.9028776978417267,nearest,2024
LBSF,277,244,242,243,departures,0.8736462093862816,0.8772563176895307,nearest,2024
LBSF,275,243,236,240,arrivals,0.8581818181818182,0.8727272727272727,nearest,2024
LFBD,274,246,243,247,arrivals,0.8868613138686131,0.9014598540145985,nearest,2024
EGLC,273,242,242,250,departures,0.8864468864468864,0.9157509157509157,nearest,2024
LEZL,273,248,247,247,arrivals,0.9047619047619048,0.9047619047619048,nearest,2024
LEZL,271,247,247,248,departures,0.9114391143911439,0.915129151291513,nearest,2024
LFBD,271,245,245,246,departures,0.9040590405904059,0.9077490774907749,nearest,2024
GMMX,268,235,0,0,arrivals,0.0,0.0,nearest,2024
ENVA,266,253,252,256,departures,0.9473684210526315,0.9624060150375939,nearest,2024
ENVA,266,251,207,210,arrivals,0.7781954887218046,0.7894736842105263,nearest,2024
EGLC,266,237,233,245,arrivals,0.8759398496240601,0.9210526315789473,nearest,2024
EGAA,265,230,226,229,departures,0.8528301886792453,0.8641509433962264,nearest,2024
LGTS,265,250,243,247,arrivals,0.9169811320754717,0.9320754716981132,nearest,2024
LFRS,264,240,239,241,departures,0.9053030303030303,0.9128787878787878,nearest,2024
LFRS,264,235,234,235,arrivals,0.8863636363636364,0.8901515151515151,nearest,2024
EGAA,263,220,214,218,arrivals,0.8136882129277566,0.8288973384030418,nearest,2024
GMMX,261,228,0,0,departures,0.0,0.0,nearest,2024
LGTS,258,243,242,243,departures,0.937984496124031,0.9418604651162791,nearest,2024
GCRR,258,90,0,8,arrivals,0.0,0.031007751937984496,nearest,2024
GCRR,257,37,1,11,departures,0.0038910505836575876,0.042801556420233464,nearest,2024
LFPB,245,194,145,194,arrivals,0.5918367346938775,0.7918367346938775,nearest,2024
LIBD,244,216,0,15,arrivals,0.0,0.06147540983606557,nearest,2024
LTBS,243,225,190,193,arrivals,0.7818930041152263,0.7942386831275721,nearest,2024
LIBD,242,213,1,11,departures,0.004132231404958678,0.045454545454545456,nearest,2024
LFPB,239,177,161,168,departures,0.6736401673640168,0.702928870292887,nearest,2024
EPGD,238,216,184,184,departures,0.773109243697479,0.773109243697479,nearest,2024
EPGD,238,217,132,136,arrivals,0.5546218487394958,0.5714285714285714,nearest,2024
LEBB,234,204,178,183,departures,0.7606837606837606,0.782051282051282,nearest,2024
