month,airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,apt_type,latitude_deg,longitude_deg,in_bbox,in_set,in_scope
2024-06,EHPG,1,0,0,0,arrivals,0.0,0.0,heliport,52.35998,3.34192,True,False,False
2024-06,DNPO,1,0,0,0,arrivals,0.0,0.0,large_airport,5.01549,6.94959,False,True,False
2024-06,KPSM,1,0,0,0,arrivals,0.0,0.0,medium_airport,43.0779,-70.823303,False,True,False
2024-06,EHMR,1,0,0,0,arrivals,0.0,0.0,heliport,53.32944,4.83083,True,False,False
2024-06,KPIE,1,0,0,0,arrivals,0.0,0.0,large_airport,27.9102,-82.687401,False,True,False
2024-06,FHAW,1,0,0,0,arrivals,0.0,0.0,medium_airport,-7.970179,-14.392744,False,True,False
2024-06,HJJJ,1,0,0,0,arrivals,0.0,0.0,large_airport,4.87201,31.601101,False,True,False
2024-06,LFPM,1,0,0,1,arrivals,0.0,1.0,medium_airport,48.604698,2.67112,True,True,True
2024-06,LGKZ,1,1,1,1,arrivals,1.0,1.0,medium_airport,40.286098,21.840799,True,True,True
2024-06,UNOO,1,0,0,0,arrivals,0.0,0.0,large_airport,54.963124,73.312418,False,True,False
2024-06,CYQB,1,0,0,0,arrivals,0.0,0.0,large_airport,46.7911,-71.393303,False,True,False
2024-06,EHMA,1,0,0,0,arrivals,0.0,0.0,heliport,53.4911,5.9413,True,False,False
2024-06,KJAX,1,0,0,0,arrivals,0.0,0.0,large_airport,30.492469,-81.687813,False,True,False
2024-06,FSIA,1,0,0,0,arrivals,0.0,0.0,large_airport,-4.67434,55.521801,False,True,False
2024-06,EGTC,1,0,0,0,arrivals,0.0,0.0,medium_airport,52.072201,-0.616667,True,True,True
2024-06,TVSA,1,0,0,0,arrivals,0.0,0.0,large_airport,13.159725,-61.148801,False,True,False
2024-06,ENQK,1,0,0,0,arrivals,0.0,0.0,heliport,61.08333,2.5,True,False,False
2024-06,ENXK,1,0,0,0,arrivals,0.0,0.0,heliport,56.56529998779297,3.204720020294189,True,False,False
2024-06,EHFD,1,0,0,0,arrivals,0.0,0.0,heliport,54.85306,4.69472,True,False,False
2024-06,FMNN,1,0,0,0,arrivals,0.0,0.0,large_airport,-13.3121,48.3148,False,True,False
2024-06,LFGA,1,1,1,1,arrivals,1.0,1.0,medium_airport,48.109901,7.35901,True,True,True
2024-06,LILE,1,1,1,1,arrivals,1.0,1.0,medium_airport,45.4953,8.10278,True,True,True
2024-06,KRFD,1,0,0,0,arrivals,0.0,0.0,medium_airport,42.1954,-89.097198,False,True,False
2024-06,LOIJ,1,1,0,0,arrivals,0.0,0.0,small_airport,47.5201,12.4497,True,False,False
2024-06,EPSK,1,0,0,0,arrivals,0.0,0.0,small_airport,54.410036,17.090572,True,False,False
2024-06,HEAR,1,0,0,0,arrivals,0.0,0.0,large_airport,31.055324,33.827964,True,True,True
2024-06,CYOW,1,0,0,0,arrivals,0.0,0.0,large_airport,45.322498,-75.669197,False,True,False
2024-06,MBPV,1,0,0,0,arrivals,0.0,0.0,large_airport,21.773697,-72.268321,False,True,False
2024-06,ENQB,1,0,0,0,arrivals,0.0,0.0,heliport,60.773899,3.50139,True,False,False
2024-06,LFRE,1,0,0,0,arrivals,0.0,0.0,medium_airport,47.289398,-2.34639,True,True,True
2024-06,EDWI,1,0,0,0,arrivals,0.0,0.0,small_airport,53.50222,8.052222,True,False,False
2024-06,EBMB,1,1,0,0,arrivals,0.0,0.0,small_airport,50.913419,4.491005,True,False,False
2024-06,EDBJ,1,0,0,0,arrivals,0.0,0.0,small_airport,50.915345,11.714201,True,False,False
2024-06,EDLN,1,1,1,1,arrivals,1.0,1.0,medium_airport,51.230278,6.504444,True,True,True
2024-06,ETAR,1,1,1,1,arrivals,1.0,1.0,medium_airport,49.436901,7.60028,True,True,True
2024-06,HEAL,1,0,0,0,arrivals,0.0,0.0,large_airport,30.924324,28.46161,True,True,True
2024-06,EGCM,1,1,0,0,arrivals,0.0,0.0,,,,False,False,False
2024-06,TQPF,1,0,0,0,arrivals,0.0,0.0,medium_airport,18.204773,-63.05383,False,True,False
2024-06,GMAZ,1,0,0,0,arrivals,0.0,0.0,large_airport,30.265788,-5.860808,True,True,True
2024-06,LFBA,1,0,0,0,arrivals,0.0,0.0,medium_airport,44.174171,0.59309,True,True,True
2024-06,EHQT,1,0,0,0,arrivals,0.0,0.0,heliport,52.19111,4.13638,True,False,False
2024-06,DAAV,1,1,1,1,arrivals,1.0,1.0,large_airport,36.794125,5.873652,True,True,True
2024-06,ZLXY,1,0,0,0,arrivals,0.0,0.0,large_airport,34.442207,108.762385,False,True,False
2024-06,KAFW,1,0,0,0,arrivals,0.0,0.0,medium_airport,32.99044,-97.31947,False,True,False
2024-06,EDAE,1,0,0,0,arrivals,0.0,0.0,small_airport,52.197199,14.585696,True,False,False
2024-06,HSPN,1,0,0,0,arrivals,0.0,0.0,large_airport,19.434558,37.234125,False,True,False
2024-06,UTSB,1,0,0,0,arrivals,0.0,0.0,large_airport,39.775319,64.482279,False,True,False
2024-06,LJPZ,1,1,1,1,arrivals,1.0,1.0,medium_airport,45.47201,13.615951,True,True,True
2024-06,ENNE,1,0,0,0,arrivals,0.0,0.0,heliport,66.03333,8.08333,True,False,False
2024-06,ZBTJ,1,0,0,0,arrivals,0.0,0.0,large_airport,39.1244010925,117.346000671,False,True,False
2024-06,ZSNB,1,0,0,0,arrivals,0.0,0.0,large_airport,29.82670021057129,121.46199798583984,False,True,False
2024-06,BIHN,1,0,0,0,arrivals,0.0,0.0,medium_airport,64.295601,-15.2272,True,True,True
2024-06,LPBJ,1,1,1,1,arrivals,1.0,1.0,medium_airport,38.078899,-7.9324,True,True,True
2024-06,KMMU,1,0,0,0,arrivals,0.0,0.0,medium_airport,40.799062,-74.414949,False,True,False
2024-06,LIPV,1,1,0,0,arrivals,0.0,0.0,small_airport,45.428779,12.388733,True,False,False
2024-06,LFHQ,1,0,0,0,arrivals,0.0,0.0,small_airport,45.076401,2.99361,True,False,False
2024-06,EGTB,1,1,0,0,arrivals,0.0,0.0,small_airport,51.61177,-0.808316,True,False,False
2024-06,EGQS,1,0,0,0,arrivals,0.0,0.0,medium_airport,57.7052,-3.33917,True,True,True
2024-06,LPPM,1,1,1,2,arrivals,1.0,2.0,medium_airport,37.1493,-8.58396,True,True,True
2024-06,EIWT,1,0,0,0,arrivals,0.0,0.0,medium_airport,53.351622,-6.490357,True,True,True
2024-06,MUCC,1,0,0,0,arrivals,0.0,0.0,medium_airport,22.4610004425,-78.32839965820001,False,True,False
2024-06,EDRK,1,0,0,0,arrivals,0.0,0.0,small_airport,50.325558,7.528611,True,False,False
2024-06,LFBU,1,0,0,0,arrivals,0.0,0.0,medium_airport,45.729198,0.221456,True,True,True
2024-06,GMMD,1,0,0,0,arrivals,0.0,0.0,large_airport,32.401895,-6.315905,True,True,True
2024-06,LFPN,1,1,1,1,arrivals,1.0,1.0,medium_airport,48.7519,2.10619,True,True,True
2024-06,EKGC,1,0,0,0,arrivals,0.0,0.0,heliport,55.57984924316406,4.758889198303223,True,False,False
2024-06,BGBW,1,0,0,0,arrivals,0.0,0.0,heliport,61.15958,-45.42469,False,False,False
2024-06,FEFF,1,0,0,0,arrivals,0.0,0.0,large_airport,4.39848,18.518801,False,True,False
2024-06,KPVD,1,0,0,0,arrivals,0.0,0.0,large_airport,41.725038,-71.425668,False,True,False
2024-06,ULAA,1,0,0,0,arrivals,0.0,0.0,medium_airport,64.60030364990234,40.71670150756836,True,True,True
2024-06,VNKT,1,0,0,0,arrivals,0.0,0.0,large_airport,27.6966,85.3591,False,True,False
2024-06,UMGG,1,0,0,0,arrivals,0.0,0.0,medium_airport,52.527000427246094,31.016700744628903,True,True,True
2024-06,ESGT,1,0,0,0,arrivals,0.0,0.0,medium_airport,58.31809997558594,12.345000267028809,True,True,True
2024-06,EHJM,1,0,0,0,arrivals,0.0,0.0,heliport,53.49944,3.36889,True,False,False
2024-06,LRAR,1,0,0,0,arrivals,0.0,0.0,medium_airport,46.176136,21.264322,True,True,True
2024-06,KFLL,1,0,0,0,arrivals,0.0,0.0,large_airport,26.072599,-80.152702,False,True,False
2024-06,LGKA,1,0,0,0,arrivals,0.0,0.0,small_airport,40.446301,21.2822,True,False,False
2024-06,EHKP,1,0,0,0,arrivals,0.0,0.0,heliport,53.34083,3.89361,True,False,False
2024-06,USKK,1,0,0,0,arrivals,0.0,0.0,medium_airport,58.503883,49.347831,True,True,True
2024-06,HBBA,1,1,0,0,arrivals,0.0,0.0,large_airport,-3.32402,29.318501,False,True,False
2024-06,TTPP,1,0,0,0,arrivals,0.0,0.0,large_airport,10.59535,-61.337568,False,True,False
2024-06,ULOO,1,0,0,0,arrivals,0.0,0.0,medium_airport,57.781316,28.39384,True,True,True
2024-06,VOGA,1,0,0,0,arrivals,0.0,0.0,large_airport,15.744257,73.860625,False,True,False
2024-06,HHAS,1,0,0,0,arrivals,0.0,0.0,medium_airport,15.2919,38.910702,False,True,False
2025-06,LTFM,2282,1706,1705,1711,departures,0.7471516213847502,0.7497808939526731,large_airport,41.274874,28.732136,True,True,True
2025-06,LTFM,2258,1393,1347,1361,arrivals,0.5965456155890169,0.6027457927369353,large_airport,41.274874,28.732136,True,True,True
2025-06,EHAM,2148,1600,1597,1613,departures,0.7434823091247672,0.7509310986964618,large_airport,52.308601,4.76389,True,True,True
2025-06,EHAM,2136,1356,1343,1353,arrivals,0.6287453183520599,0.6334269662921348,large_airport,52.308601,4.76389,True,True,True
2025-06,EDDF,2094,1727,1726,1729,departures,0.8242597898758357,0.8256924546322827,large_airport,50.026706,8.55835,True,True,True
2025-06,EDDF,2091,1377,1371,1382,arrivals,0.6556671449067432,0.6609277857484457,large_airport,50.026706,8.55835,True,True,True
2025-06,LFPG,2084,1609,1606,1616,departures,0.7706333973128598,0.7754318618042226,large_airport,49.00896,2.554117,True,True,True
2025-06,LFPG,2067,1298,1295,1305,arrivals,0.6265118529269472,0.6313497822931785,large_airport,49.00896,2.554117,True,True,True
2025-06,EGLL,2001,1575,1574,1575,departures,0.7866066966516742,0.7871064467766117,large_airport,51.470748,-0.459909,True,True,True
2025-06,EGLL,1986,1015,1007,1013,arrivals,0.5070493454179255,0.5100704934541792,large_airport,51.470748,-0.459909,True,True,True
2025-06,LEMD,1786,1164,1154,1169,arrivals,0.6461366181410975,0.654535274356103,large_airport,40.493407,-3.572249,True,True,True
2025-06,LEMD,1773,1349,1346,1346,departures,0.7591652566271856,0.7591652566271856,large_airport,40.493407,-3.572249,True,True,True
2025-06,LEBL,1597,1119,1110,1129,arrivals,0.6950532247964935,0.7069505322479649,large_airport,41.2971,2.07846,True,True,True
2025-06,LEBL,1591,1248,1246,1248,departures,0.7831552482715274,0.7844123192960403,large_airport,41.2971,2.07846,True,True,True
2025-06,EDDM,1573,1274,1271,1273,departures,0.8080101716465353,0.8092816274634457,large_airport,48.353802,11.7861,True,True,True
2025-06,EDDM,1571,1093,1084,1093,arrivals,0.6900063653723743,0.6957352005092298,large_airport,48.353802,11.7861,True,True,True
2025-06,LIRF,1449,935,935,935,departures,0.6452726017943409,0.6452726017943409,large_airport,41.804532,12.251998,True,True,True
2025-06,LTAI,1437,599,595,602,arrivals,0.4140570633263744,0.41892832289492,large_airport,36.898701,30.800501,True,True,True
2025-06,LEPA,1436,938,925,948,arrivals,0.6441504178272981,0.6601671309192201,large_airport,39.551701,2.73881,True,True,True
2025-06,LTAI,1435,718,718,723,departures,0.5003484320557491,0.5038327526132405,large_airport,36.898701,30.800501,True,True,True
2025-06,LIRF,1434,789,787,789,arrivals,0.5488145048814504,0.5502092050209205,large_airport,41.804532,12.251998,True,True,True
2025-06,LEPA,1417,1010,1006,1010,departures,0.7099505998588568,0.7127734650670431,large_airport,39.551701,2.73881,True,True,True
2025-06,LGAV,1317,73,65,65,arrivals,0.04935459377372817,0.04935459377372817,large_airport,37.936401,23.9445,True,True,True
2025-06,LGAV,1306,751,751,754,departures,0.5750382848392037,0.5773353751914242,large_airport,37.936401,23.9445,True,True,True
2025-06,EGKK,1223,902,901,901,departures,0.7367130008176614,0.7367130008176614,large_airport,51.148744,-0.185739,True,True,True
2025-06,EGKK,1220,778,773,774,arrivals,0.6336065573770492,0.6344262295081967,large_airport,51.148744,-0.185739,True,True,True
2025-06,EIDW,1188,837,828,834,arrivals,0.696969696969697,0.702020202020202,large_airport,53.428713,-6.262121,True,True,True
2025-06,EIDW,1185,914,912,914,departures,0.769620253164557,0.7713080168776372,large_airport,53.428713,-6.262121,True,True,True
2025-06,LSZH,1178,834,828,832,departures,0.7028862478777589,0.7062818336162988,large_airport,47.458056,8.548056,True,True,True
2025-06,LSZH,1160,709,692,705,arrivals,0.596551724137931,0.6077586206896551,large_airport,47.458056,8.548056,True,True,True
2025-06,LOWW,1156,983,980,988,departures,0.8477508650519031,0.8546712802768166,large_airport,48.110298,16.5697,True,True,True
2025-06,EKCH,1152,763,756,759,arrivals,0.65625,0.6588541666666666,large_airport,55.617900848389,12.656000137329,True,True,True
2025-06,LOWW,1145,763,749,757,arrivals,0.6541484716157205,0.6611353711790393,large_airport,48.110298,16.5697,True,True,True
2025-06,EKCH,1140,847,846,848,departures,0.7421052631578947,0.743859649122807,large_airport,55.617900848389,12.656000137329,True,True,True
2025-06,LTFJ,1138,549,546,547,arrivals,0.4797891036906854,0.4806678383128295,large_airport,40.898602,29.3092,True,True,True
2025-06,LTFJ,1137,693,693,695,departures,0.6094986807387863,0.6112576956904133,large_airport,40.898602,29.3092,True,True,True
2025-06,LPPT,1010,785,767,767,departures,0.7594059405940594,0.7594059405940594,large_airport,38.7813,-9.13592,True,True,True
2025-06,LPPT,1001,703,702,702,arrivals,0.7012987012987013,0.7012987012987013,large_airport,38.7813,-9.13592,True,True,True
2025-06,LFPO,992,693,693,695,departures,0.6985887096774194,0.7006048387096774,large_airport,48.729499,2.358963,True,True,True
2025-06,LFPO,991,651,651,655,arrivals,0.656912209889001,0.6609485368314834,large_airport,48.729499,2.358963,True,True,True
2025-06,LIMC,973,727,727,731,departures,0.7471736896197327,0.7512846865364851,large_airport,45.6306,8.72811,True,True,True
2025-06,LIMC,967,594,584,598,arrivals,0.6039296794208894,0.6184074457083765,large_airport,45.6306,8.72811,True,True,True
2025-06,ENGM,940,723,718,727,arrivals,0.7638297872340426,0.7734042553191489,large_airport,60.193901,11.1004,True,True,True
2025-06,ENGM,932,754,754,760,departures,0.8090128755364807,0.8154506437768241,large_airport,60.193901,11.1004,True,True,True
2025-06,EGCC,926,668,665,668,departures,0.7181425485961123,0.7213822894168467,large_airport,53.349375,-2.279521,True,True,True
2025-06,EGCC,924,477,471,478,arrivals,0.5097402597402597,0.5173160173160173,large_airport,53.349375,-2.279521,True,True,True
2025-06,EGSS,888,630,624,629,arrivals,0.7027027027027027,0.7083333333333334,large_airport,51.884998,0.235,True,True,True
2025-06,EGSS,885,701,701,702,departures,0.792090395480226,0.7932203389830509,large_airport,51.884998,0.235,True,True,True
2025-06,EPWA,880,524,515,516,arrivals,0.5852272727272727,0.5863636363636363,large_airport,52.165699,20.9671,True,True,True
2025-06,EPWA,875,639,637,638,departures,0.728,0.7291428571428571,large_airport,52.165699,20.9671,True,True,True
2025-06,EBBR,872,666,666,678,departures,0.7637614678899083,0.7775229357798165,large_airport,50.901402,4.48444,True,True,True
2025-06,EBBR,871,579,571,586,arrivals,0.6555683122847302,0.6727898966704937,large_airport,50.901402,4.48444,True,True,True
2025-06,EDDB,870,661,659,663,departures,0.7574712643678161,0.7620689655172413,large_airport,52.361738,13.502341,True,True,True
2025-06,LEMG,861,559,555,562,arrivals,0.6445993031358885,0.6527293844367015,large_airport,36.6749,-4.49911,True,True,True
2025-06,LEMG,850,605,605,605,departures,0.711764705882353,0.711764705882353,large_airport,36.6749,-4.49911,True,True,True
2025-06,ESSA,841,503,500,503,arrivals,0.5945303210463734,0.5980975029726516,large_airport,59.64849,17.928829,True,True,True
2025-06,EDDB,840,596,586,591,arrivals,0.6976190476190476,0.7035714285714286,large_airport,52.361738,13.502341,True,True,True
2025-06,ESSA,820,570,567,568,departures,0.6914634146341463,0.6926829268292682,large_airport,59.64849,17.928829,True,True,True
2025-06,EDDL,758,587,587,588,departures,0.7744063324538258,0.7757255936675461,large_airport,51.289501,6.76678,True,True,True
2025-06,EDDL,751,534,529,532,arrivals,0.7043941411451398,0.7083888149134487,large_airport,51.289501,6.76678,True,True,True
2025-06,LFMN,710,500,471,508,arrivals,0.6633802816901408,0.7154929577464789,large_airport,43.658401,7.21587,True,True,True
2025-06,LFMN,707,528,521,538,departures,0.7369165487977369,0.7609618104667609,large_airport,43.658401,7.21587,True,True,True
2025-06,LSGG,680,504,498,503,departures,0.7323529411764705,0.7397058823529412,large_airport,46.238098,6.10895,True,True,True
2025-06,LSGG,670,466,447,460,arrivals,0.6671641791044776,0.6865671641791045,large_airport,46.238098,6.10895,True,True,True
2025-06,LKPR,667,480,480,482,departures,0.719640179910045,0.7226386806596702,large_airport,50.100874,14.259911,True,True,True
2025-06,EFHK,666,502,499,502,arrivals,0.7492492492492493,0.7537537537537538,large_airport,60.318363,24.963341,True,True,True
2025-06,EFHK,659,574,574,580,departures,0.8710166919575114,0.8801213960546282,large_airport,60.318363,24.963341,True,True,True
2025-06,LKPR,657,409,404,409,arrivals,0.6149162861491628,0.6225266362252664,large_airport,50.100874,14.259911,True,True,True
2025-06,LEAL,599,439,438,438,departures,0.7312186978297162,0.7312186978297162,large_airport,38.2822,-0.558156,True,True,True
2025-06,LEAL,599,418,416,417,arrivals,0.6944908180300501,0.6961602671118531,large_airport,38.2822,-0.558156,True,True,True
2025-06,EGPH,584,353,349,351,arrivals,0.5976027397260274,0.601027397260274,large_airport,55.950145,-3.372288,True,True,True
2025-06,LHBP,578,383,381,382,departures,0.6591695501730104,0.6608996539792388,large_airport,47.43018,19.262393,True,True,True
2025-06,EGPH,577,383,382,382,departures,0.6620450606585788,0.6620450606585788,large_airport,55.950145,-3.372288,True,True,True
2025-06,LHBP,577,163,160,163,arrivals,0.2772963604852686,0.2824956672443674,large_airport,47.43018,19.262393,True,True,True
2025-06,EGGW,552,301,293,308,arrivals,0.5307971014492754,0.5579710144927537,large_airport,51.874699,-0.368333,True,True,True
2025-06,EGGW,550,352,351,354,departures,0.6381818181818182,0.6436363636363637,large_airport,51.874699,-0.368333,True,True,True
2025-06,OMDB,542,2,0,0,arrivals,0.0,0.0,large_airport,25.24979,55.370992,False,True,False
2025-06,EDDH,538,422,418,422,departures,0.7769516728624535,0.7843866171003717,large_airport,53.630402,9.98823,True,True,True
2025-06,OMDB,534,1,0,0,departures,0.0,0.0,large_airport,25.24979,55.370992,False,True,False
2025-06,EDDH,532,384,376,377,arrivals,0.706766917293233,0.7086466165413534,large_airport,53.630402,9.98823,True,True,True
2025-06,GCLP,521,23,0,0,arrivals,0.0,0.0,large_airport,27.9319,-15.3866,True,True,True
2025-06,GCLP,520,2,0,0,departures,0.0,0.0,large_airport,27.9319,-15.3866,True,True,True
2025-06,LLBG,516,247,245,246,arrivals,0.4748062015503876,0.47674418604651164,large_airport,32.011398,34.8867,True,True,True
2025-06,EDDK,515,386,384,390,departures,0.7456310679611651,0.7572815533980582,large_airport,50.865898,7.14274,True,True,True
2025-06,LLBG,513,336,336,337,departures,0.6549707602339181,0.6569200779727096,large_airport,32.011398,34.8867,True,True,True
2025-06,LPPR,513,409,407,407,departures,0.7933723196881092,0.7933723196881092,large_airport,41.2481002808,-8.68138980865,True,True,True
2025-06,LPPR,512,385,382,386,arrivals,0.74609375,0.75390625,large_airport,41.2481002808,-8.68138980865,True,True,True
2025-06,EDDK,509,334,329,340,arrivals,0.6463654223968566,0.6679764243614931,large_airport,50.865898,7.14274,True,True,True
2025-06,LEIB,509,361,348,364,arrivals,0.6836935166994106,0.7151277013752456,large_airport,38.872898,1.37312,True,True,True
2025-06,LROP,509,320,318,323,arrivals,0.6247544204322201,0.6345776031434185,large_airport,44.571792,26.103285,True,True,True
2025-06,LROP,504,343,343,343,departures,0.6805555555555556,0.6805555555555556,large_airport,44.571792,26.103285,True,True,True
2025-06,LEIB,495,375,373,375,departures,0.7535353535353535,0.7575757575757576,large_airport,38.872898,1.37312,True,True,True
2025-06,EGBB,474,340,340,340,departures,0.7172995780590717,0.7172995780590717,large_airport,52.453899,-1.74803,True,True,True
2025-06,EGBB,466,286,280,282,arrivals,0.6008583690987125,0.6051502145922747,large_airport,52.453899,-1.74803,True,True,True
2025-06,LIML,465,285,271,291,arrivals,0.5827956989247312,0.6258064516129033,large_airport,45.445099,9.27674,True,True,True
2025-06,LIME,460,314,312,313,arrivals,0.6782608695652174,0.6804347826086956,large_airport,45.669362,9.708851,True,True,True
2025-06,LIML,458,295,289,292,departures,0.631004366812227,0.6375545851528385,large_airport,45.445099,9.27674,True,True,True
2025-06,LIME,453,331,331,331,departures,0.7306843267108167,0.7306843267108167,large_airport,45.669362,9.708851,True,True,True
2025-06,LIRN,449,0,0,0,departures,0.0,0.0,large_airport,40.886002,14.2908,True,True,True
2025-06,LIRN,447,4,0,0,arrivals,0.0,0.0,large_airport,40.886002,14.2908,True,True,True
2025-06,LFML,445,302,299,303,arrivals,0.6719101123595506,0.6808988764044944,large_airport,43.438088,5.2125,True,True,True
2025-06,LFML,444,345,344,345,departures,0.7747747747747747,0.777027027027027,large_airport,43.438088,5.2125,True,True,True
2025-06,EDDS,440,308,306,308,departures,0.6954545454545454,0.7,large_airport,48.689899,9.22196,True,True,True
2025-06,EDDS,433,288,281,285,arrivals,0.648960739030023,0.6581986143187067,large_airport,48.689899,9.22196,True,True,True
2025-06,LGIR,430,2,0,0,arrivals,0.0,0.0,large_airport,35.339699,25.1803,True,True,True
2025-06,LGIR,424,0,0,0,departures,0.0,0.0,large_airport,35.339699,25.1803,True,True,True
2025-06,KJFK,417,1,0,0,arrivals,0.0,0.0,large_airport,40.639447,-73.779317,False,True,False
2025-06,LIPZ,412,317,317,318,departures,0.7694174757281553,0.7718446601941747,large_airport,45.505299,12.3519,True,True,True
2025-06,LFLL,412,295,295,295,arrivals,0.7160194174757282,0.7160194174757282,large_airport,45.725996,5.090139,True,True,True
2025-06,LFLL,411,319,319,319,departures,0.7761557177615572,0.7761557177615572,large_airport,45.725996,5.090139,True,True,True
2025-06,LIPZ,409,289,283,287,arrivals,0.6919315403422983,0.7017114914425427,large_airport,45.505299,12.3519,True,True,True
2025-06,LPFR,407,305,301,307,arrivals,0.7395577395577395,0.7542997542997543,large_airport,37.015909,-7.970939,True,True,True
2025-06,LPFR,405,308,306,309,departures,0.7555555555555555,0.762962962962963,large_airport,37.015909,-7.970939,True,True,True
2025-06,KJFK,403,2,0,0,departures,0.0,0.0,large_airport,40.639447,-73.779317,False,True,False
2025-06,LYBE,395,237,235,243,arrivals,0.5949367088607594,0.6151898734177215,large_airport,44.818401,20.309099,True,True,True
2025-06,LYBE,394,271,269,270,departures,0.682741116751269,0.6852791878172588,large_airport,44.818401,20.309099,True,True,True
2025-06,LICC,391,160,1,1,arrivals,0.0025575447570332483,0.0025575447570332483,large_airport,37.466801,15.0664,True,True,True
2025-06,LICC,390,21,10,10,departures,0.02564102564102564,0.02564102564102564,large_airport,37.466801,15.0664,True,True,True
2025-06,OTHH,383,1,0,0,arrivals,0.0,0.0,large_airport,25.273056,51.608056,False,True,False
2025-06,LTAC,381,2,0,0,departures,0.0,0.0,large_airport,40.128101,32.995098,True,True,True
2025-06,LIPE,380,290,289,289,departures,0.7605263157894737,0.7605263157894737,large_airport,44.5354,11.2887,True,True,True
2025-06,OTHH,378,1,0,0,departures,0.0,0.0,large_airport,25.273056,51.608056,False,True,False
2025-06,LIPE,376,279,276,279,arrivals,0.7340425531914894,0.7420212765957447,large_airport,44.5354,11.2887,True,True,True
2025-06,LTAC,374,0,0,0,arrivals,0.0,0.0,large_airport,40.128101,32.995098,True,True,True
2025-06,UBBB,371,7,0,0,departures,0.0,0.0,large_airport,40.47278,50.050931,False,True,False
2025-06,LCLK,368,204,202,204,departures,0.5489130434782609,0.5543478260869565,large_airport,34.875099,33.624901,True,True,True
2025-06,LCLK,367,202,199,206,arrivals,0.5422343324250681,0.5613079019073569,large_airport,34.875099,33.624901,True,True,True
2025-06,EPKK,360,280,279,281,departures,0.775,0.7805555555555556,large_airport,50.077702,19.7848,True,True,True
2025-06,GMMN,360,236,235,278,departures,0.6527777777777778,0.7722222222222223,large_airport,33.3675,-7.58997,True,True,True
2025-06,EGGD,360,258,256,257,arrivals,0.7111111111111111,0.7138888888888889,large_airport,51.382326,-2.716453,True,True,True
2025-06,EGGD,359,281,280,281,departures,0.7799442896935933,0.7827298050139275,large_airport,51.382326,-2.716453,True,True,True
2025-06,ENBR,357,198,197,207,arrivals,0.5518207282913166,0.5798319327731093,large_airport,60.2934,5.21814,True,True,True
2025-06,GMMN,357,223,222,260,arrivals,0.6218487394957983,0.7282913165266106,large_airport,33.3675,-7.58997,True,True,True
2025-06,LEVC,357,252,249,251,arrivals,0.6974789915966386,0.7030812324929971,large_airport,39.489162,-0.480961,True,True,True
2025-06,EPKK,356,192,187,187,arrivals,0.5252808988764045,0.5252808988764045,large_airport,50.077702,19.7848,True,True,True
2025-06,LEVC,355,244,244,244,departures,0.6873239436619718,0.6873239436619718,large_airport,39.489162,-0.480961,True,True,True
2025-06,UBBB,355,2,0,0,arrivals,0.0,0.0,large_airport,40.47278,50.050931,False,True,False
2025-06,LFSB,354,277,277,278,departures,0.7824858757062146,0.7853107344632768,large_airport,47.60068,7.521117,True,True,True
2025-06,LFSB,352,257,256,257,arrivals,0.7272727272727273,0.7301136363636364,large_airport,47.60068,7.521117,True,True,True
2025-06,ENBR,349,205,204,211,departures,0.5845272206303725,0.6045845272206304,large_airport,60.2934,5.21814,True,True,True
2025-06,LTBJ,346,50,49,49,departures,0.1416184971098266,0.1416184971098266,large_airport,38.2924,27.157,True,True,True
2025-06,LGRP,346,213,211,212,arrivals,0.6098265895953757,0.6127167630057804,large_airport,36.405399,28.086201,True,True,True
2025-06,EGPF,346,240,238,239,arrivals,0.6878612716763006,0.6907514450867052,large_airport,55.871899,-4.43306,True,True,True
2025-06,EGPF,344,251,249,249,departures,0.7238372093023255,0.7238372093023255,large_airport,55.871899,-4.43306,True,True,True
2025-06,LTBJ,341,3,0,0,arrivals,0.0,0.0,large_airport,38.2924,27.157,True,True,True
2025-06,LGRP,340,226,226,227,departures,0.6647058823529411,0.6676470588235294,large_airport,36.405399,28.086201,True,True,True
2025-06,LMML,326,222,221,222,departures,0.6779141104294478,0.6809815950920245,large_airport,35.845932,14.491546,True,True,True
2025-06,LMML,326,211,207,214,arrivals,0.6349693251533742,0.656441717791411,large_airport,35.845932,14.491546,True,True,True
2025-06,GCTS,323,1,0,0,arrivals,0.0,0.0,large_airport,28.0445,-16.5725,True,True,True
2025-06,LATI,323,7,0,0,arrivals,0.0,0.0,large_airport,41.4147,19.7206,True,True,True
2025-06,GCTS,321,2,0,0,departures,0.0,0.0,large_airport,28.0445,-16.5725,True,True,True
2025-06,GCXO,320,8,8,46,arrivals,0.025,0.14375,large_airport,28.482752,-16.341707,True,True,True
2025-06,GCXO,319,213,213,215,departures,0.6677115987460815,0.6739811912225705,large_airport,28.482752,-16.341707,True,True,True
2025-06,LATI,316,4,0,0,departures,0.0,0.0,large_airport,41.4147,19.7206,True,True,True
2025-06,LICJ,314,129,129,129,arrivals,0.410828025477707,0.410828025477707,large_airport,38.175999,13.091,True,True,True
2025-06,LICJ,310,174,174,175,departures,0.5612903225806452,0.5645161290322581,large_airport,38.175999,13.091,True,True,True
2025-06,EBCI,304,236,236,236,departures,0.7763157894736842,0.7763157894736842,large_airport,50.461963,4.459562,True,True,True
