month,airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,sched_penalty_nm,variant,apt_type,latitude_deg,longitude_deg,in_bbox,in_set,in_scope
2024-06,EFMA,11,2,2,2,arrivals,0.1818181818181818,0.1818181818181818,15,default,large_airport,60.1222,19.898199,True,True,True
2024-06,LIBC,11,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,38.9972,17.0802,True,True,True
2024-06,LTCV,11,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,37.3647,42.0582,True,True,True
2024-06,LPAZ,11,9,9,9,arrivals,0.8181818181818182,0.8181818181818182,15,default,medium_airport,36.97140121459961,-25.17060089111328,True,True,True
2024-06,LTFD,11,10,10,10,arrivals,0.9090909090909092,0.9090909090909092,15,default,large_airport,39.552533,27.010192,True,True,True
2024-06,ENST,11,5,0,5,arrivals,0.0,0.4545454545454545,15,default,medium_airport,65.956802,12.4689,True,True,True
2024-06,ESKN,11,11,11,11,arrivals,1.0,1.0,15,default,large_airport,58.789656,16.911479,True,True,True
2024-06,LECH,11,8,8,13,arrivals,0.7272727272727273,1.181818181818182,15,default,medium_airport,40.213889,0.073333,True,True,True
2024-06,ESMX,11,10,8,8,arrivals,0.7272727272727273,0.7272727272727273,15,default,medium_airport,56.92910003662109,14.727999687194824,True,True,True
2024-06,EFTP,11,8,8,8,arrivals,0.7272727272727273,0.7272727272727273,15,default,large_airport,61.414101,23.604401,True,True,True
2024-06,LTCT,11,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,39.976627,43.876648,True,True,True
2024-06,LRCV,11,9,9,9,arrivals,0.8181818181818182,0.8181818181818182,15,default,large_airport,44.3181,23.888599,True,True,True
2024-06,LTCP,11,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,37.7314,38.468899,True,True,True
2024-06,LKPD,11,11,11,14,arrivals,1.0,1.2727272727272727,15,default,large_airport,50.015049,15.73981,True,True,True
2024-06,LGKV,11,11,11,11,arrivals,1.0,1.0,15,default,large_airport,40.9133,24.6192,True,True,True
2024-06,DAAE,11,2,2,2,arrivals,0.1818181818181818,0.1818181818181818,15,default,large_airport,36.712547,5.069909,True,True,True
2024-06,LFTW,10,10,10,11,departures,1.0,1.1,15,default,medium_airport,43.757401,4.41635,True,True,True
2024-06,DABB,10,0,0,0,departures,0.0,0.0,15,default,large_airport,36.826781,7.81334,True,True,True
2024-06,LFOK,10,7,5,5,departures,0.5,0.5,15,default,medium_airport,48.77333,4.20611,True,True,True
2024-06,ENNA,10,5,0,0,departures,0.0,0.0,15,default,medium_airport,70.068802,24.973499,True,True,True
2024-06,ESNL,10,0,0,0,departures,0.0,0.0,15,default,medium_airport,64.548302,18.7162,True,True,True
2024-06,EDDE,10,8,8,8,departures,0.8,0.8,15,default,large_airport,50.978281,10.960713,True,True,True
2024-06,ESNS,10,9,9,9,departures,0.9,0.9,15,default,medium_airport,64.62480163574219,21.07690048217773,True,True,True
2024-06,LTFD,10,10,10,10,departures,1.0,1.0,15,default,large_airport,39.552533,27.010192,True,True,True
2024-06,EDTY,10,8,7,8,departures,0.7,0.8,15,default,medium_airport,49.118332,9.783889,True,True,True
2024-06,LFLW,10,3,2,2,departures,0.2,0.2,15,default,medium_airport,44.891399,2.42194,True,True,True
2024-06,LYNI,10,9,9,9,departures,0.9,0.9,15,default,large_airport,43.336538,21.856242,True,True,True
2024-06,LQMO,10,0,0,0,departures,0.0,0.0,15,default,large_airport,43.282489,17.846101,True,True,True
2024-06,DAAE,10,1,1,1,departures,0.1,0.1,15,default,large_airport,36.712547,5.069909,True,True,True
2024-06,DABB,10,0,0,0,arrivals,0.0,0.0,15,default,large_airport,36.826781,7.81334,True,True,True
2024-06,ESSL,10,10,10,10,arrivals,1.0,1.0,15,default,large_airport,58.404909,15.684499,True,True,True
2024-06,LFOK,10,7,3,5,arrivals,0.3,0.5,15,default,medium_airport,48.77333,4.20611,True,True,True
2024-06,ESMT,10,7,7,7,arrivals,0.7,0.7,15,default,medium_airport,56.69110107421875,12.820199966430664,True,True,True
2024-06,LFRM,10,6,4,7,arrivals,0.4,0.7,15,default,medium_airport,47.948604,0.201702,True,True,True
2024-06,ESNL,10,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,64.548302,18.7162,True,True,True
2024-06,ENLE,10,0,0,0,arrivals,0.0,0.0,15,default,heliport,56.5333,3.21667,True,False,False
2024-06,LZTT,10,10,8,8,arrivals,0.8,0.8,15,default,medium_airport,49.070994,20.241394,True,True,True
2024-06,LFSL,10,6,6,6,arrivals,0.6,0.6,15,default,medium_airport,45.039722,1.485556,True,True,True
2024-06,LGST,10,1,0,0,arrivals,0.0,0.0,15,default,medium_airport,35.21609878540039,26.101299285888672,True,True,True
2024-06,LFLW,10,2,2,2,arrivals,0.2,0.2,15,default,medium_airport,44.891399,2.42194,True,True,True
2024-06,LQMO,10,1,0,0,arrivals,0.0,0.0,15,default,large_airport,43.282489,17.846101,True,True,True
2024-06,UWGG,10,1,1,1,arrivals,0.1,0.1,15,default,large_airport,56.227351,43.785152,True,True,True
2024-06,ESDF,9,8,8,8,departures,0.8888888888888888,0.8888888888888888,15,default,medium_airport,56.266701,15.265,True,True,True
2024-06,ENDU,9,4,4,17,departures,0.4444444444444444,1.8888888888888888,15,default,medium_airport,69.055801,18.5404,True,True,True
2024-06,EGPL,9,0,0,0,departures,0.0,0.0,15,default,medium_airport,57.481098,-7.36278,True,True,True
2024-06,LGRX,9,1,0,3,departures,0.0,0.3333333333333333,15,default,medium_airport,38.1511,21.4256,True,True,True
2024-06,LQTZ,9,5,5,6,departures,0.5555555555555556,0.6666666666666666,15,default,large_airport,44.459858,18.723627,True,True,True
2024-06,ESNX,9,1,1,1,departures,0.1111111111111111,0.1111111111111111,15,default,medium_airport,65.59030151367188,19.28190040588379,True,True,True
2024-06,LEVD,9,7,6,6,departures,0.6666666666666666,0.6666666666666666,15,default,medium_airport,41.7061,-4.85194,True,True,True
2024-06,LRBV,9,5,4,4,departures,0.4444444444444444,0.4444444444444444,15,default,large_airport,45.70558,25.522871,True,True,True
2024-06,ESNG,9,0,0,0,departures,0.0,0.0,15,default,medium_airport,67.13240051269531,20.814599990844727,True,True,True
2024-06,LFSL,9,5,5,5,departures,0.5555555555555556,0.5555555555555556,15,default,medium_airport,45.039722,1.485556,True,True,True
2024-06,EGNR,9,7,0,0,departures,0.0,0.0,15,default,medium_airport,53.178101,-2.97778,True,True,True
2024-06,LGST,9,0,0,0,departures,0.0,0.0,15,default,medium_airport,35.21609878540039,26.101299285888672,True,True,True
2024-06,LFCR,9,6,6,6,departures,0.6666666666666666,0.6666666666666666,15,default,medium_airport,44.407902,2.48267,True,True,True
2024-06,LGIK,9,0,0,0,departures,0.0,0.0,15,default,small_airport,37.6827011108,26.3470993042,True,False,False
2024-06,ESKM,9,0,0,0,departures,0.0,0.0,15,default,medium_airport,60.957901,14.5114,True,True,True
2024-06,ENSO,9,3,3,3,departures,0.3333333333333333,0.3333333333333333,15,default,medium_airport,59.791901,5.34085,True,True,True
2024-06,EGPL,9,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,57.481098,-7.36278,True,True,True
2024-06,LTDA,9,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,36.36079,36.285589,True,True,True
2024-06,EDHL,9,8,8,10,arrivals,0.8888888888888888,1.1111111111111112,15,default,medium_airport,53.805401,10.7192,True,True,True
2024-06,LGRX,9,0,0,3,arrivals,0.0,0.3333333333333333,15,default,medium_airport,38.1511,21.4256,True,True,True
2024-06,EDNY,9,6,6,6,arrivals,0.6666666666666666,0.6666666666666666,15,default,large_airport,47.671299,9.51149,True,True,True
2024-06,LQTZ,9,1,1,1,arrivals,0.1111111111111111,0.1111111111111111,15,default,large_airport,44.459858,18.723627,True,True,True
2024-06,EDVK,9,6,6,7,arrivals,0.6666666666666666,0.7777777777777778,15,default,large_airport,51.418395,9.391638,True,True,True
2024-06,ESNS,9,7,7,7,arrivals,0.7777777777777778,0.7777777777777778,15,default,medium_airport,64.62480163574219,21.07690048217773,True,True,True
2024-06,LEBZ,9,8,8,8,arrivals,0.8888888888888888,0.8888888888888888,15,default,medium_airport,38.8913,-6.82133,True,True,True
2024-06,LRBV,9,5,4,4,arrivals,0.4444444444444444,0.4444444444444444,15,default,large_airport,45.70558,25.522871,True,True,True
2024-06,ESNG,9,1,0,0,arrivals,0.0,0.0,15,default,medium_airport,67.13240051269531,20.814599990844727,True,True,True
2024-06,LDOS,9,9,9,9,arrivals,1.0,1.0,15,default,medium_airport,45.462355,18.811278,True,True,True
2024-06,LFCR,9,6,6,6,arrivals,0.6666666666666666,0.6666666666666666,15,default,medium_airport,44.407902,2.48267,True,True,True
2024-06,EDTY,9,7,5,7,arrivals,0.5555555555555556,0.7777777777777778,15,default,medium_airport,49.118332,9.783889,True,True,True
2024-06,EKRK,9,9,8,9,arrivals,0.8888888888888888,1.0,15,default,medium_airport,55.585602,12.1314,True,True,True
2024-06,LYNI,9,8,8,10,arrivals,0.8888888888888888,1.1111111111111112,15,default,large_airport,43.336538,21.856242,True,True,True
2024-06,LFSD,9,6,5,9,arrivals,0.5555555555555556,1.0,15,default,medium_airport,47.268902,5.09,True,True,True
2024-06,LGIK,9,0,0,0,arrivals,0.0,0.0,15,default,small_airport,37.6827011108,26.3470993042,True,False,False
2024-06,ESKM,9,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,60.957901,14.5114,True,True,True
2024-06,ENSO,9,3,3,3,arrivals,0.3333333333333333,0.3333333333333333,15,default,medium_airport,59.791901,5.34085,True,True,True
2024-06,URMO,8,0,0,0,departures,0.0,0.0,15,default,medium_airport,43.205101,44.606602,True,True,True
2024-06,LTDA,8,0,0,0,departures,0.0,0.0,15,default,medium_airport,36.36079,36.285589,True,True,True
2024-06,EDHL,8,8,8,8,departures,1.0,1.0,15,default,medium_airport,53.805401,10.7192,True,True,True
2024-06,EFKK,8,6,6,6,departures,0.75,0.75,15,default,medium_airport,63.721199,23.143101,True,True,True
2024-06,ENJS,8,0,0,0,departures,0.0,0.0,15,default,heliport,58.83528,2.54556,True,False,False
2024-06,EDVK,8,7,7,7,departures,0.875,0.875,15,default,large_airport,51.418395,9.391638,True,True,True
2024-06,LDOS,8,8,8,8,departures,1.0,1.0,15,default,medium_airport,45.462355,18.811278,True,True,True
2024-06,DAON,8,2,2,2,departures,0.25,0.25,15,default,large_airport,35.012732,-1.457117,True,True,True
2024-06,LGIO,8,7,7,7,departures,0.875,0.875,15,default,medium_airport,39.6964,20.8225,True,True,True
2024-06,ENNM,8,3,0,0,departures,0.0,0.0,15,default,small_airport,64.472198,11.5786,True,False,False
2024-06,EKRK,8,8,8,8,departures,1.0,1.0,15,default,medium_airport,55.585602,12.1314,True,True,True
2024-06,LFMV,8,8,7,7,departures,0.875,0.875,15,default,medium_airport,43.907299,4.90183,True,True,True
2024-06,LFSD,8,7,6,7,departures,0.75,0.875,15,default,medium_airport,47.268902,5.09,True,True,True
2024-06,ESNQ,8,4,4,4,departures,0.5,0.5,15,default,large_airport,67.821999,20.3368,True,True,True
2024-06,LTCN,8,0,0,0,departures,0.0,0.0,15,default,medium_airport,37.5388259888,36.9535217285,True,True,True
2024-06,LTCO,8,0,0,0,departures,0.0,0.0,15,default,medium_airport,39.655642,43.025742,True,True,True
2024-06,ESDF,8,7,7,7,arrivals,0.875,0.875,15,default,medium_airport,56.266701,15.265,True,True,True
2024-06,LFTW,8,8,8,8,arrivals,1.0,1.0,15,default,medium_airport,43.757401,4.41635,True,True,True
2024-06,ENDU,8,1,1,15,arrivals,0.125,1.875,15,default,medium_airport,69.055801,18.5404,True,True,True
2024-06,ENNA,8,5,0,0,arrivals,0.0,0.0,15,default,medium_airport,70.068802,24.973499,True,True,True
2024-06,ENJS,8,0,0,0,arrivals,0.0,0.0,15,default,heliport,58.83528,2.54556,True,False,False
2024-06,LEVD,8,7,6,6,arrivals,0.75,0.75,15,default,medium_airport,41.7061,-4.85194,True,True,True
2024-06,DAON,8,2,1,2,arrivals,0.125,0.25,15,default,large_airport,35.012732,-1.457117,True,True,True
2024-06,ESMQ,8,7,7,7,arrivals,0.875,0.875,15,default,medium_airport,56.685501,16.2876,True,True,True
2024-06,LGIO,8,7,7,7,arrivals,0.875,0.875,15,default,medium_airport,39.6964,20.8225,True,True,True
2024-06,ENNM,8,4,0,0,arrivals,0.0,0.0,15,default,small_airport,64.472198,11.5786,True,False,False
2024-06,LTCO,8,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,39.655642,43.025742,True,True,True
2024-06,ESNQ,8,3,3,3,arrivals,0.375,0.375,15,default,large_airport,67.821999,20.3368,True,True,True
2024-06,GMFK,8,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,31.9475002289,-4.39833021164,True,True,True
2024-06,LTCN,8,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,37.5388259888,36.9535217285,True,True,True
2024-06,ESNX,8,1,1,1,arrivals,0.125,0.125,15,default,medium_airport,65.59030151367188,19.28190040588379,True,True,True
2024-06,BIEG,7,0,0,0,departures,0.0,0.0,15,default,medium_airport,65.2833023071289,-14.401399612426758,True,True,True
2024-06,LRTM,7,0,0,1,departures,0.0,0.1428571428571428,15,default,medium_airport,46.467701,24.4125,True,True,True
2024-06,EETU,7,7,7,7,departures,1.0,1.0,15,default,medium_airport,58.307438,26.686473,True,True,True
2024-06,GMMI,7,0,0,0,departures,0.0,0.0,15,default,medium_airport,31.397499,-9.68167,True,True,True
2024-06,LFRM,7,6,6,9,departures,0.8571428571428571,1.2857142857142858,15,default,medium_airport,47.948604,0.201702,True,True,True
2024-06,ORMM,7,0,0,0,departures,0.0,0.0,15,default,large_airport,30.549101,47.662102,True,True,True
2024-06,EFJO,7,4,4,4,departures,0.5714285714285714,0.5714285714285714,15,default,medium_airport,62.658815,29.619398,True,True,True
2024-06,EIDL,7,4,4,4,departures,0.5714285714285714,0.5714285714285714,15,default,medium_airport,55.0442008972168,-8.340999603271484,True,True,True
2024-06,OITT,7,0,0,0,departures,0.0,0.0,15,default,large_airport,38.1339,46.235001,True,True,True
2024-06,ESMQ,7,7,7,7,departures,1.0,1.0,15,default,medium_airport,56.685501,16.2876,True,True,True
2024-06,ESMK,7,7,7,8,departures,1.0,1.1428571428571428,15,default,medium_airport,55.9217,14.0855,True,True,True
2024-06,LRBM,7,0,0,0,departures,0.0,0.0,15,default,medium_airport,47.658444,23.464445,True,True,True
2024-06,ESNV,7,0,0,0,departures,0.0,0.0,15,default,medium_airport,64.579102,16.833599,True,True,True
2024-06,GMFK,7,0,0,0,departures,0.0,0.0,15,default,medium_airport,31.9475002289,-4.39833021164,True,True,True
2024-06,ESOE,7,5,5,6,departures,0.7142857142857143,0.8571428571428571,15,default,medium_airport,59.22370147705078,15.038000106811523,True,True,True
2024-06,HEBA,7,2,2,2,departures,0.2857142857142857,0.2857142857142857,15,default,large_airport,30.93249,29.696437,True,True,True
2024-06,EGEC,7,1,1,1,departures,0.1428571428571428,0.1428571428571428,15,default,medium_airport,55.437199,-5.68639,True,True,True
2024-06,BIEG,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,65.2833023071289,-14.401399612426758,True,True,True
2024-06,LRTM,7,1,0,11,arrivals,0.0,1.5714285714285714,15,default,medium_airport,46.467701,24.4125,True,True,True
2024-06,EETU,7,3,2,3,arrivals,0.2857142857142857,0.4285714285714285,15,default,medium_airport,58.307438,26.686473,True,True,True
2024-06,LIBG,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,40.517502,17.4032,True,True,True
2024-06,GMMI,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,31.397499,-9.68167,True,True,True
2024-06,EFKK,7,5,5,5,arrivals,0.7142857142857143,0.7142857142857143,15,default,medium_airport,63.721199,23.143101,True,True,True
2024-06,ORMM,7,1,1,1,arrivals,0.1428571428571428,0.1428571428571428,15,default,large_airport,30.549101,47.662102,True,True,True
2024-06,EFJO,7,4,4,4,arrivals,0.5714285714285714,0.5714285714285714,15,default,medium_airport,62.658815,29.619398,True,True,True
2024-06,ESNK,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,63.048599,17.7689,True,True,True
2024-06,EIDL,7,4,3,3,arrivals,0.4285714285714285,0.4285714285714285,15,default,medium_airport,55.0442008972168,-8.340999603271484,True,True,True
2024-06,OITT,7,0,0,0,arrivals,0.0,0.0,15,default,large_airport,38.1339,46.235001,True,True,True
2024-06,LTCW,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,37.5497,44.2381,True,True,True
2024-06,EGNR,7,6,0,0,arrivals,0.0,0.0,15,default,medium_airport,53.178101,-2.97778,True,True,True
2024-06,LRBM,7,1,0,0,arrivals,0.0,0.0,15,default,medium_airport,47.658444,23.464445,True,True,True
2024-06,ESNV,7,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,64.579102,16.833599,True,True,True
2024-06,LFMV,7,6,2,4,arrivals,0.2857142857142857,0.5714285714285714,15,default,medium_airport,43.907299,4.90183,True,True,True
2024-06,EGEC,7,0,0,2,arrivals,0.0,0.2857142857142857,15,default,medium_airport,55.437199,-5.68639,True,True,True
2024-06,ESOE,7,6,5,7,arrivals,0.7142857142857143,1.0,15,default,medium_airport,59.22370147705078,15.038000106811523,True,True,True
2024-06,EFJY,6,5,5,5,departures,0.8333333333333334,0.8333333333333334,15,default,medium_airport,62.399502,25.678301,True,True,True
2024-06,ESOH,6,1,0,0,departures,0.0,0.0,15,default,small_airport,60.0201,13.5789,True,False,False
2024-06,LFEC,6,0,0,0,departures,0.0,0.0,15,default,small_airport,48.4632,-5.06358,True,False,False
2024-06,LFOT,6,6,6,6,departures,1.0,1.0,15,default,medium_airport,47.432201,0.727606,True,True,True
2024-06,LBPD,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,15,default,large_airport,42.067799,24.8508,True,True,True
2024-06,LGLE,6,1,0,0,departures,0.0,0.0,15,default,small_airport,37.184898,26.800301,True,False,False
2024-06,ESNK,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,63.048599,17.7689,True,True,True
2024-06,EHGG,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,15,default,large_airport,53.119107,6.577652,True,True,True
2024-06,EEKA,6,2,2,2,departures,0.3333333333333333,0.3333333333333333,15,default,medium_airport,58.99079895019531,22.830699920654297,True,True,True
2024-06,EGPR,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,57.0228,-7.44306,True,True,True
2024-06,ENRO,6,2,2,2,departures,0.3333333333333333,0.3333333333333333,15,default,medium_airport,62.578399658203,11.342300415039,True,True,True
2024-06,UBBG,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,15,default,large_airport,40.738692,46.320383,True,True,True
2024-06,ESUP,6,0,0,0,departures,0.0,0.0,15,default,small_airport,67.244569,23.074894,True,False,False
2024-06,LFCK,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,43.556301,2.28918,True,True,True
2024-06,LTCW,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,37.5497,44.2381,True,True,True
2024-06,EKTE,6,1,0,0,departures,0.0,0.0,15,default,heliport,55.72152328491211,4.802055835723877,True,False,False
2024-06,ESND,6,0,0,0,departures,0.0,0.0,15,default,small_airport,62.047798,14.4229,True,False,False
2024-06,LTCU,6,0,0,0,departures,0.0,0.0,15,default,small_airport,38.860131,40.594489,True,False,False
2024-06,EGPU,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,56.499199,-6.86917,True,True,True
2024-06,EEKE,6,2,2,2,departures,0.3333333333333333,0.3333333333333333,15,default,medium_airport,58.22990036010742,22.50950050354004,True,True,True
2024-06,EGPI,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,55.682708,-6.257525,True,True,True
2024-06,ENHE,6,0,0,0,departures,0.0,0.0,15,default,heliport,65.32556,7.31583,True,False,False
2024-06,ENSR,6,0,0,32,departures,0.0,5.333333333333333,15,default,medium_airport,69.786797,20.9594,True,True,True
2024-06,EHLE,6,4,2,2,departures,0.3333333333333333,0.3333333333333333,15,default,medium_airport,52.453188,5.514622,True,True,True
2024-06,LFLB,6,3,3,3,departures,0.5,0.5,15,default,medium_airport,45.6381,5.88023,True,True,True
2024-06,DAAS,6,0,0,0,departures,0.0,0.0,15,default,medium_airport,36.178488,5.329909,True,True,True
2024-06,LWOH,6,6,6,6,departures,1.0,1.0,15,default,large_airport,41.18,20.7423,True,True,True
2024-06,LTBH,6,5,5,5,departures,0.8333333333333334,0.8333333333333334,15,default,medium_airport,40.1376991272,26.4267997742,True,True,True
2024-06,LSZC,6,4,0,0,departures,0.0,0.0,15,default,small_airport,46.974444,8.396944,True,False,False
2024-06,ESOH,6,1,0,0,arrivals,0.0,0.0,15,default,small_airport,60.0201,13.5789,True,False,False
2024-06,LFEC,6,0,0,0,arrivals,0.0,0.0,15,default,small_airport,48.4632,-5.06358,True,False,False
2024-06,LFOT,6,6,6,6,arrivals,1.0,1.0,15,default,medium_airport,47.432201,0.727606,True,True,True
2024-06,LBPD,6,4,4,4,arrivals,0.6666666666666666,0.6666666666666666,15,default,large_airport,42.067799,24.8508,True,True,True
2024-06,LGLE,6,1,0,0,arrivals,0.0,0.0,15,default,small_airport,37.184898,26.800301,True,False,False
2024-06,LTBH,6,4,4,4,arrivals,0.6666666666666666,0.6666666666666666,15,default,medium_airport,40.1376991272,26.4267997742,True,True,True
2024-06,EHGG,6,3,2,2,arrivals,0.3333333333333333,0.3333333333333333,15,default,large_airport,53.119107,6.577652,True,True,True
2024-06,EEKA,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,15,default,medium_airport,58.99079895019531,22.830699920654297,True,True,True
2024-06,EGPR,6,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,57.0228,-7.44306,True,True,True
2024-06,ENRO,6,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,62.578399658203,11.342300415039,True,True,True
2024-06,UBBG,6,1,0,0,arrivals,0.0,0.0,15,default,large_airport,40.738692,46.320383,True,True,True
2024-06,ESUP,6,0,0,0,arrivals,0.0,0.0,15,default,small_airport,67.244569,23.074894,True,False,False
2024-06,LFCK,6,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,43.556301,2.28918,True,True,True
2024-06,EKTE,6,1,0,0,arrivals,0.0,0.0,15,default,heliport,55.72152328491211,4.802055835723877,True,False,False
2024-06,ESND,6,0,0,0,arrivals,0.0,0.0,15,default,small_airport,62.047798,14.4229,True,False,False
2024-06,LTCU,6,0,0,0,arrivals,0.0,0.0,15,default,small_airport,38.860131,40.594489,True,False,False
2024-06,LIMZ,6,4,3,3,arrivals,0.5,0.5,15,default,medium_airport,44.547458,7.623045,True,True,True
2024-06,EGPU,6,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,56.499199,-6.86917,True,True,True
2024-06,LSZC,6,5,0,0,arrivals,0.0,0.0,15,default,small_airport,46.974444,8.396944,True,False,False
2024-06,EEKE,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,15,default,medium_airport,58.22990036010742,22.50950050354004,True,True,True
2024-06,EGPI,6,2,0,0,arrivals,0.0,0.0,15,default,medium_airport,55.682708,-6.257525,True,True,True
2024-06,ENHE,6,0,0,0,arrivals,0.0,0.0,15,default,heliport,65.32556,7.31583,True,False,False
2024-06,ENSR,6,0,0,49,arrivals,0.0,8.166666666666666,15,default,medium_airport,69.786797,20.9594,True,True,True
2024-06,HEBA,6,0,0,0,arrivals,0.0,0.0,15,default,large_airport,30.93249,29.696437,True,True,True
2024-06,LWOH,6,6,6,6,arrivals,1.0,1.0,15,default,large_airport,41.18,20.7423,True,True,True
2024-06,HEMM,6,0,0,0,arrivals,0.0,0.0,15,default,large_airport,31.324313,27.22227,True,True,True
2024-06,ENRS,6,6,0,0,arrivals,0.0,0.0,15,default,small_airport,67.526482,12.101575,True,False,False
2024-06,GMTA,5,5,5,5,departures,1.0,1.0,15,default,medium_airport,35.177101,-3.83952,True,True,True
2024-06,LTAS,5,0,0,0,departures,0.0,0.0,15,default,medium_airport,41.506401,32.0886,True,True,True
2024-06,GMMZ,5,0,0,0,departures,0.0,0.0,15,default,large_airport,30.9391,-6.90943,True,True,True
2024-06,URMS,5,1,0,0,departures,0.0,0.0,15,default,medium_airport,43.323268,45.012568,True,True,True
2024-06,ENWV,5,0,0,0,departures,0.0,0.0,15,default,heliport,56.28333,3.4,True,False,False
2024-06,LIBG,5,0,0,0,departures,0.0,0.0,15,default,medium_airport,40.517502,17.4032,True,True,True
2024-06,LDVA,5,0,0,0,departures,0.0,0.0,15,default,small_airport,46.294668,16.383222,True,False,False
2024-06,EGPC,5,2,1,6,departures,0.2,1.2,15,default,medium_airport,58.4589,-3.09306,True,True,True
2024-06,LFBI,5,4,4,4,departures,0.8,0.8,15,default,medium_airport,46.5877,0.306666,True,True,True
2024-06,HEMM,5,0,0,0,departures,0.0,0.0,15,default,large_airport,31.324313,27.22227,True,True,True
2024-06,BIIS,5,0,0,0,departures,0.0,0.0,15,default,medium_airport,66.058098,-23.1353,True,True,True
2024-06,LGKY,5,3,0,0,departures,0.0,0.0,15,default,small_airport,36.9632987976,26.9405994415,True,False,False
2024-06,EPZG,5,5,5,5,departures,1.0,1.0,15,default,medium_airport,52.1385,15.7986,True,True,True
2024-06,LKCS,5,5,5,5,departures,1.0,1.0,15,default,large_airport,48.948171,14.42832,True,True,True
2024-06,EDLN,5,4,0,0,departures,0.0,0.0,15,default,medium_airport,51.230278,6.504444,True,True,True
2024-06,ORKK,5,0,0,0,departures,0.0,0.0,15,default,large_airport,35.469501,44.3489,True,True,True
2024-06,ENWS,5,0,0,0,departures,0.0,0.0,15,default,heliport,56.37361,3.26278,True,False,False
2024-06,EFKE,5,0,0,0,departures,0.0,0.0,15,default,medium_airport,65.778701782227,24.582099914551,True,True,True
2024-06,ENSL,5,0,0,0,departures,0.0,0.0,15,default,heliport,58.366699,1.90694,True,False,False
2024-06,EDRY,5,5,0,0,departures,0.0,0.0,15,default,small_airport,49.304722,8.451389,True,False,False
2024-06,LIMZ,5,4,4,4,departures,0.8,0.8,15,default,medium_airport,44.547458,7.623045,True,True,True
2024-06,LSGL,5,0,0,0,departures,0.0,0.0,15,default,small_airport,46.54509,6.616629,True,False,False
2024-06,LTBY,5,5,4,4,departures,0.8,0.8,15,default,large_airport,39.811644,30.519268,True,True,True
2024-06,LTBR,5,5,5,5,departures,1.0,1.0,15,default,medium_airport,40.255199,29.562599,True,True,True
2024-06,LFRH,5,5,5,6,departures,1.0,1.2,15,default,medium_airport,47.760601,-3.44,True,True,True
2024-06,ENRS,5,5,0,0,departures,0.0,0.0,15,default,small_airport,67.526482,12.101575,True,False,False
2024-06,EKKA,5,0,0,0,departures,0.0,0.0,15,default,medium_airport,56.297139,9.104311,True,True,True
2024-06,EDTM,5,5,5,7,departures,1.0,1.4,15,default,medium_airport,48.05389,9.372778,True,True,True
2024-06,GMTA,5,5,5,5,arrivals,1.0,1.0,15,default,medium_airport,35.177101,-3.83952,True,True,True
2024-06,EFJY,5,4,4,4,arrivals,0.8,0.8,15,default,medium_airport,62.399502,25.678301,True,True,True
2024-06,URMO,5,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,43.205101,44.606602,True,True,True
2024-06,LTAS,5,0,0,0,arrivals,0.0,0.0,15,default,medium_airport,41.506401,32.0886,True,True,True
2024-06,GMMZ,5,0,0,0,arrivals,0.0,0.0,15,default,large_airport,30.9391,-6.90943,True,True,True
2024-06,LFRH,5,4,3,3,arrivals,0.6,0.6,15,default,medium_airport,47.760601,-3.44,True,True,True
2024-06,ENWV,5,0,0,0,arrivals,0.0,0.0,15,default,heliport,56.28333,3.4,True,False,False
